comments,star
从孙同第一次骗高璐开始 我就憋了一肚子气 从来没见过如此窝囊的男人 明明毕业于北京高校 为啥非要靠富二代同学才能在北京找工作 连你妈都告诉你要有骨气 你怎么还穿郑多多的外套 难道你穷到演出服都买不起 而莫默本身也有问题 发现裸女连孙同微信都没有 怎么还能继续相信郑多多的鬼话 前两天刚接受郑多多的求爱 怎么没几天又和孙同睡在一起 故事一开始就漏洞百出 后来的大爆发就显得相当泄气 完全被高璐一句 你为什么不早点告诉我 怼得一败涂地 口口声声说不能伤害高璐 没想到孙同却成了伤害她最深的人 换做是我 一辈子都不会原谅孙同 至于郑多多为什么帮孙同 我早已脑补出一场耽美好戏 最后还有一句 别再神化北京户口了 连续缴纳五年社保也可以买房 努力赚钱才是王道 ,3
7分 前半段在剧作上设计得还挺有趣的 各种巧合带来的喜感 后面则转入社会话题 比之前的驴得水 这部在话题上 相对更有实感 另外 男主真的很可爱 不错 原来他是 李茶的姑妈 的导演 那就继续做演员吧 ,3
片如其名  半个喜剧  言外之意 其实有点对标 好的喜剧内核是悲剧 这句话的意思 当然 剧作上也确实是按照这一思路展开的 将喜剧与现实生活进行了巧妙的嫁接 看起来更像是 驴得水 与 夏洛特烦恼 的融合 一半的喜剧 然后另一半留给观众生活的思考 没那么放飞自我 也没那么沉重 至于喜剧的呈现方式 则是妙用巧合 借用错位与反差 记忆最深的一个情节是配眼镜那段 镜面巧妙搭配男女主 将两人的性格和性别来了巧妙隐喻 虽然半个喜剧 但值得一看 3 5 PS 没想到年末电影院贡献俩世纪渣男 一个叫胡建平 一个叫郑多多 ,4
整体非常工整 把角色置入窘境和尴尬之中制造笑料的方式也完成得不错 在包袱之外还想引出一点关于自身的正直与社会普遍潜规则之间的抉择问题 但这故事有个大bug 孙同被妈妈逼迫放弃爱情的理由是郑多多钳制他的工作和户口 电影想把这个制造成困境 但这不是困境 先不论那种糊口工作到处好找 只说户口 唯二用途就是买房不用等五年以及孩子上学方便 可莫默是北京人啊 孙同直接跟她结婚 爱情现实全都解决啊 孩子跟妈妈落户 房子以家庭为单位买二套 过十年自己随伴侣落户 同时摆脱价值观不合的哥们 一举多得 难道不是吗 ,3
 半个喜剧  是我心目中的剧本教科书 前半有一种癫狂狂欢的喜剧气质 人物被丢进一个又一个险象环生应接不暇 过山车似 紧凑而激烈 一幕幕严格结构 而在幕与幕的间隙 有气口 松下来 透出一口大气 一个陌生人唱的歌 不为你而唱 又在抚慰你的心 眼泪容易崩不住 后半则是残酷 尖锐  驴得水 那种直指人心 质问国民性的尖锐 它质问恶人 也质问怂人 好人微弱的光环碎裂掉落 我觉得它质问的是我们这个互相回护依偎权力的人情社会 以一个故事的容量 我们依偎权力 吮吸权力 同时权力榨取了我们 碾压了我们 我们没有我们以为的那么无辜 这是我最喜欢的电影之一种 打开房门 光线进来 让我们与房间里的大象直面 不能假装它不在场 这是我们的命运 悲喜难分 ,4
用一个典型好莱坞喜剧的壳 讲述了一个接地气的中国故事 造就了一部最具有现实主义的开心麻花作品 前100分钟的嬉笑真的荒诞吗 仔细想一想 你周遭的现实或许有过之无不及 当然 毕竟是喜剧 所以故事最后还是有了一个近乎英雄主义的结尾 算是平凡的人们在幻想中对残酷现实的最后一声嘶吼 任素汐果然还是在开心麻花电影中发挥得更加游刃有余 但最喜欢的还是孙同这个角色 不是因为他最后做了你我敢想不敢做的事 而是他前面的表演真实到令人心痛 这部电影还教给你如何看透PUA男的招数 醒醒吧女同胞们 面对PUA男 要相信你的每一次第六感都是对的 ,4
片中大部分的时刻都是在爆笑过后再给你一记重拳 确实是一半喜剧 而另一半是沉默 这当然需要强大的编剧能力 周申刘露在维持了 驴得水 的编剧水平的标准的前提下 此次现实题材的尝试绝对要比 驴得水 更难写 可能是最好甚至唯一一部真正能反应当代20多岁年轻人生活状态的电影 虽然不代表所有人 但每一个人都能从中看到自己的影子 ,4
驴得水主创掌舵 故事层次丰富而有趣 北漂 落户 靠关系 一边是需要包庇的兄弟同时吃人嘴短 另一边是爱情同时需要坦然率真 这样看似荒谬于生活的人物关系 实则都是生活的精准投射  我生在水沟里 你下来看看什么都知道了  鞭辟入里的半个喜剧 直面人生困境的价值抉择 ,4
不当喜剧来看还挺真实的 可惜后半部分的冲突太生硬了 感觉就像一锅夹生饭没做好就端上来了 渣男pua了女主还想pua男主 我噗  我们的社会对渣男真的很宽容了 渣成这样都还有人舔屏呢 天雷滚过,3
 在金钱 权力面前 最先被牺牲掉的 往往是感情  五年前当我明白了这句话的时候 就彻底离开了北京 ,4
我為什麼要想不開來看這個 不談神奇的價值觀和動機 幾乎所有的戲都讓人坐立難安尷尬不已 演什麼都一個樣的任素汐被封為演技之神還要在戲裡演一個被兩個男人愛慕的 女神  這事兒和開心麻花搞現實主義一樣 都是扯淡,1
实话说 赞美都给素汐 是一部完成度很高的电影 也是票房上会有惊喜的电影 这样一个敏感细腻又质朴的团队值得这样的成功 但私心里 希望我们的才华和作品 给更勇敢和更有光芒的人 ,4
国内少有的既接地气又三观正确的商业类型片 了不起 真正触及了人生成长中的种种问题 经济 阶级 身份 利益和人情世故 它告诉我们 人活一世 贵在真实 不要为自己的各种理由与掩饰找借口  虽然我自诩自己是个善良的人 但在电影中我也看到了与人相处中时常伪善和油腻的样子 有时候 我也告诉自己 万事的无奈都是有理由的 力不能逮 因此于喜剧的外壳之外 这部电影对我而言 或者对大多数人而言都是一个十足的悲剧 大家在笑声和若有所思的感慨中离场 生活一切照旧 ,4
确实可以  半个喜剧 名副其实 前半段喜剧 用极致的 阴差阳错 技法建立人物关系和性格图谱 创造一个舞台化的世界 后半段急转直下 顺畅地转入写实的严肃正剧 难得的是对现实有透视和温情关怀 对当下都市青年的情感困境有准确的反映 华语电影年度十佳 ,4
逗乐是挺逗乐 但核心冲突设置有问题 核心角色孙同面对的并非绝对的两难抉择 孙同不跟多多混了 也就是没好工作 户口还是没问题 这个抉择不是很困难 如果这点都做不到 这个人物就真的是太渣 不值得同情 和多多没有本质区别 如果莫默不是北京女孩 也是北漂 那孙同是为真爱户口 好工作一起飞 这个抉择倒是真的有点两难  2 5,3
前半个小时劝退70  前一个小时劝退20  熬过前一个小时 看完 有7分吧 总的来说是个相亲片 有特渣的渣男 有北京人 讽刺了跪舔 最后结局完全没有惊喜 我觉得开心麻花这次翻不了身 还会趴着 问题出在前一个小时的劝退上 ,4
神清气爽 爱情喜剧能如此坦率 严肃地探讨诚实这个核心命题 同时还能如此富于戏剧张力 我爱死两位天才编剧 导演 了 演员真棒 任素汐 女神 演多多的刘迅 哈哈哈哈哈 太棒了 中国银幕一直在等待这样一个真实立体的渣男 这是一部能让糟糕的爱情显出原形的电影 对热恋中的情侣是个巨大挑战 ,5
应该叫 两个渣男  老实男比花心男更闹心 医院那场戏对人物的损害是致命性的 根本洗不白 最后看到两人和好简直生气 类型也相当混乱 一会儿喜剧 一会儿爱情 一会儿社会批判 看完只觉得精神分裂  驴得水 粉丝非常失望 ,2
服化不行,3
非常非常普通 看完了就忘的水平 像在看电视剧 这么平庸的一个故事豆瓣评分竟然这么高 是麻花滤镜还是任素汐滤镜 唯一的惊喜是新裤子的 你要跳舞吗,3
三星半 与其说是半个喜剧 不如说是一个戏剧 它平衡了喜剧和戏剧性 剧情 的类型元素 来讲loser的成长故事 关注的是主角在爱情与被 孝义两全 绑架的前途之间的自我突破 这是一种标准写作套路 喜剧是作为引子和辅助设计的 剧本在四角关系中将偶然与巧合融的恰到好处 而且都能有效服务于剧情 节奏极其自然 笑料比过去高级 懂得收住 喜剧方式大都是 有厘头 的 麻花这次三观到最后是没问题的 可以 ,4
生理不适 如坐针毡 我很好奇 9012年了 女性观众看到这样的电影真的不会觉得被冒犯吗 ,1
也许后冯小刚时代的北京市井喜剧就是这样了 明着讲的是爱情 实际讲的还是阶级,4
果然是 半个 喜剧 从开场构筑的层层关系夹绕出的错位笑点入手 逐渐拐入严肃的社会议题 以爱情喜剧外衣包裹的现实题材 从爱情这面棱镜中折射出的阶层差异 真实的心酸痛楚 且在对北漂青年生存状况之外更触及心底的 是关乎感情抉择的基准和所谓做人的底线 到底能不能包容对方所有 到底能不能过自己良心这一关 或许有的人可以 但我就是不可以 比起选择理想还是现实 选择完美的伴侣还是选择真实的自己这个选项更富意味 超出预料 特别喜欢眼镜店桥段 双方头部 身体透过镜子反射拼凑成一个完整的 人  ,4
我看这根本是 上瘾 大电影 高干1想随便结个婚和家里有所交代 家养穷0便也找别人谈起了恋爱 结果高干1霸道总裁占有欲发作 以工作和北京户口要挟穷0分手 分手后穷0醉倒在酒吧又被高干1抱回家  但是嗑不动 这种为一个北京户口闹得鸡飞狗跳的爱情故事咱真的嗑不动 我实在是太讨厌太讨厌话剧电影了 啥也不管就是不断不断地制造冲突 一部电影里主角能对着大吵八百回 就是比谁唾沫多比谁嗓门大呗 不光看的时候脑仁疼 看完了还觉得耳朵里嗡嗡的有回声  ,2
名为 半个喜剧  的确是半部喜剧 半部正剧 喜剧部分除了镜子的错位一场 其余部分谈不上太多惊喜 依然是开心麻花惯用的各种错位和倒置 前半小时的戏剧性密集得也略显设计感过重   但从后半部分进入正剧开始 一个又一个尖锐刺耳的现实问题令人不寒而栗 它把大部分时间我们假装看不见的种种虚伪与软弱直呈在我们面前 现实当中 不会有太多郑多多 挣多多 也不会有几个莫默 默默  大部分人都是孙同 孙子似的求同  为了最现实的利益 理所当然地把自己出卖 ,4
这部电影告诉我们 只要不去国企上班 就可以成为歌手并抱得美人归 ,3
非常惊喜 在 驴得水 之后周申和刘露有了长足的进步 前一部质疑缺乏电影感的人这一部真的可以全部闭嘴 很多镜头的设计非常巧妙 例如眼镜店一场戏利用镜面的反射带来的双方形象上的滑稽效果令人印象深刻 已经不满足于单单利用言语和台词和演员肢体动作表达笑点 而是利用镜头和剪辑呈现反差 整部戏流畅好看 节奏稳健 最关键的是笑点不老套不恶臭 自然时髦讨喜 非常工业化 商业化好看流畅的喜剧 值得鼓励 ,4
凤凰男真的要不得 总觉得全世界就自己最惨 简直是东郭先生与狼 得了便宜还卖乖的典范 插曲很惊喜 想去音乐节蹦迪,3
电影语言是真的差到极致了 毫无电影质感 制造剧情矛盾冲突的手法也是拙劣到就像是半天时间撺出的一个小品 强行塞进去的几首歌更是雪上加霜地把剧作的疲软乏力暴露得相当彻底 还企图用渣男 北漂 苦心妈的人设来强行调动观众的情绪来掩饰剧作的空洞无聊 另外 你们都能在北京做着体面的白领工作 可以有机会北京落户 可以考虑在北京买房 可以在北京相亲 可以在北京谈着恋爱 你们还整天摆出一副生活不易 感情不易 很受伤的样子 是给谁看啊   你们是不易 但是你们不知道你们已经比99 9999999999 的人都幸福了吗 ,2
拿你的我都还你 起来 想当人的人 ,3
公子哥儿渣得明明白白 连我的渣男朋友看完之后都自叹不如 朋友问我结尾马拉松什么意思 我说这种男人别指望他洗心革面 万一结婚他只会渣得更加滴水不漏 ps任素汐以前绝对谈不上好看 但最近出现在大屏幕上好看得像在发光 ,4
本该是 巴黎性男女  开心麻花不负众望拍成了 帝都狗男女  这么说吧 这帮人对爱情尤其是当下年轻人爱情的理解依旧是知音故事会 北京女X凤凰男 10年前的国产剧都说尽了吧 尽全力塑造了不拧巴的女性 却又用两个惊天傻逼男把女性角色物化成 碰过的东西   对她太残忍了而毫无自我只为了成全男主光环的傻白甜  然后完美重复了 夏洛特烦恼 的结局 所有的戏剧张力都是用错位堆成的 把我下一年的尴尬份额用完了 以及这都多少部了 电影感呢 怎么还是演小品啊 ,1
什么年代了还在谈 在北京买房得户口 就是人生赢家 片中渣男渣成沫了快 两人都是渣男人设 还有孙同与莫默两人的关系进展 毫无起承转合的变化 直进直出真就跟枯燥的性爱一样吗 而开心麻花的剧作 我也真的觉得完全小品化 巧合与错位这种营造喜剧感的做法虽说要比那些扮丑搞怪要来的高级 但是梗多了真的会让人烦 戏与戏之间就是这种小品式的抖包袱 没有营造出一点情绪的贯通 行 现在开心麻花不是话剧范儿了 就弄成小品得了 噢 而且我并没有怎么大笑 可能是我的生活太苦了 北漂党还没找到北京富婆吧呵呵 ,2
开心麻花在恶心人这件事上从来不让人失望,2
高开低走 越往后越没有说服力 每个人物都很畸形 以及 这片子最可恶的在于强行输出一套矫枉过正的价值取向 故事看似建立在现实基础之上 实际上又是完全扭曲现实的  和爱豆 ,2
1 别这么黑我巨蟹 本以为孙同十项全能 其实十项无能 处处为人 就处处不是人 2 别把郑多多当哥们 你用人时人用你 无为有处有还无 3 理想化结局 真实的应该是孙同继续当他的好哥们 高璐继续结她的婚 真相不重要 4 你不是不知道世界是什么样的 ,4
太狗血了让我生理不适 开头房间那几场戏就快要让我得尴尬症了 但的确有些地方还是蛮好笑的 比之前麻花的强点 No offense 但是任素汐真的能成为小男孩的初恋女神 音乐节那几场戏倒是把她拍得挺美的 也有可能是有新裤子滤镜 眼镜店那场戏比较妙 身体和头的错位嫁接是全片为数不多的有设计的地方 最大的问题是 男主有什么选择困难吗 明明医院的人都看明白了 娶个北京女孩照样有户口房子啊 要说没有男性尊严 做哥们儿的狗不也一样 所以从头到尾不知道他在纠结啥 PS 汤敏真的好看 她要还在河真应该是top,2
看似三观没崩 实则处处讨巧 感觉郑多多和孙同的人设还是过于脸谱 尤其孙同最后的爆发有些莫名其妙 犯了和星战一样强行高潮的毛病 还让孙同显得有些过于阴暗腹黑 拿理想主义说事儿没问题 咱别老是假嗨行不行 实在不行 网上情趣用品可真多了去了 ,3
 半个喜剧 好难看 爱得容易 全凭男主角一张嘴说爱就爱 连一个角色的主观定情镜头都没有 散得也容易 然后良心发现也很容易 真是一部每个角色 包括有人追就觉得自己陷入爱情的女主角 都不相信爱的爱情片 内心不纯净写不出好爱情 ,1
开心麻花 我们不生产渣男 我们只是渣男的搬运工 谴责他们唾弃他们的事就交给观众吧 观众 借用任素汐的台词 我先撤了 男二又渣又贱 接盘侠怂包男主做错了什么 为什么不能拥有一份简单美好的爱情,2
让人意外的爱情喜剧 剧本写得相当好 将直白到冷酷的社会现实问题融入到童话爱情的文本里 所以才是 半个喜剧  人物关系 阶级固化 身份焦虑 都能戳到现代人的痛点 在这样的电影里 你相信爱情 因为爱情象征着理想主义 问题不在于女人与前程二选一 而在于拥有选择权 ,4
简直是狗血地摊言情文学烂梗大集合 女汉子 凤凰男 渣男 傻白甜演绎出轨 撕逼 N角恋 情感绑架 原生家庭问题 喜剧桥段停留在舞台上小品化的身份错位之上 人物都没有建立清楚就开始情感宣泄 舞刀弄枪 互相撕扯 情绪都快溢出来了 却让整个情节编排混乱不堪 毫无节奏可言 巧合设计笨拙至极 而大量现实问题的涉及膈应人程度不亚于 欢乐颂 和 都挺好  不过我看完了本片之后 我挺不好的 PS 汤敏好好看 ,1
是那种价值观特别恶臭的电影 从头到尾我都在想怎么能编出这么恶心视女人和底层北漂为玩物的片子 非常非常恶心 哪怕是反映现实也非常恶臭 因为根本没思考 完全是拿中国社会的恶臭价值观来作戏的集恶臭之大成 吴昱翰可以试试文章的路线 任素汐完全不适合角色 再见,2
大街上当你同时迎面遇到第一眼的孙同和郑多多 大多数人都会选择卖相更好一些的郑多多 没办法 这就是趋利的人性 尽管那些姑娘也是好姑娘 尽管她们也喊着更看重真爱无敌 人生哪有什么公义 唯有仅存在电影里 孙同与莫默才能奔向阳光灿烂的春天里 ,4
电影的名字取得不错 其实两个阶级地位相差悬殊的男性是很难成为朋友的 尤其是成为 铁哥们  仅从这点上讲 这部电影就是反现实的 或者说是 晚会小品 式的 ,3
要么当基友的狗 获得工作和户口 但一辈子抬不起头 并且倾家荡产未必够首付 要么选择有房有户口的真爱 酒吧驻唱追求梦想 分分钟遇到梁翘柏 你选 真正作天作地的是男主 而不是男主他妈 电审故字 2019 688号,2
在电影里看到我妈本妈我能说什么 房子户口工作挣钱 结婚生子孝顺父母 任何不围着这些东西转的行为都是浪费生命不忠不孝枉自为人 亲情绑架这个点对我来说是打准了 但其他部分的逻辑性真是堪忧 能不能别把女生都设定成恋爱脑 郑多多渣成那样孙同还能和他当哥们 莫默心里不清楚他大概什么德性 不是没原则就是同样渣 打架唱歌告白就不可能是另一种形式的PUA么 到医院那场戏的时候才知道这个男人多么没原则么 是为了给音乐节和宜家打广告才这么编的吧 本来想说麻花这次还是有长进 但这个4星还是给不下手 希望下次能更好吧 ,3
前半段要好于后半段 虽然前面一间房子里的故事舞台剧痕迹很重 但建立在 错位 上的情节和冲突 几个角色的来回龙门阵 乃是典型的 佳构剧  在剧作上这段是非常出彩的 不过后半段他俩好了之后 进入到写实环节 故事就相对一般 终究还是冲突感不强 但这段内容又是提升故事深度的 所以就很纠结 前半是好故事的小品剧 后半是放弃故事的社会直击写实剧 你喜欢哪部分 我喜欢前面 渣男演得真好 ,3
戏剧效果还可以 节奏不错 完成度尚可 但业内少吹了吧 开始男二屋里错位喜剧效果还不错 接下来就是狗血电视剧的剧本水准 而且两个选项都能得到北京户口 麻花加驴得水团队还能更油腻吗 三观真是骨骼轻奇 我们的大众商业片已经被社会的油坑炸透了 都只能歌颂这种级别的爱情了 ,2
 昨 芸知道 从前的日色变得慢 车 马 邮件都慢  今 半喜剧 现今人心变得快 什么都是快餐 分不清脱裤子 光屁股 穿裤子哪个更快 七亿男人 我是男人  六亿多都渣 但虽然志同道合的人少 只要你坚持自我的找 一定能遇见 此片适合多刷 但我没勇气再看 堵得杭 麻花里最稀罕常远 ,5
贫富 性别 地域 各种接地气的笑料 让人想起明清小说和戏文中的那些生动世相 任素汐和吴昱翰扮演的男女主的动机和逻辑不是没问题 但情绪和细节到位 人物立得住 能引起共鸣 眼镜店里的男女换头 开水壶旁的情人对望 开心麻花系列最挺电影化的一部 ,4
 驴得水 三人组基本上是开心麻花最有惊喜的搭配了 前半部搞笑 后半部辛酸 打败爱情的是阶级地域差异 以及长辈的道德绑架 满满都是现实 视觉上也有惊喜 镜子错位的喜剧效果 还真有点马克斯兄弟的感觉 ,3
2 5 期待过高 落差太大 不知咋能看出更像电影了 难道不是更像电视小品了么 还配着浓郁的校园民谣风 似乎刚刚从九十年代解冻过来 由驴得水的民族寓言蜕化为不疼不痒的高晓松式废话 拍者无奈 看者无聊 ,2
男主和菅田将晖长得简直一毛一样 居然是海燕儿演的东北妈妈 啊这一套一套的绑架话术 高八度声调 我脑袋炸了  其实想说我身边的东北人还真没这么看重户口铁饭碗啥的 改成鲁味是不是好点  当然这也是地图炮 郑多多这样渣得明明白白的角色也是挺敢写的 眼镜店那场镜子戏确实算不多的影像亮点 但这片子有开心麻花一贯的鸡贼 男主的选择有风险吗 他就不能完全靠自己吗   我不喜欢 ,3
戏剧结构复杂精巧 和社会痛点结合得还不错 但为了迁就戏剧冲突 人物都成了功能性角色 男女主完全不是一个世界的怎么就爱上了呢 男二倒是个惊喜 好久都没看到这种西门大官人式男性了 渣得浑然天成又不乏魅力 看资料这个演员竟然是95年的比男女主都小好几岁 平时硬照都是浓妆长发 立刻倒了胃口 弟弟你不适合这造型还是理平头吧 ,4
男一选哥们则有工作 有北京户口 选女友 则有房住 有北京户口 二者不可兼得 舍哥们而取女友者也 两边都不亏 纠结个毛线啊 SNH48前C位汤敏的第一部院线电影 ,2
小地方来的没靠山的青年 想在京城堂堂正正做个人好难 有多难 我知道一些 也坚持一些 但总得丢掉一些 结尾如 毕业生  但 毕业生 多少算反抗 该片只是幻想 ,3
周申 刘露与任素汐换了一个更切身的现实 去延展 驴得水 的杀劲 过去的当然不能就这么过去 就像莫默说的  撒谎就是埋雷  对感情渴望再多 也留得下这份难得的清醒与自重 于是世情百态下做人与做狗之间的抉择惯性 也藏有角色以及主创的一分骨气 医院争吵这段格外生猛 因为逼出了某种小人难以舍弃的 本质  而这是让喜剧彻底转凉的胆量所在 只是几位角色行到此处 真推不出结局的明媚了 细想人设颇有不妥 不过笑点合宜 痛点贴地 台词舒畅 表演自然 这三大主创 我始终都还挺认的 三星半 ,4
如果说 开心麻花 在前些年票房迷雾中渐趋迷失 那么半个喜剧算是重拾了久违的尊严 极少在院线电影里看到如此清晰落地的北京面貌 即便这里的北京形象可能会极具争议 电影触及的阶层鸿沟及社会机制可谓现实到细思极恐 2019年末还能遇见如此精彩却又不失硬度的电影实在难得 ,4
友谊 多少PUA也假汝之名 ,4
挺好看的 只要你不对麻花太苛刻 ,4
至少眼镜店镜子一场戏用心了 不错 ,3
   半个喜剧  大家都从各种深刻角度探讨了 我就从邪门歪道说说吧  郑多多的真爱是谁 那必须是孙同 这样一个浪荡富家子 只跟孙同一个人同居了 还不让人家交房租 看到他电脑坏了就很霸总地让经理配新的 郑多多在电影里哭了几次 每一次都是为了孙同  孙同跟莫默在一起 他让人家分手 他是吃谁的醋呢 你们细细品 他那段话的意思难道不是 有她没我 有我没她 么  孙同在酒吧喝得烂醉 郑多多把他抱回了家抱回了房 放在床上时分外小心翼翼  所以说 郑多多为什么流连花丛 因为他最爱的那一个 近在咫尺 却离他最远  你们就说虐不虐 ,3
三星半 很多段都太像小品了 没什么质感 角色也都有点脸谱化 而且都极不成熟 妈妈是倚老卖老撒泼装病 兄弟是情绪激烈逼迫要挟 男友为了所谓世俗成功可以委屈女友 除了任素汐 其他主要角色全都活得不坦荡不自由 而偏偏这样的片子还能爆 可见压抑憋屈正是大多数人的真实生活 半个喜剧 遍地鸡毛 一声叹息  PS 任素汐还蛮自然的 喜欢她 ,3
开心麻花的电影价值观有时让人难受,3
好笑是好笑的 但笑过之后是空白 所谓的现实结合也是段子式的 太过浮于表面的 人设和剧情也有经不起再看的bug 电影感还是很差 最大的贡献大概是刻画了一个完美的渣男 ,2
话剧改编 一些在舞台上过的去的偶然 误会 巧合 到银幕上就 过火 了 改编的分寸感不易把握 为了戏剧性忽略人物逻辑也不足取 ,2
这什么垃圾男的 就这俩垃圾货女主还能看上一个再看上另一个 拍得没问题但这是什么鬼故事 任素汐这辈子是见不着第三个男的了是吧 就那敲快板的嘴脸都比这俩垃圾强 恶心死了 两倍速都挡不住的恶心 ,2
这个设定太难丝滑地收回来了 结尾转折的生硬几乎在意料之中  我一看7 6分给我吓坏了 现在豆瓣文青都比我还包容了吗 ,2
穿过大 半个喜剧 去睡你  这就是开心麻花最新电影的全部 同时也是 喜剧 再一次将快乐建立在他人痛苦之上的理由 天真的姑娘和帅气的小伙是 整个闹剧 里真正的主角 然而编剧却犯了编剧的大忌 非要在姑娘的心头上贴个 蠢  萌  非要在小伙的脸面上刻个 穷  疯  非要让他们在经过无数巧合设计的 悲剧 中恋爱 吵架又和好 奉劝想看戏的观众可千万别买票 同时也奉劝爱听笑话的 病号 千万别 入座 看热闹 因为这个建立在谎言之上的剧本是个彻头彻尾的骗局 影片表面上是在讲 寒门贵子 的尊严和骨气 然而本质上却是个 纨绔子弟   既不知耻也不要脸 ,1
