comments,star
 囧 系列里有人情味的一部 之前的夸张闹剧和直男思维有很大收敛 但是熊 热气球这种情节是脱离现实的 有些客串角色也仅仅是为 客串 而存在的 除了 囧途 的主线 精神内核其实在过去的两部囧片里都有所提及 如同样以离婚开场的 泰囧  妻子想要离婚 而男主想的只有生意 油霸变暖霸  男主在结尾时必然会在婚姻中学会成长 以及 港囧 对于女性改变男性和对女性长辈烦扰的宣泄 对苏联老片的致敬  ①伊万的名字来自徐爸给她放过的苏联老片 伊万的童年  ②徐伊万在火车上说了一句 办公室的故事 的台词  就这么残酷无情无理取闹  ③热气球时有个动作模仿了 莫斯科电影制片厂 的厂标 ④徐妈及姐妹们唱的 红梅花儿开 是 幸福生活 插曲 原片也是几个姑娘登台表演唱的这首歌 ,3
低于预期 不喜欢俄罗斯妹子和熊出没这两段 妹子尬 熊很凶 唯一的泪点是妈妈在台上唱歌 和妈妈和解的故事没讲好 无法共情 并不合适带妈妈一起观影 彩蛋黄渤还不如拍摄花絮有趣 结尾剧组员工和妈妈的合影很温馨 歌曲好听 囧系列里比较差的一部 俄罗斯风光片 片头看到高以翔的名字被框住 特别难受 ,3
承认吧 作为创作者的那个徐峥 已经过时了,2
年龄一大眼窝子就浅 听到 红莓花儿开 的时候就不明所以的唰唰掉眼泪 虽然整部电影依旧是徐峥以往的商业片套路 但少了聒噪的 专职喜剧角色  影片自然了不少 要是没有宋小宝那段太过胡逼的剧情可能会更好 前面无数的铺垫都敌不够片尾妈妈镜子前的一个动作 这种代入感应该是其他同档影片无法带来的吧 ,4
还真的是和预告一样难看啊  40奔50的人来演一个20奔30的人和自己妈的关系真的很错位 编剧们感觉像是年轻到没有任何生活体验 大家随便吐槽下自己的妈妈 就把剧本攒出来了 大概还挺得意 ,2
7 7 10 徐峥终于真诚的面对了自己和母亲的关系 本片在主题探讨和人物的刻画上做的都很好 且表现形式也比较轻松幽默 把一趟连续开六天的火车上发生的故事拍成一部电影其实很考验编剧功力和导演调度 徐峥和导演团队完成的都很好 事实上本片可以归为现实主义喜剧 创作还是戏剧为底 在台词对白上做足功课 虽然一些事件用了戏剧化处理但探讨的内核非常当下也很普世 不管是和母亲和解也好还是和妻子和解也好 本质上还是和自己和解 在老塔眼里 童年的伊万不愿意和自己和解  囧妈 里母亲大半辈子也不愿意与自己和解 徐峥到底还是让长大的伊万与自己和解了 但是否真正的和解了 也许要问徐峥了 另外演员选的都特别到位 不管是黄梅莹还是袁泉表现力都非常好 ,4
本以为只是如港囧一样烂 把喜剧冲突和所谓包袱建立在奇葩上 看到最后发现比港囧还烂 强行输出毫无逻辑毫无意义的lowB价值观 ,1
基本没有爆点 卖掉真是明智的选择  还有 一出好戏 里 黄渤剪掉了徐峥的戏 这部徐峥就把黄渤的剪掉了 真记仇哈哈哈哈,3
编剧真的想不到办法把母子俩弄上同一列火车了吗 ,2
整段垮掉 比港囧还难看 ,1
万万没想到 徐峥做导演的能力是倒着发展的 一部不如一部 也不知道他对母亲 妻子和中年男人到底是有什么误解 ,2
很合格的商业片 其实能感受到人到中年后的 疲惫感  一切都是紧紧揪着的 尤其是涉及到人生情感最重要的婚姻关系 母子关系 经常毫无道理可讲 只能互相埋怨互相憎恨 所以这部电影 疏解 成了戏剧的动力 徐峥与黄梅莹真是好演员 我觉得他们把母子之间解不断理还乱的复杂感情状态表演了出来 另外很想很想坐一次北京到莫斯科的火车 ,4
婚姻比黑熊还危险 不知不觉就变成敝屣 母爱比奶糖还甜蜜 像硬塞的番茄般密集 曾经少年放的塔科夫斯基 忘记电影里的小男孩 只记得他的眼睛闪光 当年错过的红莓花儿开 忘记当时有多沮丧 只记得此刻没升起的幕布 我们是怎样忘记了爱的感觉 不能跟她共处同一车厢 也忘记了曾经依偎彼此的心房 ,3
三星给 红莓花儿开  一方面诧异于徐峥对赌协议24亿的自信 一方面又惊叹于徐峥后知后觉的魄力 网播绝对是明智之举 这要是按期上映别说杠 唐探3  估计连 急先锋 都够呛 ,3
很差了 强行煽情 强行上升高度 强行搞笑 强行接续剧情 强行中年婚姻危机 这么有钱危机个p啊 凭啥他妈不守规则迟到了就能得个好结局 那守规矩的算啥 还在俄罗斯野外求生 还热气球   两万块钱买个演出机会居然是正式的   为啥要强行他妈的爱情故事   总之一切都很差 ,2
从吃我吧就开始哭唧唧的 最后哭了一整首歌 亲情线真的太好了 可是爱情线就  袁泉可以 但是没必要 高以翔也是很好哭 看着就想哭了 不同于以往的囧系列 但依旧好笑 只不过并没有成为我心目中的黑马 略遗憾 ,4
笑中有泪的贺岁片 母子关系的处理 夫妻关系的和解 爱的表达方式有好多种 而我们对于最亲的人往往是用了争吵这种最糟糕的方式 带着妈妈来看这部片子 看后要给她一个大大的拥抱啊 最后彩蛋别错过哦 有大腕 ,5
四星  超出预期的优秀 徐峥的 囧 系列电影 实际上就是一整套喜剧包装的 中年危机 故事 而这一次更有成长 你会大笑 你更能看出现实中发生在我们每个人身上的代际沟通危机 情感表达无能以及成长衰老的烦恼 事实上 我在观看徐峥和黄梅莹 做戏 的同时 这部前半段故事大都发生在通往莫斯科火车上的电影 很像是一出舞台剧  似乎就像看到现实中我和老妈的翻版  我又有多少时间没有好好地拥抱这位生我养我 却又不时吵吵嚷嚷的人呢 沟通 理解 放下 陪伴 徐峥这部用喜感包裹的温情主义电影 值得我们每个人好好品味 ,4
中年人的生活就是糖衣包裹的苦味丸 工作 婚姻都让人喘不过气 妈妈很真实 是每家每户都会有的妈妈 逼你吃番茄 怕你不穿秋裤 不听你说话 但是熊 生死 面前能为你挡死 痛苦时候可以依靠 虽然永远也别指望她们能理解 甚至能改变 但不妨碍她嫌弃你的眼神里都是爱 ,3
真的好无聊啊 各种为了剧情强凑梗 可以说是非常无趣了 开场非常牵强地努力让母子俩上了同一趟火车 从俄罗斯女孩出来就开始一路垮掉 被熊袭击遇到猎户到热气球一段我仿佛看到了 断片       最后还要强行煽情 真的不必这样的 ,2
天呐我看那些差评 根本没道理阿 我太喜欢了 感触很深 很好笑 很好哭 很多地方感同身受 不知道差评里隔谁的靴搔谁的痒了 反正我这是袜子都脱了挠哭我了 我是真的爱公路片 我觉得徐峥作为导演掌控力已经完全 不能说炉火纯青 反正是很可以了 异国风情 很美的风景配乐也好听 完美 就是完美 演员选的也好 郭京飞活着也就是一乐儿 总之 爱了,5
依然是徐峥喜剧的三板斧 继续输出中产阶级焦虑 所有所剩无几的现实基底和诉求 都在民族奇观式的符号里挥发殆尽 基本叙事模式还是事业有成的男人陷入一次意外的旅程 并在最后获得顿悟和救赎 除此以外 不提供一丁点深入的路径 但是 当妈妈在大剧院一展歌喉的时候 我还是情不自禁地代入了 最后拿下头套更是止不住的泪流 必须承认 这是在囧系列里第一次被感动 突然体会到徐峥在咆哮演技之余一丝微弱的真诚 尤其在这个恐慌蔓延的当下 在家里陪父母看完 心底真的会升起一点生之幸福 伊万扒火车的时候我想 徐峥不是成龙 更成不了基顿 可他还是以先驱或叛徒之名被写入电影产业史了 明面上致敬 伊万的童年  私下里重现 暖暖内含光  他是多么想拍出一部好电影啊 ,3
这个故事最大的卖点是 跟母亲和解  卖点清晰 春节怕家长唠叨的朋友可以给老妈买单票 让阿姨自己去看看 因为俩人去看我怕在影厅里就吵起来 最大的问题是不像电影 缺乏现实层面逻辑 相当于设计一趟必须出发的旅行将母子绑定 给空间和时间造戏 故事的丰富性与笑点程度相当于 泰囧 的一半儿 袁泉线十分功能性 说 半个喜剧 是话剧电影 说 两只老虎 是小品电影的观众除非被卖点精确打击了 不然依然对这部电影无感  给两星的原因是觉得这部电影虽然主打母子感情 可既不真诚 也不深刻 故事里成功又盲目的伊万离我太遥远 不过不会妨碍电影大卖 原因嘿嘿嘿 目测春节档 囧妈 票房三甲 ,2
这波操作厉害 赚了人设卖了好感还有话题 如果搁电影院同期票房估计不行 片子很一般 但徐峥的做法很聪明,2
真的看不下去 10分钟就想关了 全是违背我三观的内容和画面 小到吃东西打电话 大到不顾他人安危硬上火车 我都有搧他母子俩的冲动 绝对祸害社会的负面榜样 你俩爱吵吵自己窝家里吵就行了 不要出来祸害全人类好吗 ps 这片子创造了太多的没想到 没想到大过年看了个这么闹心的 洗具  没想到便宜无好货是真的 没想到  ,2
妈 我 妻子 这三者不应是你幻想我 我幻想你的控制关系 退一步海阔天空吧 徐峥要说的事就这么简单 说到一半已无话可说 剧作也陷落在那 停滞不前 拍熊出没 拍热气球 拍煽情的夕阳红 靠巧合行进 靠大场面虚掩撑场 最后在陈旧的闪回里总结陈词 中年男人撒娇搔痒 对俄罗斯风情也是刻板印象 最好的是那两头熊 特效做得真好 ,2
烂也不至于 但真的平庸 强行融入一些刻板化的元素 杂糅起来效果很一般 ,3
看完不知道说什么 就很一般吧 没新意的套路 想搞笑又不想做无脑喜剧 揉杂进来又是中年危机 和母亲的代沟 但又不够 就感觉都想抓一把 但又都做不到位 看下来蛮平庸的吧 ,2
主要问题还是太长了 前面太久了 喜剧部分没有那么突出 熊出没也很奇怪 反倒是后面煽情那部分 更能触动到我 尤其是最后黄梅莹摘假发那场戏 徐峥拍拍电影 总是在解决自己的困惑 这部其实也是 ,3
郭京飞说世界已经做太多加法了 就想给大家春节的时候做做减法 好就姑且不讨论电影里的各种不合理性 核心感情戏看似好像多感人但是完全经不起推敲 最后沦为假大空的鸡汤 满屏幕都是徐峥自我满足与自我陶醉 还不如老老实实的拍老年妇女追梦合唱团 都远比现在充满设计感的感情戏来得感人 ,2
或许因为是在单亲家庭长大的男孩子 对于电影里母与子的彼此争吵 相爱 磨折 心疼 埋怨 牺牲 和解 似乎更能够多一些感同身受 这些过程 好的坏的 都是羁绊 母亲已经不在了的第五个春节 欣慰仍能见到电影里的母子俩最终相拥回家 ,3
一部看得出处处用力 又处处无聊的的电影 徐峥在庄与谐之间进退失据 看来 囧系列 要关张了 ,2
至少比 港囧 强 个人给7 5分 本片在中国式亲情中讨论母子之间的情感与隔阂的深度是有的 母亲与儿子之间所产生的矛盾 来自长久以来的缺乏沟通与信任 这次把主人公安排在火车上进行一连串的囧事 更能将一个中年男人的窘迫描写至极点 没有哪个母亲是不爱自己的儿子的 而这次两人不仅互相理解起了对方 甚至儿子最后还替母亲坚守住了她的梦想 温情式的中国电影  另说一句 其实徐峥把版权卖给网络 我个人认为 有些许不妥 不说影院为其宣传下的成本直接蒸发 但显然一部院线电影撤档后变成一部网大 为了捞本直接跳过电影院 这其实多多少少影响了院线行业 如果徐峥这一次成功了 也不知道会有多少院线电影重复这一套  ,3
电影2 5星 但是现实中的商业操作加一星,3
看出了徐峥的进步 甚至加入了动作戏的尝试 把母子情深和苏联情结合在一起这一招相当聪明 就连一到抒情段落就开始慢镜围着人转的段落 也显得异常可爱 最可爱的居然还是一个塔可夫斯基的梗 让人重新审视片中回忆叠化的部分 ,3
第一次感觉把成年人之间的突然崩溃表现出来了 处理家庭关系 一度成为焦虑的根源 电影里说 我们都希望别人成为自己希望的样子 要求 质疑 批判  可真的忽略了好多东西 她也年轻过 也有自己喜欢的 也想自由自在 可她因为有你 后悔没带我妈来今天 ,5
铁  铁道游击队     这一部挺尬的  温馨主题不错,2
一江春水向东流的翻译原来是hakuna Matata   ,3
浪费两个多小时 全剧只有列车员有逻辑,2
名为囧妈 但是这片里妈妈那里让他囧了 囧妈完全失去了前面三部的囧味 枯燥又冗长的剧情 真够让人囧的  可能也是由于剧情场景 火车 的限定 很难写出段子吧 至于主题 还是老一套 还好没上院线 不然真的要亏死哦 徐峥精明  俄罗斯风景挺美 想去 ,2
真的很难看 看到高以翔的时候很难受 不得不佩服徐导有头脑 六亿真的很回本了 最好的只有泰囧 本来挺喜欢徐峥 但是你看看拍的什么东西 ,1
囧系列还不停止更待何时,2
西瓜鲜时光,5
大胆预测上院线六亿都卖不到 囧系列最差不为过 ,2
中年男人与母亲之间的那些细节 还是很到位的 毕竟是取自徐峥自身的真实经验 也许只有到了四十来岁才能体会到与母亲的那种微妙关系吧 把莫斯科拍得很美  但往往你记住一部电影里的风景超过内容本身时 就说明 电影内核还是有点问题的 但我还是相信徐峥能再出佳作的  ,3
和妈妈火车上吵来吵去那几段还挺真实的 回家过年就是一直在你耳边叨叨叨叨,3
徐峥的囧之系列来到第四部 泰囧是巅峰 港囧有点强颜欢笑 看之前很好奇徐峥这一部 母子 间的囧态是要怎么搞笑 徐峥一脸憨态其实还蛮适合演喜剧片的 大家也看得可爱 母子间的搞笑间也有温馨路线 总的来说比上一部好很多 彩蛋还有意外惊喜呢 ,4
应该是系列里笑点最少的一部了 前半段虽是喜剧但穿插了些令人不愉快的设定 后半段则是走严肃催泪向  比较有问题的点在于 这算不上是定位在春节档适合亲子一同观看的喜剧片吧 能够感到欢喜的地方实在是太少了 论搞笑和剧情的结合不如原本的竞争对手唐探系列 作为正经片又显得太乏味 定位混乱 ,2
钱不是这样赚法啊山争哥哥 这啥玩意 是不是自己心里也明白这玩意要是错过了贺岁档连6 3亿都拿不到 倒是很符合在什么西瓜视频上看的气质 植入广告又多又尬 直直地捅到观众脸前面来 姿态太难看了 这不配叫电影 这剧本也不配叫剧本 毕志飞拍个这玩意我也不说啥了 徐峥两个字的份量你自己就这么糟践 我刚才想到一句更难听的现在忘了 真失望我还不如花钱去看熊出没 ,1
确实挺尬的 笑点也不是很多 属于自嗨型 囧途  强行用爱和解 ,2
下了火车之后便全垮掉了 ,2
这大概是老塔被黑的最惨的一次 ,2
生硬 刻意 廉价 也就图个乐 ,2
50秒语音方阵 喂吃的 爱看鸡汤公号 关于妈囧的部分 不如预期饱满 袁泉台词尴尬 高以翔出镜还是略感慨 亲情有时候就是一种控制和压力 父母管我们 催抱孙子也不过想继续管孙子 长辈们理解的爱就是如此简单粗暴 我们能理解 但无法改变 唯有包容和接纳  在感情里讲道理就是最大的不讲道理  ,2
比港囧还难看    人物立不住 喜剧变闹剧 整部电影从头到尾演员都在嘶吼 让人听着很头疼  各种转变又显得特别做作 贾冰一出来就出戏 节奏也像拉长的小品    我和我的祖国 女排拍得挺好 怎么这部这么烂   ,1
较差 不是囧妈是尬妈 ,2
一部非常拧巴的电影 一面是贺岁喜剧 一面处处讲母子关系 夫妻关系的大道理 一面致敬塔可夫斯基 一面又安插低俗桥段洒狗血鸡汤 一面在K3国际列车背景调查 美术布景等下足功夫贴近真实 一面极尽夸张之能事搞扒火车熊出没热气球 都21世纪20年代了 摄影特效技术如此发达 做喜剧还如此不思进取 已经分不清袁泉黄渤俄女郎尴尬的台词文本与乌兰巴托打电话 棕熊热气球相比哪个更扯淡 更灾难 P S 1 K3国际列车停张家口 男主可以在那下车 2 电影上线前 高以翔去世 即刻APP死掉 3 电影上线一周后 开行六十年来哪怕中苏破裂都无间断运行的K3国际列车 因肺炎疫情而在俄方命令下首次停运,2
母爱如狂奔的俄罗斯棕熊般凶猛 母爱似手中的大白兔奶糖般甜蜜 该抱着怎样的期待面对自己的子女 这是世上所有母亲共同的难题 比 港囧 强 角度找的不错 核心主题能引起大众共鸣 进而产生煽情攻势 但在剧作层面徐峥仍然不思进取 做作 矫情 偷懒 狗血 怎么方便怎么来 主要体现在鸡肋的双线叙事 庸俗的旅途艳遇 和毫无诚意的鸡汤逆转上 而且台词也欠打磨 尤其是开场袁泉对徐峥义正言辞的尬聊式说教 我在看教育频道吗 这片子最大的功臣是黄梅莹 无论是和徐峥的对手戏还是solo 几段高光表现都挺打动人 这大概也是这片子还值得一看的原因 Ps 结尾首彩蛋够意思 虽然不知道是不是真的 ,3
还不如前两部 从头吵到尾 但是没有一场够劲儿的 很可惜,3
北京到莫斯科 有三个半小时的直飞航班 也有六天六夜漫长旅途的T3 4列车 白雪覆盖的西伯利亚平原 阴差阳错的母子意外之旅酝酿在滚滚车轮上的绿皮包厢 是母子间家常便饭的絮絮叨叨还是患难后的冰释前嫌 是老塔的男孩伊万和母亲解心结 是夫妻间背道而驰的情迷意乱还是放下后的坦诚相待 是婚姻故事里最后的美好祝愿 在合家欢庆的日子里 导演在欢笑之余讨论了当代疏远的亲子关系和时下男女婚姻价值观问题 是新潮又大胆的 细节的细腻抓取和卡司选角讨喜观众 这绝对会是春节档的大热门 ,4
我甚至都不知道要不要标上 喜剧 这个标签 从头到尾让人难以发笑 而亲情和爱情的内容 太可怕了 这是什么傻逼剧情 大过年的 别恶心人了 好吗  ,1
三星 笑点最多的居然是俄罗斯姑娘 ,3
剧情比较一般,3
后面真的垮得稀烂啊 估计是完全不知道怎么编了 瞎搞乱凑 俄罗斯弊履女是什么鬼  熊出没是什么鬼  婚礼是什么鬼  开口跪就把已经离场的观众都拉回来最后还掌声雷动是什么鬼  所有的情感分崩离析都只要在煽情音乐里回忆诉说过去就能和解是什么鬼       ,2
一般的不能再一般了 对于徐峥来说就是差,2
除夕过完十二点 朋友喝多了 带他出来醒酒 三个人在车上用手机看的 半途越看越没劲 就抬头看看外面放烟花 觉得烂片就应该这么看 和狐朋狗友聚一块儿 小屏幕在旁边放着 可看可不看 遇到有哪个明星出来了就说说 有笑点就跟着一起笑笑 不用太放在心上 希望以后的电影如果自觉拍得烂就主动多往网上放放 内地现在的影视娱乐可以发生在任何场所 不用全都那么端正地出现在影院里 抄奉俊昊 母亲 都抄到姥姥家去了 后半段从追熊那段开始就看不懂在干嘛 大冷天谁愿意让自己妈妈坐在冰面上啊 最要命的是母亲这个角色还是片中最单薄的 只有外部举止没有人物个性 一个无灵魂的妈妈角色我不想看 ,2
强行冲突的 在路上  徐峥是自己当过妈吧 那些理直气壮的唠唠叨叨无理取闹真是带给我熟悉的偏头痛 反正不在电影院看我不心疼   ,3
很想多打点分 但是真的不好看,2
徐峥囧系列之三已然强行把自然喜剧往无端亲情上靠 甚至堆砌各种无脑无笑点所谓的 喜剧 元素 后半段一路尬闹尬煽 但不得不说贺岁档线下转线上 类 流媒体 这波操作还是挺高的 ,2
妈妈和儿子之间的互动细节真实到处处都能引发观者共鸣 中国式母亲 中国式儿子 中国式情感绑缚的难以厘清感 其背后是根深蒂固几个时代的传统家庭观 徐峥和黄梅莹的表演在火车的封闭空间中碰撞出了这个母子关系几十年来的症结 部分地方为了喜剧效果有些稍过于戏剧化 但总体而言  囧妈 已经足够有现实意义 ,4
尴尬至极 以为抓到了一个好题材 结果    就像号称器大活好 结果戴套就戴射了,2
1 意料之中的水准 我本就觉得徐峥的 囧 系列难以再创新高 诚然 泰囧 开启了中国喜剧的黄金时代 但在 开心麻花 都已经后继乏力的今天 传统的喜剧确实很难再给人惊喜了  2 所以我们在 囧妈 中所看到的 都是一些 暮气沉沉 的包袱的桥段 甚至在形式上 依然还是照着 泰囧 的模式在构建剧本 毫无尝试突破的意图 可能徐峥觉得这样 稳  但同时也失去了出彩的可能  3 徐峥对于男人中年危机的刻画倒真是一部接一部 一部比一部刻画得更多 以前可能只是在夫妻关系上略作点缀 这次则更多代入了中年人和父母的代沟 其实这个视角拿来做一些更现实主义的题材很好 未必欢笑就是一切问题的解药 ,3
片尾剧组人员的照片对比设计用心了 不过其他方面也不好说什么 可能后半段唯一的乐趣就是等待客串演员的空降了吧 ,3
太烂 把观众当傻子 ,2
看泰囧的时候觉得囧系列真的是没救了 笑点低俗没趣 然后出现了更加差的港囧 我想这应该是最差的了吧 没想到今年又来了囧妈  本来这个剧情线还算不错 用公路片的套路让有隔阂的母子重新审视然后母爱绵绵 然而把观众当傻子的行为真的很让人反感 徐峥是不是没有理解到底什么是俄罗斯的冷 什么是俄罗斯的熊 还是发狂的   要想让大家共情 还是应该在母子之间的事情进行深挖 而不是大量的拍摄风景啊,2
比起以往的囧系列 忽然发现即便是包贝尔那样蠢蛋存在的意义  ,2
怪不得有底气让免费观看呢 光那些铺天盖地的植入广告就能盈利了吧 ,2
爱不是控制和索取 爱是接纳和尊重 每个人都是独立的个体 最重要的不是你要活成我期待的样子 而是要努力把自己活好 ,3
去年十一和朋友自驾游 半路上 朋友收到闺蜜的微信  昨晚喝多了 被XX上了  朋友问  啊 他功夫咋样  闺蜜说  不记得 只记得一个光头在我胸上蹭来蹭去  我和朋友笑得不行 今天看这部电影时一直分心 眼前晃来晃去的全是那个光头 ,2
2 5 经过假期在家隔离的煎熬 对照与母亲漫长的火车之旅 封闭空间困兽般相处的不适 有了新的体会 如果不是这次疫情 对于这些情节的设计多半不会在意 整体而言仍是徐峥那套俗气胡闹的喜剧风格 但有所收敛 对苏联电影与文化的致敬的确是他和母亲一辈的集体回忆 话说 我母亲也曾经两赴俄罗斯演出呢 不过没怎么花钱而已 ,3
幸亏没去电影院 上厕所宁愿看沐浴露配方表也看不下去这个,2
这部电影要真大年三十上映而我还去看了 那我一定会后悔没留在家看春晚 唯一优点是吸取了港囧的教训 最后特意加上一段平权小作文 男主的确是不直男癌了   但又变成巨婴了  看着徐峥这么大个人了还要鼓腮嘟嘴撒娇扮嗔演婴幼儿我真的是生理不适 大概这片要表达的就是 某些中国男人不管长到多大 都恨不得要咂着妈的奶头入睡 吧  ,2
母亲对孩子的控制 丈夫对妻子的控制 就像一根橡皮筋将我们这个社会里的关系越拉越紧以致于扭曲 徐峥大概是想通过这样一个略带感伤的俄罗斯囧途喜剧让我们学会放手 尽管影片有很多尴尬的笑点 中间煽情也有些不节制 甚至结尾都有点魔幻 热气球   但整个内核还是打动了我 学会放手 学会宽容 学会尊重是多么重要的一件事啊 ,3
for袁泉 ,2
儿子和妈都是耍泼有奶吃逻辑 彩蛋普金买暖霸 就像热气球穿越部分西伯利亚去莫斯科一样是缺乏诗心的意淫 老年人交笔钱四处演出已是常态 这个水平震惊俄国观众也是意淫 黄渤那种大款帮艺术青年的彩蛋 豆瓣有人经历过吗 黄梅莹就是王沪生那个道貌岸然的姐姐 难怪眼熟,3
大年初一晚与家人同看 虽然中间尴尬到想数次离场 出于对劳动的尊重还是认真看完 不吐不快 说两句 审美期待对于电影创作者来说如同悬顶之剑 明星效应引发强大吸引力的同时 也使观众产生了较高心理预期 影片中的戏剧冲突不够鲜明 人物行为动机不足 母子争吵夸张刻意 剧情拖沓 内心戏如隔靴搔痒 各种偏意识流的风景画实在差强人意 老太太最后的圆梦演出很美 对岁月流逝的无奈让人心疼  电影实在是很难的工作 不管一个导演之前有多优秀的作品 到了下一部 一切又要重新开始       因为疫情而选择另辟蹊径网络上映的这一决策 满足了观众却因此得罪了影院 但想起让雷诺阿在1937年的电影 大幻灭 就已经告诉我们 所有规则都是用来打破的 特殊时期的特殊决定 我们都算是见证历史了 ,3
真是网大水平啊 小品式的故事 老梗堆砌 前后割裂 灌鸡汤无所谓 但毫无笑点就可怕了 幸好有贾冰 唯一笑点  归根结底少了王宝强这种功能性角色 故事推进生硬 反倒后半段比前面的闹腾更好 就像片名那个字一样 徐峥作为导演已经过时了 但该片还是找到了最合适的定位 祝好吧 网大,2
 这六天的旅行让我明白 每个人都是独立的个体 每个个体都应该是完整的 爱不是控制和索取 爱是接纳和尊重  本片立意是很赞的 只是讲故事的水平有待提高 火车上的戏节奏尚可 下了火车之后的戏则难看且离谱 妈妈脱掉假发的一幕很抓人 黄渤的彩蛋明显比沈腾的正片有笑果啊 还有莫斯科vs纽约的某种隐喻 不管怎么说比 港囧 是要高一头的 ,3
去年十一和朋友自驾游 半路上 朋友收到闺蜜的微信  昨晚喝多了 被XX上了  朋友问  啊 他功夫咋样  闺蜜说  不记得 只记得一个光头在我胸上蹭来蹭去  我和朋友笑得不行 今天看这部电影时一直分心 眼前晃来晃去的全是那个光头 ,2
徐峥乱炖战斗民族风 从公路电影到 铁路电影  伊万的婚姻与伊万的家庭在路上 中国式母爱 中国式离婚从撕裂到放手 爱与尊重是一生的学习 从主角身上看到自己的影子 被俄罗斯的美景深深安利 过年了 喝点烈性的酒 看个感性的片子 给妈妈一个久违的拥抱吧 另外在这样的情况下线上首映 的确是前所未有的创举了 ,4
幸亏没去电影院 上厕所宁愿看沐浴露配方表也看不下去这个,2
爱不是控制和索取 爱是接纳和尊重 每个人都是独立的个体 最重要的不是你要活成我期待的样子 而是要努力把自己活好 ,3
这部电影要真大年三十上映而我还去看了 那我一定会后悔没留在家看春晚 唯一优点是吸取了港囧的教训 最后特意加上一段平权小作文 男主的确是不直男癌了   但又变成巨婴了  看着徐峥这么大个人了还要鼓腮嘟嘴撒娇扮嗔演婴幼儿我真的是生理不适 大概这片要表达的就是 某些中国男人不管长到多大 都恨不得要咂着妈的奶头入睡 吧  ,2
for袁泉 ,2
真是网大水平啊 小品式的故事 老梗堆砌 前后割裂 灌鸡汤无所谓 但毫无笑点就可怕了 幸好有贾冰 唯一笑点  归根结底少了王宝强这种功能性角色 故事推进生硬 反倒后半段比前面的闹腾更好 就像片名那个字一样 徐峥作为导演已经过时了 但该片还是找到了最合适的定位 祝好吧 网大,2
2 5 经过假期在家隔离的煎熬 对照与母亲漫长的火车之旅 封闭空间困兽般相处的不适 有了新的体会 如果不是这次疫情 对于这些情节的设计多半不会在意 整体而言仍是徐峥那套俗气胡闹的喜剧风格 但有所收敛 对苏联电影与文化的致敬的确是他和母亲一辈的集体回忆 话说 我母亲也曾经两赴俄罗斯演出呢 不过没怎么花钱而已 ,3
