comments,star
又名 处女座的自我修养  这是处女座被黑的最惨的一次   当计划被打乱 灵车上响起 好运来  遗照成了签名应援 一成不变的生活好像才有了一点色彩 惯性地保持某种姿态看似更容易 其实用了大力气消解的是自己真实的存在   去奔跑吧 哪怕溅起一滩脏水 去呐喊吧 哪怕淋几盆洗脚水 去拥抱吧 哪怕对方和自己完全是两种人 故作姿态一尘不染的人生注定孤独 摆脱的方法从拥抱每一个人每一个当下开始   最后 我是温暖 差一个抱抱 不做别的 来我家清洁就好 ,3
李沁真的是选错了 整个除了她 其他人都还好 沈腾几句台词给片子提分不少 李沁的部分尬到我接连不断的起鸡皮疙瘩 ,3
一对不能生育的夫妻为了求子和魔鬼签署了协议 代价是得到的男孩不能抱抱 男孩幼年时想要被抱导致魔咒应验 爸爸被车撞死妈妈抑郁而终 成年后遇到一个跟魔鬼签了协议的女孩 女孩为了出名代价是遇到的都是渣男 没想到破除魔咒的竟然是洗脚水和灵车里的喜乐 两个人终于抱在一起 感觉看了个邪典片 ,1
勇敢就是力量   每个人在生活中或多或少都有缺点与瑕疵 而对待缺点的态度决定了我们未来的生活方向 影片或多或少在表现一个特殊群体的内心世界 社会的包容性与自我的认知感都有所体现   常远的导演处女秀超出了我的预期 对于故事完整性的思路比较清晰 喜剧性较为充足 三段唱戏很出彩 尤其是前两段拍出了不错的舞台效果 但部分喜剧片段稍有点尴尬 而且影片的戏剧冲突处理不到位 各个阶段的风格杂乱 打乱了影片的连续性   但作为一部贺岁档电影  哈哈一乐 很重要 而且作为常远执导的首部电影作品我觉得他做的不错 是一部合格的商业喜剧片   最后要说  李沁太 抢戏 了 ,3
其实我觉得挺好看的 近期看的心灵奇旅我都觉得甚至不如这个好看 难得常远还展示了一把快板的家学 第一次导演作品也算有纹有路 李沁虽然是这里面最不好笑的 但是非常美  ,4
不至于这么差吧 比 沐浴之王 好看多了 它都上6分了 个人觉得7分吧 能看出来拍这个电影用心了 常远演的角色就不是非常搞笑的 而是用他的严重洁癖来衬托其他搞笑的桥段 没必要非拿他在这部电影里的搞笑程度和其他演员对比吧 总之觉得挺幽默又很暖 不输大部分开心麻花的电影 ,4
"本人笑点非常低 但是我只笑了一次中途为了搞笑而搞笑让我尬到手脚蜷缩 ",2
一颗给女主 一颗给沈腾魏翔 名义上是根据 计划男 改编 但主线剧情跟 我的拳王男友 太   像了 观感也远不如后者 腾叔只是客串 适合喜欢 李茶的姑妈 的观众,2
拍的很做作 但不讨厌 有笑有泪 7分吧 应该是说开心麻花近年来比较好的一部 国产喜剧片还是应该鼓励一下 建议就是多花点钱在音乐上 找人好好写一首不香吗 影片配乐都惨不忍听 严重影响了剧情  每当音乐响起观众都尬听 游离中  ,4
如坐针毡 如芒刺背 如鲠在喉 ,1
开场5分钟就尬到了,2
李沁的演技真不行,3
今年看过的国产喜剧电影里 这部起码合格了吧 尤其和最近的 沐浴之王 相比 口碑何以至此  常远是很没有喜剧天分的 但是作为导演还不错 至少发掘了演员常远擅长的一面 那就是木头脸  搞笑的地方都是开心麻花擅长的梗  比起有陈可辛和papi酱加持吴君如的处女作 妖妖零  这部很不错了好吧  乔杉哥哥还是坐回大保健椅子上有内味  鸡腿姑娘少女感爆棚 这是祖师爷赏饭   小偷 这首歌比决赛那首更像高潮  2021 你好 ,5
比预想得更难看 全程尬穿地心一秒也笑不出来 题材撞车 怪胎  但剧本俗套到只用看前十分钟就能完全预知情节走向 更别说有任何属于创作者的形式趣味或人文思考 常远便秘式的僵硬表情加上李沁幼教式的浮夸肢体 为大家献上了一部只配在零点敲钟后鸡肋时间上演的春晚小品 ,1
电影里面人物的设定很丰满 看似夸张又觉得能看到很多身边人的影子 或多或少能get到常远说的 一种喜中带悲的电影  主角和配角都很用心的生活 一步步的互相理解 这个过程很暖心 ,4
2020最后一个灾难 又臭又长 除了男主爸妈是对细思极恐的可怕父母这个隐藏文本 剩下一无是处 一半灾难来自演员 不是偏见 但常远和李沁的形象真的做不了大银幕主角 常远造型丑到爆还各种大特写令人生理不适 以后继续演你的配角吧 李沁压根就不适合喜剧表演 全程假笑尬演 演个弹吉他还穿帮 面瘫脸只能在古装剧玩玩静态美 另一半灾难来自审美 国产喜剧故事硬来没逻辑 甚至尬出天际不好笑我都无所谓 但到现在还玩屎尿屁真的就low爆了 什么客厅拉屎 清洁表情动作像打飞机 放屁辣眼睛 想收拾屋子疑似非礼醉酒女这种误会梗和灵车上放 好日子  对着遗像加油这种反差梗 太太太煞笔了 简直喜剧之耻 真的 已经被抖音碾压了 喜剧人要点脸吧 ,1
喜剧不是攒段子 你能攒得过蔡明 创新也不是换个字体扒 你能扒得过于正郭敬明 其实我早该知道这种结果的 像这种人名谐音梗的大概率比包贝尔还要扑街 你想啊 他连人名都得靠谐音 那脑回路得多简单 剧情百分百一眼瞥到头 一个脚趾头都绕不过来 可我仍是不死心 非要亲看过了 才发觉 这点子希望终究是错付了,2
还好在2020年最后一天上映了 用来告诉大家这一年很烂 连最后一天的新片都很烂 你要是晚一天上映 那真是给2021年带来晦气的开头 ,1
预想到烂 却没想到这么烂 只有跟网络段子一样的笑话能时不时引人一笑 其余时间都只是在影院浪费时间 ,1
历代级的烂梗 史诗级的烂片 尬到你全程脚趾抓地 本片仿佛一个土匪 强盗了你的元旦假期 并且只想捞完这笔就跑 ,1
整部影片的刻意做作得让我不知道从哪里开始吐槽 评分说明一切吧  我不知道一部喜剧电影里面除了主角以外什么都好笑算是好事还是坏事 但大部分时间还是两位主角疯狂输出 自我感动 看之前以为沈腾是主演 结果嘞 戏份还没女主喝的啤酒多 反派一定要完整的说一遍自己做的坏事 生怕别人听不着是不是 李沁靓丽动人 笑容甜甜 但是在片子里始终端着女明星的范儿 看的挺难受的 没有完全进入到演绎喜剧的状态 常远 您这表演水平怎么倒退了啊 这次的表演真有种尖子生考倒数第一的感觉了呢 ,1
见多了咯吱你才能笑得出来的所谓喜剧 但这么狠劲儿咯吱人都笑不出来的闹剧 还真是头一回儿看 剧本充斥低俗恶搞的网络段子 导演和表演还停留在儿童剧场水平 而且充其量还是个十八线地市少年宫剧团  对不起 这么说是对儿童剧场的侮辱 对标去年年终上映的烂片 亲爱的新年好  都觉得是碰瓷 看完感觉不到一丁点温暖 只闻到资本的铜臭味 今年院线最烂 ,1
常远真的毫无喜剧天赋啊 一点都不好笑 一个笑点都没有是怎么做到的 而且剧情也是瞎扯淡 烂到令人发指 ,1
4 5 10 这种就是 金玉其外败絮其中 的电影 海报阵容一大堆喜剧明星强大到不行 结果刻意为了笑而笑 剧情就泡沫小妞电影似的 也真的不是什么阿猫阿狗都可以当导演 没有强大的本事 没有底气的剧本最后也就搞的四不像 常远当演员是好的 无奈剧情人物智商全面拉低下限 嗯 李沁这个花瓶角色真美 嗯就很花瓶 剧情随叫随到那种 剧情硬伤立意也够牵强  原来一个洁癖了27年的人 可以把心理医生逼疯 最后被泼了几桶洗脚水就治愈了 学到了学到了 中国编剧真不把人当人  ,2
强迫症题材的电影太常见了 完全没必要解释鲍抱成为强迫症的原因 强行解释反而画蛇添足  鲍抱觉得自己为了一个拥抱而害死了父母 于是成了一个强迫症 体现出导演对强迫症患者的肤浅认识和刻板印象  你拍喜剧片就老老实实拍喜剧片 明明不了解还要乱拍 只会让人们更误解强迫症患者  常远在 夏洛特烦恼 和 西虹市首富 里的存在感还是很强的 然后他就膨胀了 就天真地以为他也可以当导演 可以复制 夏 和 西 的商业成功  殊不知他在 夏 和 西 的表现很大程度上都是导演闫非 彭大魔的功劳 是两位导演会调教演员  他自己当导演拍电影 瞬间就暴露了他空有理想却没有才华的事实   夏 和 西 中的搞笑担当瞬间就变成了面瘫 他不仅没有做导演的能力 连表演也不会了  几乎所有配角的表现都比他出色 他不觉得尴尬吗 ,1
看了半个小时 我实在受不了了 我愿称它为年度最烂 14岁以上的心智正常的人千万不要来看,1
到底片方哪里来的自信 ,1
豆瓣的人都这么苛刻了吗 我觉得很好看啊 作为类型片完成度很不错了 情节确实荒谬 但就是这个设定啊 在这个夸张的设定下逻辑和细节还是自洽的啊 我觉得是用心之作 ,5
开场十分钟 我已经尬得不行了 自己买的电影票 含泪也要看完555,1
没有去看的千万别怀好奇心 不然好奇会害惨自己,1
看评论有说烂的 我不知道烂到什么感觉 刚看完 真tm烂 这叫电影 ,1
看到洁癖强迫症我好舒服啊,3
李沁真的不适合演喜剧   看完就觉得该不会是演员想体验一把摇滚爱豆才拍了这个电影来着的吧  而且男主家庭设定就很刻意 朋友 老师也是会给予抱抱的呀   唉 浪费两个小时 不如玩switch  ,3
沁姨可以不演戏吗  ,1
烂就一个字 我每天说一次 常远算了 别当导演了 李沁算了 别演喜剧了 沈腾和马丽出场的几分钟是整部电影最靠近喜剧的时刻 不得不感慨 喜剧的门槛实则是特别高的 常远继续当当开心麻花的配角 李沁继续当当花瓶就行了 别逞强了 真的不行 ,2
怎么评分那么低  我觉得很好很好呀 虽然还是搞笑温情的套路 但是看的人真的很开心的 而且常远自己执导的水平也很不错 在美学色彩构图这些方面都做得很细心 是有感觉的 让人觉得好看的 称赞的   ,5
告诉大家分辨开心麻花电影好坏的一个方法 沈腾马丽客串的都不会好 ,2
开头的音乐小品就直接把我送走了 如何用喜剧的方式去演绎可爱的患者 常远导演很明显没仔细揣摩过 也许沈腾 马丽 乔杉 魏翔等一众客串会让人有看一眼的欲望 但也仅限于此了 对于女主只能说 美则美矣 了则未了 还有 这个作品和韩国作品 计划男 有什么关系吗 看出了很多相近的共通点 但是却完全比不上那部的喜剧处理方式 总体来说是给心里添堵的闹剧小品 称不上电影作品 更谈不上喜剧艺术 ,2
综艺小品杂烩电影 到处都有零散的笑点 李沁可谓三百六十度无死角的美 对于大众来说 这是一部真实感和想象力恰到好处的片子 乔杉的造型怎么这么像周董啊 ,2
上了豆瓣才发现怎么会全是一边倒的一星 有些细节情节挺不科学合理的 但是坐在电影院里的我个人真心挺喜欢这个主线故事 五分给李沁 给多多少少有点儿强迫症的同类 给荧屏上温馨的色彩 给那首洋娃娃和小熊跳舞 ,5
整体完成度还可以 但整个思维略直男向应该不讨喜 上限不高 所以算及格范围 里面对于抄袭的控诉倒是很应景今天郭于的道歉 里面李沁真美 卖点明显是李沁的腿与笑容 大概每个喜剧演员当导演都有一个悲情男主角的梦,3
万万没想到比晴雅集还烂 本来因为沈腾去的想着再烂都不会打一星 结果沈腾出来的时长简直是欺诈 腾叔再这样搞 以后看他的片子都要先等一波口碑了 不会无条件买票了 另外李沁演得跟庆余年里一样尴尬,1
很平庸 很无趣 怎么说呢 一看就是许多人一起帮着常远整出来的行活 因为一看片子就知道导演不会拍电影 另外主创们能不能分清 的地得 的用法 主角给自己的挽联应该是  生得干净 死得准时  字幕里的错误用法就更多了 你们不是拍强迫症吗 在汉语使用方面强迫一下自己行吗 ,2
圈钱游戏开始,1
如坐针毡 如芒刺背 如鲠在喉 ,1
沈腾就客串出现了几分钟 海报你给我安排次c位 这算欺诈吗 好电影是用心拍出来的 而不是走这些歪门邪道,1
为什么我会在20年最后一天 看了一部这么扣卡的片子 ,1
这个评分过分了 电影里画面的配色都很高级 幽默的不俗气 挺好的 加油常远 你审美太好了     ,5
不要去看 ,1
2021年的第一泡屎 比以往时候来得更早一些,1
神奇的片子 不是五星就是一星 今天排片量第一 刷评价可以不要这么明显吗 猫和淘联合出品的片子就是厉害吼 一分不谢,1
1 很适合以此为今年观影收关 尽管不抱任何期望 可故事一旦有所起色就会被浇洗脚水 像极了2020年 2 人被驾到灵车上再强灌 好日子 催眠 这感觉竟不陌生 3 适逢于郭为抄袭假惺惺道歉 电影塑造 枉为人 一角 可这种剽窃女友上位的情节 是否很多电影都这样 4 讲强迫症  的得地 不分已够难受 鲍抱跳楼前唯独下巴全是胡渣 好歹这些地方也强迫下 5 宋温暖见人跳楼就说脆弱 我极讨厌这话术 再说 别当人都是病 6 全场笑得挺欢 其实喜剧效果比今年同类作品强些 但后面依然越来越烂 李逵那几个尤其尴穿地心 也就田雨与王智最开始 马丽最后 以及魏翔 有点意思 ,2
妈鸭李沁尬出我一身鸡皮疙瘩,1
一部把观众当傻子的电影 ,2
连演员都当不好就不要来做导演了好么 让专业的人干专业的活儿 整串行儿了真他妈辣眼 难看到我隔夜饭都要给yue 出来 集合了土味 低俗 尴尬 恶心 谐音梗 反人性等多种难看标准于一身 所有段子都用得极其垃圾 屎尿屁趣味的笑点也根本不能跟烂仔帮相提并论 每一首音乐都难听到耳朵流产 颜色运用之土味恨不得自戳双眼 看完只想说一句话 滚吧 ,1
我想打个一星 但想到导演还是比较真心认真的做喜剧 最终还是加了一星 很认真地做了一部笑料不怎么高级 情节又烂俗的喜剧 所有的角色都是一个个面具 所有角色都是工具人 唉,2
2 1 10 这根本不是温暖的抱抱 这是寒冷的抱抱 全程看的你除了瑟瑟发抖就是瑟瑟发抖 谁愿意在2020最后一天和2021的第一天去拥抱寒冷呢 ,1
太难看了 什么破玩意 常远不行 根本撑不起大梁 李沁还是那么咋咋呼呼 和庆余年里一样 实在是不喜欢 感觉之前预告里也没看见她啊 还是沈腾搞笑 预告都剪的沈腾和马丽 以为他俩主演的呢 这明明是欺诈行为 ,1
我愿称为最尴尬,1
全程尴尬 赔我钱来 男主角真心不适合演喜剧啊,1
没给一星纯属因为一星要留给郭敬明毕志飞,2
我现在就在电影院看 我真是如坐针毡 如鲠在喉,2
很久没有在电影院感受过被骗钱的感觉了 ,1
强迫症都是几百年的陈年老梗了 即便当笑点都已经非常过时了何况是当做电影的核心议题呢 未免也太烂俗了 而且纯粹是一种非常刻板的想像 对于真正的强迫症和洁癖反而是一种冒犯 片中不少笑料也完全是下三路的屎尿屁 毫不高级 只是在编剧技巧上确实非常成熟 成熟到严重公式化 在电影的前五分钟就能把剧情走向一眼看到底 这还有什么意思呢 另外像沈腾 马丽这样高频率地去客串这类粗制滥造的电影是会造成一种严重的透支 哪怕是因为人情的缘故 也应该推一推 另外不得不提一下 开头李沁唱歌那段也太假了 口型完全对不上好嘛       ,2
1 尴尬 俗套 无聊 既不温暖也不好笑  2 全片最好看的就是李沁的颜  3 离开西虹市宇宙 秋雅和王老师在一起了  4 乔杉 作为大保健的代言人 他可能会迟到 但永远不会缺席  5 一星半 这是一位普通影迷对这部电影最真诚的打分  6 用 春晚小品 四个字来形容它其实更加准确 ,2
非常开心麻花套路的作品 无法生育的夫妻却一定要一个得不到爱的孩子 无法写歌的歌手却一定要靠原创出名 不管对于片中的角色 还是电影的主创 欲望大于能力 就是一种悲剧 ,2
尴尬得我不好意思睁眼 只好睡了一觉  ,2
哭了 电影太辣眼睛了,1
拉机 大意了 买票之前忘记看豆瓣   沈腾只是客串几分钟 全程全是这弟弟在这瞎演,1
放在开心麻花序列里大概只比 李茶的姑妈 好那么一丁点   ,1
空前绝后的烂 千万不要去看,1
仍然是自以为是的男性视角 虽不至于烂的一无是处 但也的确烂的很平庸 段子拼凑集 从头到尾几乎挤不出一丝笑容 相比韩国原版 这版改编了主角的身世背景 把主题上升到原生家庭父母对孩子忽视关爱和肯定上 但显然执行能力和主题是不匹配的 常远不太适合这个角色 一众配角都是走过场 非常无趣尴尬的一个片子 ,1
尴尬2020 马丽 沈腾 乔杉 这么烂的话就别放在跨年了 糟心一整年了最后一天都不能被放过 ,1
常远真的太烂了 完全没有笑点 浑身散发着尴尬和当不了男主的气息 剧本也烂爆了 同样的故事去年杜琪峰 我的拳王男友 可以说是碾压 ,1
12 24 点映 看了10分钟就感叹幸亏没花钱买票 常远还得磨炼 不能只靠消费沈腾 李沁的表演是在开玩笑 有点显老竟然还是90年的  ,1
这么多年过去了 居然还有人在用 煎饼侠 思维拍烂梗段子电影 ,1
剧情稀烂 逻辑上狗屁不通 歌也很难听 只有沈腾和马丽好笑 建议不要浪费假期里宝贵的两个小时,1
这个还不如搓澡之王呢,1
元旦看了部傻逼电影 真是煞风景 ,1
所有配角的演绎都比两位主演出彩 开始的那段音乐小品几乎把我送走 你甚至很难说这部电影哪儿最烂 因为它烂得特别均匀 从开始到结束都让你如坐针毡 尴尬到不行 ,1
开心麻花把一手好牌打的稀碎,1
电影开场十五分钟后 我给出了评价,2
剧本俗套到了极致 尤其是看报的那段直接尬穿地平线 现在还有一个糟糕的现象 不仅仅是这部电影 甚至是连现在的竞技综艺 演唱也全都直接上修音版本 在有 演员 与剪辑的加持下成片甚至口型都对不上 真的 这样再好的歌曲都会变成灾难 更别提天天一起生活还给刚满六岁的孩子写一封没有拼音的信的骚操作 里面所有的梗都没有请个抄袭艺人来演乔衫角色来的爆 唯一有点意思的反倒是在戏外 在公映的今天于正和郭敬明公开为抄袭 利益 道歉了 最后 李沁的配音听的真的是让人三如了  P S  旁边的女观众真是集齐摄屏 外放 大声解说 亮屏玩手机等毛病于一身 ,2
跨年为开心选择了喜剧 最后看困了 常远的笑点比沈腾 艾伦之前挑大梁的电影要差很多 剧情没经过大脑 很老套 水分太多了 我看着很尴尬脚底抠出大别墅 女主为啥选李沁啊 真没有喜剧细胞 演不出来那感觉 还不如让麻花自己人上呢 ,1
开头那一段音乐是什么鬼 看得我尴尬死了,1
不至于这么差吧 比 沐浴之王 好看多了 它都上6分了 个人觉得7分吧 能看出来拍这个电影用心了 常远演的角色就不是非常搞笑的 而是用他的严重洁癖来衬托其他搞笑的桥段 没必要非拿他在这部电影里的搞笑程度和其他演员对比吧 总之觉得挺幽默又很暖 不输大部分开心麻花的电影 ,4
谨以此片献给那些有病的人 有病治病 就不要当父母祸害人间了 不要让一生来治愈童年,2
拍的很做作 但不讨厌 有笑有泪 7分吧 应该是说开心麻花近年来比较好的一部 国产喜剧片还是应该鼓励一下 建议就是多花点钱在音乐上 找人好好写一首不香吗 影片配乐都惨不忍听 严重影响了剧情  每当音乐响起观众都尬听 游离中  ,4
电影里面人物的设定很丰满 看似夸张又觉得能看到很多身边人的影子 或多或少能get到常远说的 一种喜中带悲的电影  主角和配角都很用心的生活 一步步的互相理解 这个过程很暖心 ,4
这部片子很标准的跨年合家欢的电影 迎合节日气氛 但是没有让人惊喜的地方 剧情上有一些bug和低幼 比赛很草率 剧情很草率 男女主角的爱情也很草率 让我想起了去年的 宠爱  也同样都是跨年档 但是实际上一点不如 宠爱  除了灵车司机的笑点 剩下所有的笑点全部都在预料之中 毫无惊喜沈腾马丽的友情出演都不如灵车司机 讲真翻拍还这    就这 ,1
真的挺难看的 十分钟就想走了,1
如果剧情台词能查重的话 这得有90  很值得看 就跟历年电影剧情真题考试一样    ,1
看完我才黑化的 ,1
尬 神经病电影,1
我真的太喜欢这个电影了 ,5
烂梗一堆,1
2020年浪费的最后两张电影票,1
整体完成度能给2星 但在2020的最后一天 我有被这部电影膈应到了 一星不谢 开头真的很劝退 演员也很魔幻 比烂吗 后面还魔鬼契约   都2200年了 真的对这剧情无感甚至有点想骂人 感情戏也俗爆了 特么的什么时候一堆烂梗堆积在一起最后来个温情结局就是喜剧片了 放在2020的最后一天上映纯粹为了膈应人吧 ,1
看得出来开心麻花好像挺重视这部影片的 几个主要的演员都拉了来陪着常远自我陶醉 剧情十分尴尬 喜剧与温情催泪失去了平衡 两点都既刻意又无趣 ,2
想看心灵奇旅没有合适场次 就选了时间最接近的 有笑点 但绝不是高级喜剧 甚至不是高级搞笑 整体很尬,2
ctm的my eyes 我美丽的大眼睛再次遭遇贬值    开场十分钟不到我已经想站起来骂街了   女主真的太他妈傻b了   ,1
不管别人怎么说 总之有点病的人都会很喜欢 哭死我了,5
很无聊又很无趣 尬的一逼,1
忍不住李式三如两味 如坐针毡 如芒刺背 如鲠在喉 味如嚼蜡 味如鸡肋  2021年还这么拍电影实在太傻了 ,1
这种烂俗烂梗烂演技的电影能卖5个亿基本就是借着 小红花 的东风再加上沈腾马丽的号召力 开心麻花这么多年看下来 除了沈腾马丽之外 其他演员的演技就是一个字 要么是用力过猛的 作  要么是发力不足的 装  巧了 这俩字用在这部电影的男女主角身上非常合适 一个端着 装  一个过火 作  这样的表演没问题 因为话剧舞台出身表演浮夸很正常 但问题就在于 他们恰恰是把这俩角色搞反了 该装的作起来了 该作的装下去了 作为一个改编的本子 本来好多工作都已经有迹可循的 可连这都没处理好 可见导演水平比坑还坑 不满意总当配角的地位 可当主角也着实撑不起大梁 女主更是喜剧门外汉 两个人尬演90分钟 不如沈腾 马丽 魏翔 张一鸣 田雨 王智 艾伦 乔杉 黄才伦这些友情客串的演员每个人露一下脸的戏有记忆点 ,2
总体而言笑点设置还是挺不错的 表现最好的是灵车司机啊   一句鲍老师你快回来吧 直接笑死  最大的笑点其实都不在常远身上 绿叶阵容太强大了  合格的喜剧 至少没崩 麻花的人才还是很多的 ,4
不但胳肢你笑 还要给你滴眼药地让你哭   人造景区里的马戏表演 程式化 套路 浮夸   所以只好去数片子里有多少品牌植入 速效救心丸也能硬凹造型   以及 心理咨询师看了会说违背职业伦理的吧,2
 温暖的抱抱  要不是亲自做导演 常远恐怕很难当上主角 虽然齐刘海 冷漠脸很适合他 但电影拍得欠了火候 角色行为动机匪夷所思 基本的起承转合被硬生生填平 如果能拿出强迫症的认真打磨剧本也不至于这么尴尬 众星捧月的客串带来笑点都是归功于明星自身光环 而常远与李沁的CP感几近为零   ,2
反人类父母,1
真的会有温暖这么好看又会写歌的女孩子爱上王为人这种油腻低俗且毫无能力的废物并为他写歌还不写自己的名字 那是得多瞎啊 但凡演员换一个颜值在线点的都行 反派是靠演技表现恶而不是大红大紫花枝招展的着装 做作的台词和恶心的挑逗动作 都2020了还用这种恶俗笑料和谐音梗 这不是小品 求求了正常一点 ,2
就真的浪费时间浪费钱 裂开,1
常远你得罪了谁,5
不怎么好笑  D 搞笑有点假 类似圈钱作品 ,1
资本又开始复苏了 ,1
真就离谱 这种烂片也就趁着跨年搞欢乐治愈噱头骗骗钱了,1
又拿沈叔叔骗我 开心麻花你做个人吧 演员的口碑最重要而不是圈钱,1
如坐针毡 如芒刺背 如鲠在喉   ,1
做了主角的常远毫无魅力 不好笑就算了 能不能把 的地得 用对    ,1
同事请我看的 没花钱所以可以给两星 自己掏钱的话只能给一星  全程根本笑不出来 李沁是真的不适合演喜剧  ,2
把一个综艺段子或者小品拉长成一部电影也是挺不容易的 ,2
0103 和平影都 with lp ,4
常远这功力还是去拍小品 全程尴尬 烂片之王,1
就像纪录片总能达到9分以上 喜剧片都在6分左右 5 7分倒也还过得去  开心麻花的三大小生沈腾名气最大 艾伦也发展得不错 唯独常远没走红 如今 温暖的抱抱 就是他从绿叶迈向花的舞台 通过这部电影可以让观众欣赏到他的才华  作为舞台世家出身的艺人 他积累了大量经验与理论 在剧本创作中非常注重舞台规则 许多细节 情节 台词 时间把控 都非常契合剧本课上老师所授的知识  然而刚跟着老师学剧本的时候 我总会有一种感觉 有时候老师提出的点子我没觉得有什么意思 但这偏偏就符合舞台规则  舞台艺人创作时虽会考虑到 观众看到喜不喜欢  但其实他们预想的观众都是课本上那些 观众  与实际生活中的观众并不一样 以至于作品呈现时 观众的收获总是和他们的预期有所偏颇  本片就属于遵守规则 缺乏创新的作品 质量还行 ,4
元旦快乐,1
作为喜剧片 剧情差劲 笑点尬到不行 李沁不适合喜剧 在一堆喜剧演员里格外突兀 全程奇奇怪怪 看着海报沈叔叔C位 没想到这么烂 雅晴集好歹还能看看肉体 上映当天 戏外于正和郭敬明的道歉可比戏里乔杉剽窃有趣多了  ,1
