comments,star
四天鹅的故事情节推动毫无逻辑可言 几次脑补何老师的 栀子花开  几处笑点尴尬到想让人离场 可以看出导演对于肥胖和同性群体的关注 但在此基础上请给出故事的合理动机 而不是想当然得说跳就跳 说和解就和解 把反派当傻子  伟大的友谊 可以看出强烈的求生欲 最后失败者的华丽舞台看看 阳光小美女 是如何塑造每个人物 展现整个过程的 ,1
比预期好一些 主题没有单纯地落在励志这件事上 而是聚焦社会中的 大象   即带着梦想笨重前行的成年人们 当中很多桥段能看到导演林育贤的鬼马想象力 比如在城市中听声音那一段 原来大妈们的说话也能成为乐曲的点缀 在当中还夹带了一些针对LGBT群体的关注 虽然只是蜻蜓点水 但在院线片中也算是小小的突破了 ,4
从预告片到片名一直用一些胖子的丑态作低俗笑料  堂而皇之的歧视部分人群 作为可能 被代表 的人  我表示厌恶,1
献给所有 奇葩 的反歧视电影 主题太好  无论你是胖子 别人眼中的娘炮 生活里的完全失败者或者是LGBTQ 你的生命都有意义 你也有被所有人尊重的权利   再往深处想一点 艾伦的角色和白糖其实可以做互文看作是对于 母权 力量与 父权 力量对孩子成长之影响的隐喻 而女主角的人设是对奇幻片元素的一种解构 就我个人猜测而言 片中也绝对出现了不止一组LGBT角色 那个我猜测是LGBT的角色我非常喜欢 当然 对于那些没有看明白这个核心主题 或者是看明白也不喜欢 的观众来讲 这个片子应该基本在烂片的范畴内 规整到流俗 第三幕也没拍好 一些亮眼的部分就是昙花一现 手松如我也不会觉得这是个合格的片子 给及格分算鼓励 拿生命来热爱电影的我们不也是别人眼中的奇葩吗 所以这其实不也是献给我们的电影吗,3
Shout to the little clumsy girl with an elephant   elegant  dream,3
胖妞的自励与互励 嬉笑玩闹得有些不切实际 但还是能看到用有意思的搞怪画布风 来表现对现实不认输的点 至少在故事编排顺畅性盖过隔壁 银  师兄师弟擦边球挺皮 ,3
有很多地方有些尴尬 不能细想 ,2
艾伦演的角色基本就是 立春 里的胡老师啊 演胡老师的焦刚还在这部里演了女主她爸 这片说好笑也没多好笑 说励志也没多励志 不过台湾导演拍出来的胖子笑点至少没有很offensive 而且那条同志困境线在这几年的国产电影里实在是太难得太难得了,3
烂片无疑 除了夏洛特烦恼之后也没啥像样的了,1
1 训练的几个场景 2 默默帮助春夏复原 在耳边呼唤 3 小天鹅变成复古金曲 但没必要摔倒 有点刻意和情绪断掉了 ,3
烂 毒鸡汤  而且手法太粗糙 ,1
比预期好很多 至少一部认认真真拍出来的励志片 偶尔还是有打动人的地方 不过确实是一部与观众预期和题材选择不成正比的电影 它既不是一部爆笑喜剧 也不是一部舞蹈电影 甚至情节上对于心志13岁的28岁胖子的设定都没有好好利用 或许影片目前糟糕的票房那个表现就是源于这些地方了 但是不消费胖子 为LGBT群体发声 都是在显出导演对于弱势群体在如此的审查制度下最大限度的关怀 可惜是的是 这个市场的观众对于理想主义的需求远远没有笑料那么大 如果本片是一部台湾小成本应该会出色很多 ,3
列个片单吧 网大 哀乐女子天团   西虹市首富  基本就是 大象 了 我等着看 营销能把一部品质略欠的电影 票房拉升到什么程度 ,3
搞笑不搞笑 励志不励志 说什么每个人都能赢一次 我想说片中的主人公赢了吗 最终的表演仍然摔跤意义在哪 否定了之前所有的努力  最终没有得奖这就违背了你们的宣传语啊,2
设定很好 打破女性固定审美 反父权 同性恋桥段 但 好设定被演员糟蹋了 摄影 剪辑 音乐都是为了博人眼泪 实在恶俗 全片在天津取景 简直拍成天津宣传片 ,1
艾伦独自起舞那段很不错 越来越发现艾伦还是有点帅的,3
 点映  春夏在病床上沉睡了十五年 芊芊小果白糖皮鲍十在现实生活中沉睡了十五年 带着十五年前的梦想的春夏觉醒了 就是三位同伴和灵魂舞者的初心觉醒了 表面上是围绕跳舞而陈述故事 剧情不乏注水 但能感觉到立意高于剧情 喜剧成分还是蛮多的 泪点也来得及时 但如果故事和人物能更丰满些 让背后的立意更显深刻 会更好 ,2
热血电影看到冷血  ,2
电影有缺陷 也有创新 更有突破 该为艾伦老师故事线的聪明设计打call 但非常遗憾的是 这个片子的定位出了大问题 前期宣传包括物料海报上都主打着暑期最热喜剧片的定位 结果广大四五线观众怀揣着一颗疯狂外星人的期许心理走进影院 没看一会儿就妥妥发现被忽悠了 大家根本不知道谁是皮娜鲍什 更没人关心这群被生活打趴下的人为了让自己的狗屎人生闪光一次而付出的一切 这种尴尬错位简直就是新喜剧之王的翻版 唯一的区别是星爷可能还有五六亿票房的号召力 林育贤的话就   ,3
台湾导演的笑点跟我们很不一样 来内地拍这种励志喜剧就暴露出水土不服 以致于整个故事处于真空状态 编剧有一句口号 就是所谓的被生活打趴下的人也要有一次赢的机会 看着大象女主角在舞台上摔了狗吃屎 所有人迷之热血的喊着站起来 这种馊味的心灵鸡汤和隔壁影厅里邓超爸爸的一直想不认输有什么区别 明明是想拍生活拍励志 怎么一个个都把自己拍成真空里的假大空 你们自己不觉得尴尬吗 审查这次不用背锅 搞成这样 纯粹是主创们自认为大陆观众喜欢这样的垃圾 有一两场戏可以看到导演还是有想法的 比如大象女主听到只有自己晋级了 三个小伙伴被淘汰了时的舞台追光 比内地那些平面摄影思维拍戏的导演强一点 只是台湾导演拍内地的故事 处理起来总给人很傻很天真的感觉 可能傻燃只适合独特的台湾腔吧 变成了东北口音 就只剩下尬了 ,2
比想象的好太多了吧 喜剧和煽情的强度拿捏的非常合适 情节走向和结尾都是很单纯的感动 没有刻意恶搞或拔高 用一种很有诚意的方式纪念了几位已故的艺术家 对LGBT群体的充分尊重亦让人印象深刻 sky哥哥是最大惊喜 ONE有影力 英皇,5
不好不坏 艾伦演技一贯的好 但娘娘腔的包袱恐怕一时半会儿丢不掉了 男舞蹈老师和四个女学生的平衡 已经有了一只可爱的小象 春花  就没有必要再安排一只三元特效小象了 ,3
有些地方比较刻意 还是有提高空间 但整体来说是低迷暑期档的小惊喜 从片中可以看到好几部电影的影子  跳出我天地   立春   被嫌弃的松子的一生  有 娘炮 对于传统masculinity的冲击 有小镇追梦文青的压抑 苦闷和无奈 还有丑小鸭努力也成不了白天鹅的现实 喜剧的糖衣冲淡了很多现实的触目惊心 在这样的大环境下 创作者隐晦的表达也很不容易了 值得鼓励 人生可能就是赢不了 但尽兴就好 ,4
就很不好看 太小孩了整个思想 我觉得其他舞者更应该得到尊重 虽然女主躺了十五年 在女主趟的日子里他们一直训练 我感觉她们更厉害些 醒来喊喊梦想就能实现我也要去喊喊 蛮尬的 看了更怀疑梦想了哈哈哈 不过对会跳舞的小哥哥没有抵抗力鸭,2
有很隐喻的lgbt线 也有讨论男性阴柔的层面在 也能看出在致敬张国荣 别的就         ,2
连着上俩一星片儿 艾伦该凉了吧 捎带着也宣告已经凉掉的开心麻花 彻底凉透,1
抱歉 我的真的欣赏不来这种电影 剧情乏味可成 几位主演在里面插科打诨 看的真的难受 一股有毒的鸡汤看得我尴尬癌都犯了,1
用喜剧手法去呈现一段昏暗的人生之光  跳舞吧 大象 虽然是一部预以励志的喜剧电影 然而电影却并没有考虑到这一切的奠基应当建立在真实的的基础上 拿消费胖子的丑态当作笑料 在造作的选秀节目中突显励志 还自作聪明的打着同性话题的擦边球 如此励志 百无聊赖 ,2
不知道皮娜鲍什的观众不会明白那个梗 白瞎了 而知道的则会很愤怒  所以这是图个啥  ,2
为什么我还坐在影院 因为我要为自己的选择负责     但是我真的是如坐针毡 ,1
就各方面都不及格的电影 靠鸡汤和梦想来支撑住糟糕的地方 那句 方圆十里没有比你更娘的  好吧 2019年了还有人在拿 娘 来说事 主创有空去看看 跳出我天地 怎么拍的吧 ,2
 阿甘正传 的主角形象  阳光姐妹陶 的情节 印度神剧的 尴舞  爆米花式的喜剧类型  励志也过于煽情 还有电影加上漫画式的字幕和漫画式的特效 显得电影变得更加低龄化 结局的虽败犹荣有点用力过猛且比较老套 至于我为什么打三星 鼓励一下小成本吧 毕竟人家也是新手 ,3
好大的一个思维陷阱 固化了 胖  LGBT 的存在形态,2
绑架式感动 劲劲的 笑点也很腻,2
跳舞吧 智商,1
要是哪个大V或者公众号给你推荐这部电影 趁早拉黑吧 开心麻花已经没救了 ,1
这分刷的水分过了吧  早几年都看不下去这种电影了 所谓的励志 是个人的不断努力 而不是这种方式 甚至干扰正常的比赛 不针对胖 也不否认努力 也不否认梦想 是的每个被生活揍趴下的人都有赢一次的权利 但是另一个角度 已经认清现实的人 经历这一次挣扎也许只会更伤而已 更何况这个故事真的讲的千疮百孔 为何能进决赛 直接轰下舞台 如此轻松恢复 唯一的亮点可能在于 里面选的插曲和 伟大的友谊  尤其是莫妮卡 是高光时刻没错了 ,1
9021了以这种方式用张国荣的歌也真的没必要,1
皮娜 鲍什 你们拿我拍 胖子行动队    ,1
老男孩的性别对调 少林足球的故事线 作为一个励志故事 还是多少有些触动 ,3
为什么会有这么难看的电影   再看麻花的电影我就是猪 ,1
陪女友消遣系列 好开心麻花的同时又好不开心麻花喔 不知道这馊鸡汤加了多少三无味精 齁得慌 还夹带不少 尬味儿  唯一欣喜的是现阶段的国产电影终于跨出了久违的 那一步  虽然只算是试探摸索 但也是很大的进步了 ,2
完成度很高的励志 喜剧类型片创作 是一曲情感共鸣极强的失败者之歌 或者说是现实版的创造101 ,4
超前的非人类外星电影 全片只为达成女主主观意识的满足 结构堪比大卫林奇 内陆帝国 式梦境套嵌 不断引出机器人配角 一劳永逸的出场介绍后她们将不可延展  不是懒于描述 而是无需 舞男的支线初次被打开随即光速进行主格的转移 为什么 这是属于女主一个人的内陆帝国啊 所有你以为的关键节点可以恣意模糊 所有角色可在任意时态切换进入本职设定 并用一系列梦幻蒙太奇快速创造情境 剪辑可比肩经典好莱坞歌舞片 一分不差地看完 还是有点吃惊 ,1
预告片很久就出来了 是朝着喜剧的导向剪的 但事实上并不是一部真正意义的喜剧 感觉是一个现实主义题材 在资本的裹挟下为了赢得市场加了一些喜剧桥段 因为全片好的部分都是现实主义的段落 比如胖子被人嘲笑 娘被人指责 很多自以为是的看不起凡此种种 喜剧部分零星几个笑点也算好笑 但没有捧腹大笑 相信导演很喜欢周星驰 艾伦出场表现的气质和场景跟尹天仇相差无几 演员集体舞又让人想起少林足球 很多这种似是而非的段落 艾伦表演出色 撑起整部片子 其他人不是不努力 而是努力却没成果让人看了觉得尴尬 不懂舞蹈的我 艾伦深夜独舞打动了我 不过剪辑该扣钱吧 舞蹈替身非常出戏 或者扣艾伦的也行 他自己没练好才会上替身 导演的镜头能力非常非常差 企图用分屏和加后期可爱动画来逃避镜头语言能力匮乏 不好不坏 优缺点都明显 ,3
非常体育励志片套路 失意人召集队友重回赛场 很少林足球 关注少数群体较为难得 这个角色也很适合艾伦 可惜最终还要强调下只是伟大的友谊 ,2
真的算不上烂片 当印度片看看得了,3
看过的只想说很尬 但是避免不了中间的一些哭点,2
烂 再用几次哥哥的歌都没用只能加一星 如果不是VIP按摩椅厅躺着看真难受 ,2
 天鹅之死 不圣桑的嚒 结尾字幕怎么变老柴的了 ,3
画虎不成反类犬 ,1
六块钱能退吗  ,1
几乎所有常用的励志伪励志的套路都用了 过程简单 直接 理想化 简直就是童话幻想 很套路的商业励志片 5 5,3
真的很尬 庆幸当时理智的没买电影票 不然要哭死在电影院 感觉是想表达的太多了 强硬的揉在一起 故事节奏感完全丧失 唯一几个比较自然的笑点还是艾伦的表演 为了让大家感动 也是很努力的煽 但是最后都变成扇自己,2
不励志 不搞笑 不好看 不喜欢 不推荐,2
为何非要做得这么浮夸呢 ,2
以后艾伦演的电影就别看了 一个比一个尬 太尬了 ,1
但凡一部励志电影被扣上心灵鸡汤的帽子后 谁都要上来踩一脚 没有一个人的人生是没从心灵鸡汤中受益过的 甚至如果没有所谓的心灵鸡汤陪你走过人生的起步与低谷 哪有此刻摆着高姿态喷着鸡汤都是害人毒药的你 其实没有人会傻到真以为看了一部电影就能逆转人生拳震东西逆袭西虹市首富 也许我明天还是一个loser 但谢谢你在这两个小时让我觉得自己能上天 明天到了 梦醒了 谢谢你陪我走过这一路所有街灯都恰巧坏了的操蛋人生的一程 人生一程又一程 乘着一梦又一梦 谁知道下一次在哪里相遇 我会碰见谁 他的口红又是什么色号 谁敢保证那一定不是真爱 ,3
让我充满能量的电影 看完简直干劲十足 金春花真的很惊喜 没想到一个话剧演员初登银幕能将人物演绎得如此丰富灵活 未来可期 加油 ,5
 4 6 太尴尬了 就算你想表现LBGT也不是那么生搬硬套的 看着有点像 滚蛋吧 肿瘤君  实则和星爷本年度的 新喜剧之王 以及 银河补习班 没什么两样 电影里穿插综艺选秀节目的情节将来可谓需要慎重考虑了 拍不好尴尬癌很容易发作 最后观众突然站起来怒吼倒是很像国内的大型综艺现场 看得让人想离场 PS 我拿票的时候票被塞在了 新喜剧之王 的红包里 我估计知道是怎么回事了 但星爷仍然依靠仅存的名气拿了不少票房 没名气的 跳舞吧大象 注定是名利双失 ,2
想了想还是没想明白 这是为了迎合观众做了妥协还是本身就认为我这就是个童话看官们也别太认真 反正脸谱化的配角们和最后全民齐呼 站起来 这样的烂戏因素是万万不能及格的 ,2
阳光姐妹淘糅杂运动励志题材的一次失败尝试 意外车祸 变相穿越 角色低谷 土味训练 以及最后的高光时刻 这般套路注定了剧作的平庸 即便不断穿插开心麻花式的无厘头笑点 即便演员卖力奉献歌舞与表演 也无法挽回观感的乏味 映后提到女主为戏增肥30斤 真是不容易 就还是祝大麦吧 ,2
尽管还是 屌丝圆梦 这样的鸡汤故事 不过其中触发一般人情感的煽情手法还算娴熟 同时作为带有明显 LGBT 标签的角色故事 也做到了直诉其情感 痛苦与困境的反映 而非简单将这类群体作为一个喜剧元素  艾伦倒是难得在国产喜剧 闹剧电影中一步一个脚印在进步的少数演员 ,3
大周五邀请朋友看这部觉得内疚,1
小胖妹很可爱 但电影本身就是暑期档娱乐娱乐的水平 本来立意也蛮好的 但是实现起来各种刻意 看着很突兀 还没看评论 但总觉得内容是不是被剪过 比如皮老师是不是gay ,2
每年暑假我自己是想痛痛快快看一部喜剧的 对跳舞完全没有期待 小小的愿望撤档以后去看了它的点映 没想到笑泪交织超出预期太多 多一颗星给片子里的lgbt线 能过审太棒了  ,5
闺女不愿意跳舞 特意选这个片子带她看   不过五岁孩子看这个的确有点早   ,3
1 特效小象挺假 但更假的是那场撞车戏 司机是特地来撞人的吗 一群人在那打架打一段时间了 车子依然有条不紊地鸣几声笛却没急刹车地开过去  2 我的妈妈是一个舞蹈演员 每天晚上她都会去大剧院演出 妈妈演的是齐天大圣 孙悟空 每天都要不辞辛劳地去拔那根定海神针 观众都特别喜欢我妈妈跳的舞蹈 但妈妈说我还太小 不能看他跳舞 所以每次都让我在后台等她 我真的希望自己可以快快长大 就能给舞台上的妈妈鼓掌了 3 想学芭蕾舞的男孩   让我萌生些许重温 跳出我天地 的冲动  4  哪吒之魔童降世 收获如此之高的票房 除了影片本身被观众认可  跳舞吧 大象  上海堡垒 等片口碑票房扑街也有推波助澜的作用  ,2
给所有胖女孩的童话 也是给所有笨拙而努力活着的人的一支歌 艾伦演的皮老师总让我想起 立春 里那个在小城孤独地跳芭蕾的男舞者 巧妙的是 那个男芭蕾舞者的扮演者焦刚真的在这部电影里出演胖女孩的爸爸 有梦想的人也许会输 但不会老 ,4
 献给所有笨拙而沉重地活着的人们  13岁少女遭遇车祸 昏迷15年后醒来 却成为了一个只能跳滑稽大象舞的200斤胖女孩 居然有一点点的好看 让我想起了 少林足球  只不过少林足球队变成了四小天鹅舞蹈队 大力金刚腿的周星驰变成了15年后醒来的小胖天鹅黎春夏 名誉扫地的黄金右脚教练孟达华变成了舞蹈梦想受挫的皮鲍十 这些早就被生活揍趴下的人 想赢一次 哪怕就只有一次不被别人赶下舞台 赢一次就好 赢一次他们就觉得够本了 所以 黎春夏带着她的三位同伴一起在结局的时候献上了四小天鹅舞 完成她们15年前未完成的演出 正如天鹅湖的故事所讲的那样 一个受诅咒的公主再也无法变回原来的样子 她只有跳舞才能记得自己是谁 黎春夏虽然笨重的像一只大象 但是她也像大象一样不畏惧失败和跌倒 勇于站起来 ,3
20 100 全方位360度无死角灾难 我甚至想不到这部电影有任何可取之处,1
哎 心疼我自己为什么不在家补觉,2
起码演员的演技过得去吧,2
有看到套路的影子 同样也有一些亮点 比如看到了好多 明星脸 山寨杨千嬅孙俪林辰唏仔仔汪峰以及真张信哲 另外小胖妞躺病床时小伙伴的陪伴着实有感动到 康复后白糖默默的鼓励打气 这些都是很难得感人的情谊 以及男性女性化女性男性化的表达和致敬让我觉得很不错 毕竟像皮老师爸这种被老思想包裹并把这种思想强加在下一代的现象在中国并不少见 在开明多元和谐教育这条道上中国要走的路还很长 张信哲 没资格难过 周笔畅 大象之歌 歌很好听  献给所有笨拙而沉重地活着的人们  ,3
能别再贩卖梦想了吗 滥俗的桥段 还一定要和大象扯上关系 根本不好笑,2
想看喜剧却乐不出来 请不要再请台蛙做导演了 过时的浮夸表演不说 还夹带LGBT私货恶心人 ,1
暑期档小惊喜  重量级 燃魂大戏 金春花化身励志胖妞 可说是开心麻花自 夏洛特烦恼 后最感人影视化作品 艾伦的 皮鲍十 隐藏够深 在直男癌审美一统国产影视的处境下 难得出现LGBT情节 又能以 伟大友谊 轻松处理 让人心悦诚服 Ps 插曲好听 哥哥的 Monica 响起瞬间泪奔 ,5
献给沉重笨拙但仍在努力的人们 出发点很好 但是情节线太老套  20190814,3
除了煽情太过和假定生活都很操蛋的概念我不喜欢以外 还算可以看看 张信哲发际线是真的吗 吓人,3
都9012年了还拍这种东西,2
一部讲述失败者的失败电影 皮娜 鲍什当晚出现在导演家床底下 ,1
当尬笑的开心麻花没有了笑点之后 也只剩下尬了吧 ,1
喜剧就是犯傻 都9102年了还是这么理解  ,2
有看到套路的影子 同样也有一些亮点 比如看到了好多 明星脸 山寨杨千嬅孙俪林辰唏仔仔汪峰以及真张信哲 另外小胖妞躺病床时小伙伴的陪伴着实有感动到 康复后白糖默默的鼓励打气 这些都是很难得感人的情谊 以及男性女性化女性男性化的表达和致敬让我觉得很不错 毕竟像皮老师爸这种被老思想包裹并把这种思想强加在下一代的现象在中国并不少见 在开明多元和谐教育这条道上中国要走的路还很长 张信哲 没资格难过 周笔畅 大象之歌 歌很好听  献给所有笨拙而沉重地活着的人们  ,3
献给沉重笨拙但仍在努力的人们 出发点很好 但是情节线太老套  20190814,3
除了煽情太过和假定生活都很操蛋的概念我不喜欢以外 还算可以看看 张信哲发际线是真的吗 吓人,3
4 5 整体很差 只有中间那段MV很赞 ,2
在忽视逻辑线索的前提下 依然有人物形象单薄 感情线索混乱 故事情节无交代等毛病 而所谓的感动也经常会随着矫情的煽情 略显刻板的表演而削弱 艾伦的表现称不上多好 但也不坏 焦刚老师的这种角色让人想起他在 立春 里的那段独舞 对比下情何以堪 ,2
这不就是为周杰伦打榜上一次C位的那群不再年轻的中年人的故事么 与其说追逐梦想 不如说回味青春 仅有一次的高潮 除了证明你老了 其他什么也证明不了 什么也不会改变 ,2
一个灵活的拼搏的胖子 一个苦涩的不真实的梦 有笑也有泪 ,3
当尬笑的开心麻花没有了笑点之后 也只剩下尬了吧 ,1
怎么回事明明好好看 ,3
本片最精彩的台词 多哏儿啊  哏儿嘛呀 ,3
其实故事线和人物的心路都写的不是很顺畅 笑点一般 不过确实有些泪点 比如让我真的哭出来的描写同性的部分 父子俩的表现对比请以你的名字呼唤我里的父子还是很让人心酸的 ,3
确实是那个拍出过 翻滚吧 阿信 的林育贤 在这个撤档无数的暑期档无疑是一个惊喜 对梦想的刻画让人印象深刻 与之而来的心酸便更加让人动容 这两者的碰撞产生了热血沸腾的燃点 新人春花表现很好 她自身本人的经历也让这部电影更加具有可信度 导演的各种私货的夹带也别有趣味 ,4
 我们这些被生活击败的人 都想赢一次   老男孩 遇上 阳光姐妹淘  不空喊口号 励志满满  伟大的友谊 很敢拍 为林育贤导演勇气欢呼 ,3
为什么只给一星  1 从主题开始就老套得一塌糊涂 胖女孩励志舞台梦 你不用说我都知道结局会是什么啊     同样的故事 麻烦参考下丑女大翻身  2 故事线缺乏逻辑 女孩被撞多年昏迷 这事儿合理 一群人穿着很丑的衣服乱跳 最后就能红 这事儿不合理  说实在的 如果把艾伦的部分拉成主线 可能反而更好看  艾伦舞跳的挺好的,1
台词过于文艺 剧情前半段平淡后半段渐入佳境但进入的晚了 反派人物单薄 如果做成纯歌舞片可看性其实更强 LGBT 的社会主义兄弟情好评 演员看的出来很拼 张信哲的电台主持造型有惊喜 恐同 肥胖歧视和社会底层等元素而言 在国产喜剧里这部内核还是又燃又硬的 ,4
6 4分 差的地方很明显 但在里面仍然有一些亮点 对LGBT的关注 终于不再把胖子当作制造喜剧的元素而是以胖子为引让我们正视自己寻找自己 虽说理想的实现有些儿戏话 但它以一开始就宣示这是一部童话的态度来降低对叙事的期待 很取巧却也比隔壁的银河补习班做的要好,3
甚至不想承认我看过这部片 哪怕是1 5倍速 13岁的纯真胖子的忧伤以及落难的梦想 多好的内核 完全被扭曲 就像那个完全不存在却花了大价钱做的特效小象一样 要是做不好 就没那个必要了吧 ,1
看到評分這麼低有點意外 除了最後站起來的煽情手法有點過於老套外 其他即使的老套路也因為演員而有新的感動 艾倫這一次的喜劇感比以往更好 我也不覺得電影是在消費肥胖者和lgbt人群 只能說現實遠比電影來得沈重 看個電影大家就不能快樂點麼 ,3
在这个众说纷纭瞬息万变的暑期档 原来还有这部值得一看的片子 料到了是漫画式搞笑风 却没料到并未一味迎合内地观众已非常熟悉并愿意接受的那种配方 在感动和燃之外居然多了些令人心有戚戚的况味 堪称惊喜 拍出过翻滚吧阿信的林导依然向不幸但咬牙坚持的人们致敬 顽强的生命力总能感动人 ,4
其实是超出预期的 尤其艾伦那条线 这个故事的内在逻辑我觉得也ok 但还是太俗了 偶尔有被感动的地方 马上被过度煽情逼了回去 只能说林超贤是个合格的商业片导演吧 ,3
江浙沪不相信邮费 成年人不相信眼泪 ,2
盛天上影  鸡汤比银河补习班好点 但还是有点疙疙瘩瘩的,3
形象倒不是最突兀的地方 梦想才是  人人都有一次赢的权利   太过鸡汤了  ,3
真 人版小飞象,3
不管是不是喜剧 作为舞蹈题材专业性太差 像是外行开Party ,2
好友在春夏成为植物人后仍时常陪伴讲述心事的片段确实感动到我了 事实上 也只有这样最平实的感动才让影视有血有肉 而其它那些故作深刻的鸡汤 还是留给创作者自己饮吧 ,2
