comments,star
防疫宅在家里看的又一部奥斯卡提名影片 独特的儿童视角 喜剧外衣 反战内核 完整 生动 导演的第二部电影作品就如此优秀 值得夸赞 ,4
 28 LFF 真是哭笑并行 节奏感超强 不同于 美丽人生  从小孩子视角切入 呈现的荒诞和疯狂具有喜剧效果的同时能够进行辛辣讽刺 结合近期的东西两边垄断情绪 让人沉浸同时感到不安 不经意间我们又到疯狂的时刻 戏里戏外的疯狂中保持理性和勇敢 戏外顶着压力支持伍迪 的斯佳丽 约翰逊 穿戴圣母玛利亚群青色大衣简直头顶光芒 圣母再现啊 小的遗憾是同性元素可以再运用好一些 captain K的转变稍显不自然  如果漫威能敛财同时把一小部分资金 部分卡司持续投入拍此类片 对其继续收敛没啥意见 ,5
抱住鞋子 手忙脚乱系不了鞋带那一段 感觉我就是Jojo Jojo就是我 ,4
一个十岁的孩子懂什么是爱吗 他爱他的国家 爱Nazi 爱Adolf Hitler 他的小脑袋瓜里装满了他们 这些力量仿佛让他变得强大起来 他的母亲并不跟他争执 只是笑着告诉他 世界上最强大的东西不是金属 炸药和肌肉 而是爱 你现在感受不到 等到爱降临的那一天 你就明白了  ,4
TIFF 目前为止整个tiff里最喜欢的电影 ,5
想敲开Taika Waititi的脑壳看一看里面是不是装满了怪味豆 是不是边边角角都包裹着棉花糖  铁群岛的席恩怎么洗洗干净还蛮帅的 肥皂牛逼,4
电影以孩子为主角 但更像是成年人为复杂深刻的社会问题找个简单解释的安慰剂 有些感人和可爱的地方 但都比较像在套公式 而且真的给孩子们看了的话 纳粹为何会产生这个至关重要的问题 以及对当下社会的联系 都像在避而不谈 总体感觉是今年的绿皮书 ,3
 4th IFFAM  开幕片 多伦多大爆款 鉴于小朋友实在是太萌了 还是可以给到四星的 影片有很强的漫画感 也是比较符合爱幻想的少年的心理 其实这个手法也比较常见  纳粹喜剧化也基本是此前套路 不过影片的处理还是很有趣的 imaginary friend 超我 是元首本人还是很独特的  笑话写得是真好笑 也是为数不多必须用英语拍的德国题材 真的 换成德语读字幕绝对没有这么好笑  影片最好的地方还是写母亲对孩子的爱 以及孩子对母亲的依恋 之前把细节藏得够好 所以在创伤时刻到来的时候才会格外地感人  捷克电影基金支持 全片在捷克拍摄  ,4
以丢失纯真为代价洗脑 渲染偏见和仇恨 体验疯狂和荒诞 成长地支离破碎 何其相似 8 1,4
不好不坏 中规中矩 现在豆瓣神作都是些普世 子供 八股文电影了么 ,3
整体把控和笑点都挺对的 但总觉得节奏有点问题 部分情节塞太满加上前后风格差太大 导致特别经不住细想 感觉剧本糊弄人 观感上像韦斯安德森 queer drag的部分处理得很妙 应该是本片最喜欢的一点了,3
纳年纳兔纳些事儿,5
看到有不少人拿这部和 绿皮书 比 我只能说 绿皮书 再不好也是完全碾压这部电影的 警惕white neoliberalism的凝视    0531 update 看完这位导演的推特 我觉得打一星高了 ,1
以韦斯 安德森的方式包裹一个战争童话 过于刻意的奇幻化让这个原本悲伤的故事失于苍白 ,3
完全没戳到我笑点 立意不错也有关怀 政治题材黑色幽默来说没什么出彩的 德牧这种破梗都能让观众嗨得不行 只能说迎合北美大众吧  tiff19,3
我们现在不过是动动手指写下影评 可他们那一代的童年是真的在尸体或柜子里度过的 男孩演技满分 ,4
说真的 漫威的主题乐园电影拍多了 这种游戏感十足的小品竟然也能拍出十足的主题乐园感 好在它的剧本确实很棒 小聪明有很多 也很招人喜欢 用儿童视角拍二战故事 小细节处理的也很童真有趣 但还是喜欢不来这种漫画感的拍法 视听上太糖水了 太甜腻了 还是更喜欢韦斯 安德森那种不耍小聪明实实在在的银幕手艺人 对比之后 我更喜欢 月升王国 了 ,3
究竟是中了纳粹的洗脑 还是犹太的读心 为什么肚里的蝴蝶在振翅 手里的鞋带已系好 白纸写满了来自巴黎的思念 夜空轰鸣着即将自由的舞曲 乔乔凝视着妈妈的皮鞋 副官的制服 懂得了独自面对凶险的兔子从不胆小 脸上爬满地图的男孩也不丑陋 河岸的浪漫舞蹈并不愚蠢 比肌肉更强大的永远不是金属 ,4
彻底被塔伊加 维迪提折服 真的是一部笑着飙泪的电影呀 新时代版的 美丽人生  恶搞喜剧中看到战争的真实和残酷 而人性的善良一直都在 都是乔乔兔肚子的蝴蝶 飞吧 你自由了 ,5
心中人 墙里人 只因不是自由人 滑稽事 欢乐事 结果全是伤心事 ,4
恕我直言 极力营造的那种荒诞戏谑感从头至尾也没有真正让人感到信服过 而那些过度夸张的拙劣笑话 也让人不得不怀疑导演是否曾正视片中所反映的历史问题,2
D   影片似乎有着力塑造不同年龄 种族及政治立场的视角 先构造差异再深入辨析也是良性的切入方式 但为何人物的各个情感转折都是如此顺畅 为何童颜的孩子口中说出来的话比大人还自洽还深明大义 为何所谓 人性 的转折时刻总是恰如其分地到来 归根结底 因为站在不同正面人物背后的都是同样一套最自然最可理解的逻辑 而反面人物无需被深入刻画理解  可是这一套 理所应当 的逻辑要如何与纳粹的那一套当时同样理所应当的 事实 对抗呢 说 纳粹也是人 很不容易 但更需要尝试解答他们怎么变成纳粹啊 创作者除了童话式地远观几乎没有触碰的办法 或许更专注于儿童视角反而能捕捉到更多东西 ,3
 LFF P I  孩童视角审视二战如 美丽人生  纳粹童子军有 月升王国 的调调 甚至还看到 无耻混蛋 的一些影子 却仍是相当 瓦伊提提 风格的一部影片 语带机锋 当然还需要二刷深入感受  而且在自己导演的片子里 表演也完全放开 男孩脑内浮夸希特勒   寡姐美丽优雅一如往常 还有就是 为什么又让我寡承包所有泪点 想掀桌了 ,5
哎妈呀那个胖子小男孩太可爱了 那个just between you and me 然后对日本的评价我喷了,4
jojo 十岁半 遇到一个让自己怦然心动的小姐姐 还有一个可爱又忠诚的小胖子朋友 感受家 国 种族的意义 这是多么完整 有趣 厚重的童年 ,4
既搞笑又感动的奇幻喜剧 对沉重历史的一次温柔触碰 以前看Taika Waititi上节目各种看似发神经的表演 觉得他像个疯子 看完他在本片中的表演我确信他是疯子 同时还有点才华 从形式到节奏都是院线片风格的通俗童话故事 但编导从 孩子和脑中假想的希特勒对话 这一还算高明的想法出发 很轻盈地看待这段历史 一点也没有撒狗血或者说教的企图 也没有做判断 一切都来自孩童般善良的人性 结束于美好的人性 ,4
无处不在的冲突最富趣味 孩童视角与成人抉择 主动投身与被迫直面 梦幻臆想与压抑现实 剧作始终是小品式的散落温吞 试图在强烈的情绪爆发点撕开影像 却还是落入了泡影般的浪漫陷阱 也许是这个时代不再尖锐了 温柔的述说成为最广泛亦最安全的表达方式 ,3
拿讽刺喜剧拍战争片 或一切苦难  本质是一种 以毒攻毒  比如 铁皮鼓  地下   然而这部电影不太能成立的地方在于 它是 以奶片攻毒  打各种安全牌 一直处在不痛不痒被反噬的边缘 过于轻巧了 剧情在 搜家 前一直在同温层打转 之后又迅速跨越到下一个同温层 拿温情做最后一击 不过视觉上的确做得 好看  字面义  节奏流畅 算是合格的一出商业喜剧 寡姐今年的确值得双奥提 ,3
酷妈妈都干些啥 开玩笑 恶作剧 喝小酒 踹人下体 教育孩子要跳舞不要战争 直视老虎的眼睛 ,4
福克斯探照灯我的爱 基本可以确定是年度最佳 最后30分钟从那只美丽的蝴蝶飞后 眼泪就没有停过 小男孩的表演浑然天成 前一秒让人忍俊不禁 后一秒已经泪流满面 这个时代 我们太需要这样的童话了 故事完全从孩子的视角出发 那些美丽的谎言 天真的占有欲和对言说自己的不同的羞耻 同为喜剧  乔乔兔 比去年的 绿皮书 显得真诚许多 最后那记响亮的耳光和跳起的舞蹈让人动容 乔乔是被救赎的那个 摄影剪辑配乐服装艺术指导均佳 可以看出是今年的探照灯一推 不出意外今年站上奥斯卡最佳影片颁奖台的就是Taika Waititi  让一切发生在你身上 美丽和恐惧  希望每个人心中都有那只乔乔兔 要永远永远相信爱的呀,5
2019年美国制造电影里最重要的一部    命运是怎样地 在诗中一去永不复返  它是怎样地 在诗中成为模糊的影象  所有发生过的事物 总是先于我们的判断  我们无从追赶 难以辨认  不要胆怯 如果有死者与你擦肩而过  同他们 平静地对视吧  无数人的忧伤 使你与众不同  我们目睹了 发生过的事物  那些时代的豪言壮语 并非为我们所说出  有何胜利可言 挺住就意味着一切   里尔克,4
 鞋子 那场戏拍的太好了 心碎又温柔 镜头到底也没移上去 真是善良的导演 ,4
其实和达内 阿迈德 分享了同一个意识形态两极的硬设定前提 当然本片挺赤裸裸地消费了历史 又企图轻盈的全身而退 到头来只是一道无关痛痒甜点 只是对所有关乎人类苦难史的电影做道德化 历史语境化批评和进入姿态 或许本身就预设了一种历史的双重无能 毕竟达内失效的作者化运动 也并没有贡献比本片更多东西 历史从来都只是一些创作者的垫脚石罢了 ,3
二战德国版的 月升王国  纳粹少年眼中的战争 充满了童趣和无奈 他的世界温暖又残酷 虽然主题 打破隔阂的爱 和视角 儿童与成人世界 有些落俗 但贵在真诚有趣 幻想希魔 讽刺手法甚至影像构图都非常风格化 塔导牛逼 寡姐和山姆演得太好 他们每一次出场都是亮点,4
无论故事里都发生了什么 全片最触动人心的时刻是最后乔乔又骗了小姐姐一次 这个疯狂的剧情是怎么一路推演到这里的 前面给了那么多积垫 最终让人在情感上一下爆发 如何把一个夸张离奇的故事说通成这样 这片是最典范了 前面一个多小时是怀蒂蒂导演最擅长拍的playground 后半小时在惊愕的心情下看完 肚子里装满了苦涩的蝴蝶 今年最好的关于亲情的影片 虽然到处都是怀蒂蒂最典型的色彩亮丽的插科打诨 笑点并不算每一处都高超 而且从对抗到和解也挺好莱坞套路的 但绝对不影响观众吞咽后半小时的每一滴泪水 导演亲自上阵陪伴小主人公 是有点自恋的 片头披头士片尾Bowie 原声够豪华 一部在纯纯粹粹的主流语境里找到突破点的电影 完全跟言论禁区 ZZZQ顶着来并制造笑果 戏谑种族主义的劲头不亚于乔丹 皮尔 商业模式和文化潮流造英雄 ,5
轻飘飘,3
看了尷尬 可能我就是受不了美國片拿納粹當梗拍一些看似正能量實在無聊老梗自以為是的電影了,2
               ,5
母子版美丽人生 1945年的第三帝国拍得像春天般绚烂 乔乔的绘本好评 收废铁机器人好评 女主的绿毛衫好评 斯嘉丽的演技好评 既能生孩子又能使用MG机枪的胖女人好评 德国人说英语差评 希特勒太帅了差评 ,4
可爱之处只有胡闹 外衣仍然是借用的 异想世界只存在于前二十分钟 如能一直胡闹下去才好 想想韦斯安德森如何开天辟地 这是庸作与大师的差距 ,3
最后半小时厉害 后劲很足 但是把如影随形的希特勒 摘不下来的红鞋都搬出来了 落脚还这么可爱软萌 不应该啊 完全可以拍得更深的  好莱坞会演的小男孩太多了吧  全都成精了吗,3
美国人是咋了这片子有这么好笑么从头笑到尾都给我整懵了 虽然有些新意但其实还是在惯着美国人对于二战的刻板印象 犹太女孩虽然真的很棒 但那个 胃中蝴蝶 的镜头还是蠢到让人岔气 简直像是ESL英语教学短片里抠出来了 ,4
她说 我爱我的国家 可是我憎恶战争  和 美丽人生 一样用喜剧和儿童视角来讲述关于二战的故事 10岁的乔乔脑洞里住着一个非典型逗比元首 寡姐演绎的母亲努力呵护着乔乔五彩斑斓的童年 这个小小极端纳粹分子和犹太女孩相遇相知及母亲的离去也渐渐让他看清楚法西斯的真面目 盟军攻城后 胖助教的丑恶嘴脸让纳粹的恶行昭然若揭 K上尉的舍命相救真的是泪点 最终乔乔战胜了希魔这个心魔 与犹太女孩沐浴在阳光下轻舞 是的 如果自由了那就跳舞吧 ,5
second rate american porn  最后一场戏尬极了,2
一个德国故事从头至尾都是美国的东西 演员到处散发着好莱坞气息 行为方式也很美国 说教也很美国 效果和真人版 死神 类似 表演变成了cosplay,3
与 隐秘的生活 一样有福斯25周年获奖提名影片的片头混剪 二战题材正片开始都有真实新闻影像 片尾里尔克的诗词作结 导演维迪提亲自饰演的幽灵希特勒有些双刃剑 沉重的背景下加入一贯的脱线戏虐恶搞的风格反倒有种快餐套路化的味道 前大半部分都很尴尬无聊幼稚 好在后段纳粹终结和战场煽情戏码一上挽回许多 可惜没有维持那个 再见列宁 式的谎言 斯佳丽和洛克威尔的表演也是在哄小孩的感觉 小演员到是十分的出色 有种被洗脑后执着的成熟劲儿  金马56 ,3
其实蛮有意思的一点是 电影讲的明明应该是德国的事情 却全程都在用着英语 结尾美国大兵炫耀式地从德国的断壁残垣中飞驰而过 你说它到底是在宣示胜利 还是在炫耀某种历史的解释权 如果真的是一面美国一面苏联两面夹击 那么苏联在影片里又去了哪里 如果德国有那么多抵抗军和好人 他们为何还会跌入纳粹的深渊 为何还要至今集体认罪 为何至今还要如此谨慎 或许我们可以闭口不谈电影对二战过度的消费 不谈 主题公园  但如此偏颇地诠释和呈现过去 终究是有极强误导性的吧 一部从制作到内容都与德国和二战都不太相关的电影 ,3
过誉嫌疑 内里挺俗套的 笑点也很美国 包装成一个有趣的故事而已 ,3
1  吸血鬼生活 导演新作 又一部以儿童视角书写战争的电影 2 以乐景 游戏与天真的孩童之眼 衬哀情 由喜剧来呈现悲剧 以陌生化的方式审视充满焦虑与斗争的成人世界 通过儿童 少年被迫接受的死亡教育来实现成长的叙事 这些均是儿童视角战争片的惯例 3 不过 本片设置的一组两极式人物  想象中的温和型 被去势的 希特勒 现实中的强硬犹太少女颇有意思 还有山姆 洛克威尔出演的同性恋教官 本应 冷酷邪恶 的纳粹 或敌军 几乎没有造成什么威胁 于是 苦难深重的过往就这样被轻易地超克和放逐 及至在希望与光明之中幸福地共舞 4 儿童视角战争片还是最爱路易 马勒的 再见 孩子们  隐忍克制 平静中的刻骨伤悲 5 部分色调与构图很韦斯安德森 6 蝴蝶 鞋子与鞋带 7 影片竟让我忆及至为久远的往事与情感 私心 1  8 5 10 ,4
Find a lover  make him suffer  And trust without fear ,5
用童话故事包裹童心 可当炮火来临时 暖色调褪去 是任何糖果色也改写不了的残忍 眼泪就在那时止不住 斯佳丽和山姆 洛克威尔分别贡献了本片两大泪点时刻 对人性的刻画和对偏见的讽刺展现的轻盈又深刻 在和平到来的第一天 终于得以自由舞蹈 ,4
 乔乔兔 究竟解构了什么 回答这一问题 我们就必须从被阉割的父权和意识形态二者中选择其一 or literally takes all 在影片开场 当象征无能 疲软父亲的希特勒弯下腰 出现在观众面前之时 他是无害的 这暗示着无论是纳粹的暴行也好 父亲的阴影也罢 着如果我们想要对抗意识形态 就必须主动注射一小片疫苗化的意识形态 当藏在柜子里的犹太女孩Elsa向JOJO描绘 纳粹想象中的 邪恶 犹太人 时 她没有明确地对抗投射过来的凝视 而是加速这种幻想 以便随后取代了Inca的符号位置 通过无法察觉的淫秽 她完成了最为微观层面的抵抗 接过男孩的俄狄浦斯幻想 然后充分利用之  很多人将其比作罗伯特 贝尼尼 但是 乔乔兔 却潜在得通过一种战争机器式的影像 揭幕 美丽人生 中父亲潜藏着的淫秽真相 ,4
K队长这个角色真的太巧妙了 悲剧内核的喜剧人物 让电影多了不止一丝的童话色彩 他才是真正的成年人 将一切面向小男孩的残酷都阻挡开来 这就是麦田守望者式的人物吧 最后的hero响起来的时候 我也不由自主的跟着跳舞了   ,4
独特反差叙事 用喜剧来包裹悲剧 以儿童的视角展开对纳粹的反思 喜剧的壳 悲剧的核 小演员真的是选的灵 母亲与k的配角 也恰到好处好处 ,4
一个十岁的小朋友都有自我反省的能力 为什么很多成年人却做不到呢 他是不幸的 但他又是幸运的 幸运的是在没有亲手杀人也没有被杀之前 希特勒就先死了 ,4
3 5,3
这个  哪有那么好啊  奇思妙想 看得出来  但一通瞎想最后的结果 却又太浮于表面 就像一出魔术的穿帮镜头 看得人兴味索然 ,3
做作的天真,2
过于立意先行了 不敢完全放手荒诞于是不三不四   作为点缀的荒诞的副线和配角存在感太强了 尤其是Theon没两句台词但是全是戏 衬着正经的主线味同嚼蜡 反倒遮掉了 正邪 对立 让人格外喜欢反派起来   另外把妈妈的角色写成liberal烈士对于人文主义的主题来说反而跑脱了   好想吃     想看到完全放开的Taika   被Rockwell圈粉 正好可以回去补Fosse Verdon了,3
小男孩还是很有灵性的 就是好莱坞还是缺少剧本啊 这样老套的故事都能让人惊喜也是种悲哀 还有发生在欧洲的故事 请不要再讲英语了好嘛  ,3
納粹何時可包容猶太人里爾克的詩 Waititi 標誌式80年代鄉愁感強行搬演到二戰 David Bowie 的Heroes 建立在還未有圍牆的柏林之上 最具挑逗性的竟然是納粹軍官是同性戀 而且是全片中相當具人性又可親 不是浪漫化和童話化 納粹符號的亂用只突顯出他的玩笑 只觸及淺層表象 原作者中男主角的殘缺如 鐵皮鼓 的侏儒一樣 換來的希特拉心魔不只是下下之策 更是無法將重心視覺化的證據 如果童心是蒙混過關的掩眼法 那就不只是如何凝視歷史的問題了 主創者走入主流而同時失去自我 更是作者風格與文本產生衝突 媚俗又不大膽的結果 ,1
本周在影院看到两次 意志的胜利 片段 而且这部和 A Hidden Life 的开头都选了几乎相同的几组镜头 希特勒阅兵时右肩部特写我再也忘不了了 这两部一前一后看 衬得这部简直不能看  也许是我今年尤其刻薄了 但关于纳粹 I don t ever want to feel good  即便是点缀幽默的可爱小孩成长故事 是儿童眼中过家家般的法西斯 是玫瑰色的初恋和美丽的母亲 是丑角化的希特勒 它也不应该让我 feel good 它不应该将感动 安慰与劫后余生轻轻松松交予我 让我以为那些微小的反抗与人性的坚持是童话般的英雄主义 ,2
竟然还藏了一条暗戳戳的基佬线,3
幻想人物 儿童视角 荒诞现实 所有手法都不新鲜 体现出了好莱坞善于将一切艺术创新融入主流叙事的本色 质感做得过分鲜亮了 感觉是影城里拍出来的 所有对邪恶的展现都过于幼稚 这用 孩子眼中的世界 是解释不过去的 毕竟拍的不是儿童片 只有老妈死的那个场面稍微有点触动人心 不过说实话 斯嘉丽对这个角色而言有点过于漂亮了 ,3
 ９ １０ 也许所有的喜剧本质上都是悲剧  影片的主题是告诉德国小孩犹太人也只是普通人 但这部电影本身 又何尝不是告诉观众德国小孩同样是普通人呢 满脑子纳粹思想的乔乔 本质上只是个想成为 了不起的人 的孩子 但在那个时代氛围中  了不起的人 又能是哪些人呢 纳粹根本不可能教孩子们英美人权思想之类  了不起的人 只能是纳粹 而乔乔心中幻想的鼓励自己成长的英雄 只能是希特勒  老实说我小时候看了哆啦A梦后 也幻想过穿越到过去和东哥做朋友 并阻止某些事发生 好让东哥变成完美的人  ,4
孩子们没有想像的那么幼稚 他们的世界中满是色彩斑斓 满是多彩多姿 他们最恐惧的是鬼 是幽灵 是怪兽 是大人们看不到的多维的图纸  大人们也没有可见的那么睿智 他们的世界满是权利 金钱 美色和你死我活的争执 他们最害怕的是自己都看不清的人心 和真善美渐渐地丧失  孩子终将变成大人 但可以选择留守住那份纯真和看这个世界的清澈眼神  大人终不能回溯成孩子 但可以选择将那份纯真和清澈的眼神在孩子身上保存 ,5
1 用童真与梦幻来展现杀戮与残酷 杀戮与残酷显得更可怖 童真与梦幻也显得更可贵 2 他终于学会了为心爱的女孩系鞋带 就像他的母亲曾为心爱的男孩系鞋带一样 3 最后一幕太美好了  现在我们做什么呢  不如跳舞 ,4
这样浪漫化地处理法西斯不太好吧 而真正终结了二战的盟军几乎不可见 最后那战争的镜头是要把勇猛保卫德国的纳粹塑造成英雄了 当然最后有美国国旗 苏军呢 这是在资本主义内部试图让法西斯主义 合理 化 因为你看他们也是受害者 他们中也有好人 ,1
片头德语版披头士和片尾德语版大宝简直大型犯规现场 可除却望鞋认母那一场的精心设计 在伪儿童视角下被糖衣包装的苦难终究显得尴尬 ,3
小屁孩装大人的一副样子又欠揍又可爱 逗趣糖衣包裹的伤感内芯 不同于 美丽人生  这部更荒诞还略带奇幻 一肚的蝴蝶 母亲的皮鞋 不停的Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler Heil Hitler  ,4
三星半 这个 小粉红觉醒 的思路比较奇特 以喜剧演绎 也可见导演对人性充满着乐观 从 生而有罪 这些传记来看 现实中要沉重得多 人也更难反思自己的经历 即便真的与犹太女孩成为朋友 多半也只是像当时的许多德国人那样认为 犹太人是魔鬼 但我认识的那个犹太人确实是好人  在这里 历史的沉重变成了电子游戏一般的冒险场景 而一切似乎都只是一个有着拿破仑情结的小男孩的幻觉 这不免轻巧了 当然 这个视角下的纳粹德国及希特勒 倒是颇有卓别林的遗风 以漫画手法将之解构了 ,4
找些讲英文的小孩来开这种玩笑 好笑吗 ,2
越往后越好看 因为在儿童的同时并没有拒绝成人世界 斯嘉丽约翰逊的戏写得很震撼 不仅给予了一人分饰父母这样的合理情节 而且还是一场颇有难度的传递本人情绪的家庭环境的戏中戏 但我并不是很喜欢小女孩 她在很长的一部分太像为犹太人代言而不是为自己的角色表演 这也是儿童视角的故事有时会陷入符号的过程 包括希特勒的运用其实也是把剧本变得更简单难度更低 而不是写出像 成为朱莉娅 那样的戏 ,4
JoJo跟小王子长得一摸一样 他的心里有朵玫瑰 叫妈妈 当看到妈妈的鞋挂在广场 小王子心碎了 妈妈死后 犹太小女孩成为他的另一个玫瑰 他怕失去她 所以说慌了 把她关在笼子里 连同他的良心 最后他还是带着她出了门 爱是自由 他把希特勒踢出窗户 他成长了 月升王国 美丽人生 ,4
2 5 Warm but cheap  儿童视角 的遮丑效用远远高于其他 今年奥提里的最差应该没跑了 ,2
用童话拍浩劫 既浪漫 又残忍 ,4
 澳门国际影展开幕片 先是用妙趣横生的喜剧 荒唐不经的戏谑与天马行空的幻想让观众放松警惕开怀大笑 进入到纳粹帝国儿童的天真臆想世界中 再猛然用残酷的转折将小男孩与观众拉回血与仇 生与死的战争地狱 催泪效果极佳 山姆 洛克威尔和寡姐的表演拿捏精准到位 再加上导演本人出马 代替父权的希特勒恶搞形象 这三个角色与小男孩凑在一起 既有 无耻混蛋 的荒诞黑色  美丽人生 的亲情温暖 也有对告密洗脑的讽刺揭露 对正义反战的深情歌颂 并非完美神作 但也是极佳的商业制作 四星半,5
这魔幻类型不亚于穿越回去跟毛爷爷谈恋爱,2
