comments,star
今年FIRST作品里印象最好的一部 故事围绕一则肇事逃逸展开 以三个车牌号的追踪为三个段落 散中有序 片中几个矛盾的展现 乡村处事与城市处事的矛盾 旧媒体旧工具与新媒体新工具的矛盾 人物本身欲望与仁义的矛盾 音乐尤其出色 超英叔骑马夜奔的那段意大利式西部牛仔音乐让人沸腾 片尾金鱼屋顶将影片空间外化 用一种十分浪漫主义的处理方法 给影片的多义性增添更多可能 作为导演处女作 影像风格虽有点小粗糙 但值得鼓励 当然戏外的父子情也蛮动人 可能每一位新人导演 都希望会有一位这样全身心支持自己创作的父亲吧 ,4
把中国乡村拍出了韦斯 安德森的质感 全素人演员出演 给出的却是大于生活的表演 两个农民在田间地头扮演侦探 仿佛是堂吉诃德和桑丘在挑战不存在的巨龙 黑色幽默之下 还有些深意可挖 ,4
全素人演出河北版 大佛普拉斯  行车记录仪已经十分明显 大抵上是段子拼凑 用好莱坞类型片元素移植在土味河北里 调剂出不一样的黑色 只是结尾还不够黑 如果和神婆的 东方 呼应上效果更佳 ,3
我觉得 里面有一些镜头 可以见得导演对乡土与人的人文情怀 ,5
说年度爆款或者开创 乡村侦探 的新类型是言过其实 确实有一些节奏感 幽默感和荒诞感 但个别戏码太过冗长了 对素人演员的调校不够精准 所谓推理部分不太能经得起推敲 也直接导致电影中后段急转直下 最后的落点也模棱两可 有点失望 ,3
片尾的诗 夏 夏 夏 轻烟弥漫 田野芳香 细雨落下 叶子油亮 风吹麦浪 神秘村庄 灌木丛林 分开两旁 白色雨衣 面貌不详 黑色雨鞋 一地清凉,3
衡水普拉斯 西宁露天放映观众笑声跟 鱼乐园 卖部老板娘似的 院线表现差不了 ,4
带着我爸去看了导演带着他老爸去的见面场 男主角就是导演的老爸 一次偶然又特殊的 父子专场  回去路上和我爸聊这部电影 竟然聊得地铁都坐过了站 能看出摄影造诣高于同类影片 篇幅只有九十分钟 但中段 查案 过程写得挺充实 里面的笑料尽管乍一看还是 农民喜剧  但和从前的表现形式已迥然不同 很多笑点其实都是自嘲 主体是一部情感内收的乡村喜剧 这种方式如能掀起潮流 可止住此类型愈发低俗的倾向 主角用监视器录像获得线索 也因监视器遭到重重阻碍 开始没有卖掉的马最后终于大派用场 影片对 天命循环 有自己的看法 只可惜种种原因适可而止 城市文明尚未建成 准入规则便已重重布下 农民在城市秩序下处处受阻 主人公行动的因果链条非常考验导演功力 本片的力气多用在 编排  而不是批判 有烟有酒有钞票 挺鲜活 ,4
很久没有看到那么浪漫的中国电影了 也想有一匹仁义的大马 夜里骑着它涉过河流 ,5
这两年 土味 成为鄙视性的名词 不应该的 中国喜剧优势大半在乡土 这次 平原上的夏洛克 真正把 土味 融进了乡土生活里 没有架空现实背景 没有生造生活细节 拿捏得很稳健 很难得 一个不算复杂的故事 因为故事发生的背景 故事的主人公 讲述故事的方式 让 土味 产生了不一样的魔力 技术执行上自然娴熟 笑点铺设得流畅巧妙 活灵活现地让人笑 感同身受地让人温 希望导演深挖 土味  再接再厉 ,4
农村的部分足够有趣 但后面城里的部分 尤其是在企业家出场后 陡然泄气 越往后便越觉索然了 不过那个素人演员张占义真有活气啊 简直有点寺岛进味 我又要大胆发言 他要是年轻个二三十岁   没必要 真的没必要,3
作为新导演处女作 既没有因为着急证明自己而用力过猛 也没有耽于自我 恰到好处 这部电影所体现的导演和电影的关系 和自己生长之地的关系 和身边人的关系 都是真诚和舒服的 这种发自内心 质朴自然 目的性不强的电影 是我心头至爱 徐磊第一部就找到了自己的主题和自己的语感 挺难得的  这部电影虽然简洁 但并不单调  在一种轻盈的节奏里 思考 幽默 诗意 伤感 都有了 热烈推荐 ,5
情节本身就已足够 魔幻现实  再配上土味怪诞冷幽默的笑点 土里生长出的野气 各种清奇的操作 令人不得不为之感到惊喜 看似荒诞 但同时又非常可爱 可亲 十分轻巧地触摸到了这个时代的特性 全员素人的表演非常出色 他们的演法和电影本身的风格互为内嵌 达到了职业演员无法达到的效果 此外 影片在第三幕的反高潮设计 让它有了更上一层楼的可能 很多突然萌生诗意的片段也因此得以成立 骑马赴会和最终 浇筑 的金鱼屋顶都是质朴而又浪漫的时刻 ,4
必须五星啊  农村悬疑喜剧导演徐磊横空出世 很好笑了,5
不喜欢给这部作品打上 土味 的标签  乡村 与 土味 绝非全等  土味 是低级趣味与卖弄媚俗结合的产物 已经偏离了真实 是一种迎合猎奇看客的低俗人造景观  而 平原 展现的则是 乡村 的日常 有雅  质朴中的道德闪光  有俗  有色笑话  但皆是并置于平凡生活中的常态 这就更突显出影片幽默的可贵 不是搔痒逗笑 而是水到渠成  谁管这叫 脱离了知识分子的高级趣味  我是决不同意的 相反 声画与文本共同表现出的琱琢的浪漫 工笔的细腻 誊搨的平实 身份错置的笑噱只是故事的一部份 我们的 喜剧 缺少的大都是这种高屋建瓴的趣味 ,5
2010s监控摄像头美学又一作品 节外生枝的行车记录仪有点太意料之中 但土味美学以及非职业演员的慢一拍反应 制造了不少亮点  上医院来了 你还怕这钱花不了啊  熟人社会找关系 保安追打外卖 吐痰罚款之类的处理是主流电影不会讲到的事情 不过 冲突制造还是有点乏力 ,3
真言不传六耳 仁义不值千金 杀茬不卖马 家园不幸福 爬到豪华住宅楼顶才看清自己有多渺小 套进外卖和学生制服才明白自己有多卑微 可是骑着坐骑戴着草帽 像堂吉诃德对抗风车 以为自己是夏洛克 不过还是当年为偷吃甘蔗挨了两顿揍的少年 在看摄像头都要托关系的小镇 总是要爬上一个又一个陡坡 ,2
泪与笑兼具的现实主义题材 前半段偏明亮和轻快 后半段融入了更多社会性上的重量 土酷侦探类型外衣下包裹着一丝对小人物尊严的坚守 ,4
一个非常戏剧化且潮流化故事 却发生在一个极具地域特色的北方农村 我老家在河北 更看得是异常亲切  所以这个峰回路转的剧情 与生活化环境和细节形成错位感 造成了荒诞搞笑与黑色幽默风格 是魔幻现实内核 视角有些零碎 细节生动  河北亚文化潮流范儿 趣味十足 真诚且倔强的北方农民众生相 非职业演员质朴的表现并不是演出来 而是自然的代入感 占义叔上坡那段把我笑喷了 ,4
大佛普拉斯算是 土味 黑色幽默 这里只有 土 和满屏刻意的抖音笑料 不堪入目 ,2
7 5 在西宁看只顾捧腹大笑 二刷时却更觉浪漫感动 这是部了不起的片子 因为它用短短98分钟将乡镇生活中最平凡的大事串联起来 建房 看病 高考 互帮互助和购买力流失  因为那些让人大笑的 土味 笑点 都是沾染地气 扎根现实的产物 农民与侦探的角色错位 荒诞背后是农民群体的朴实 是劳动人民智慧和浪漫  因为它以一种关怀的姿态 将镜头对准了日新月异的社会里有点跟不上发展脚步的群体 却不消费他们的苦难 谱写了一首他们的赞歌 但不靠夸大和造作的方式 ,4
这类题材我喜欢称之为农村类型片 它们往往会把一个类型化的故事安插到一片往往是属于现实主义题材的空间里 而后利用那些农民对世界的局限性理解 去获得剧情推动的原动力 并以这种观念的脱节来制造喜剧效果 个体与时代价值观层面的抗争 影片给出的答案也是类型化的 而非现实主义的 而显得温暖 ,5
四星 导演的控制力相当不错 品味不俗 知道将最终的结果呈现在一个什么样的度上 这很厉害 在大部分新导演都在尝试犯罪类型的基础上 我觉得他是一个真正有自己的表达的人 那种表达同时还接近于一种生命很真挚的状态 这个电影里所有的一切都是平和的摊开在那 瓜熟蒂落般的自然 导演塑造了一个市面上已经很少出现的男主角类型 沉稳坚定有信念 他的所有行动是给自己遇到的事与人一个更大的反应 不夸张却有力 摄影简洁干净 也是这类电影中的清流 而配乐的运用也是在简单材料基础上组合出了有趣的效果 ,5
no country for old men in 华北平原 致敬卓别林的部分很巧 昏迷苏醒前的梦境是神来之笔 一直在扣母题 传统与现代的对抗  稳中有灵气 ps 我觉得吐痰抹头那段是致敬北野武讲过的某个段子,4
轻悬疑架构下的喜剧 很聪明地放低了对于真相的 疑  而突出了过程中的 喜  悲喜风格切换几乎信手拈来 前一刻还沉浸在两位大叔身穿校服混在学生堆里的捧腹戏码中 后一秒蹲坐富人小区顶楼望着天边晚霞的情节又将观众拉回现实 父子导 演对于农村生活片段的撷取和重现也尤其贴切 三次查案过程都呈现出了不少让人噗嗤的笑料 环环相扣的剧作基本弥补了素人演员表演上的不足 不过话说回来能把三个完全没有表演经验的农村老大爷调教成这样 导演也称得上很厉害  另外 骑马那段的西部风配乐用得真不错 同样的桥段让明星演员来演效果可能适得其反 整部片中类似这样纯正地道的名场面还有不少 不得不说 国产电影最好的素材还得来自民风淳朴的乡村 最好的银幕形象还得来自于那些耿直憨厚的普通人 ,4
视角独到 喜剧永远是残酷事实畸形融合的产物 幽默之后是乡村与城市的隔阂 真正的幽默不是开怀大笑 而是笑过之后的冷静思考 听说还是导演的长篇首作 高明 喜欢,5
3    形式远大于内容 本质是开心麻花式的喜剧 博人眼球大于抓人心神 顺势而为的黑色幽默 一波三折的片名 笑并不代表好 ,3
非常棒的处女作 刚去安平出过差 听到影片里的深州口音倍感亲切 中老年西部动作侦探片 虽是各种类型杂糅 但是创造出和谐统一贯穿始终的荒诞感 虽然细节上仍有少许稚嫩痕迹 但徐磊导演很聪明 艺术直觉很准 对影片整体风格把控很到位 镜头语言经过了精致的设计 非职业演员之间的合作产生奇妙的化学反应 ,4
源于生活的喜剧 总有一种被生活驱赶的无奈 能把这种无奈提炼出来 导演的观察力和创作力值得鼓励 全素人出演的 农村神探  虽然在文本上显得荒诞 在场景上偶见魔幻 但在内核里 却依然是植根于中国人的传统道义 那份在现代社会里日渐稀少 格格不入的 轴  才让观影过程中时不时被感动 对人物肃然起敬 ,4
本届first影展最具商业范儿 最 好看 的一部影片 秒杀近些年所有的 草根喜剧  去年票房黑马 无名之辈 在本片面前根本不值一提 影片讲述了河北平原农村三位老友的其中一位发生车祸 另外两位踏上寻找肇事逃逸者之路的故事 本片的喜剧水准精致 高级而又接地气 导演的创作心态也十分端正 并没有让喜剧桥段充斥全片的商业心机 影片一开始的叙事铺垫也并没有太多笑料 直到两位老友开始一次又一次地外出寻找肇事者 无数的喜剧爆点才接二连三地炸开 笑料也非常生活化 十分接地气 没有过度的夸张和刻意 影片不仅向观众输出欢乐 同时也输出思考 不难看出导演对于剧情 角色 笑料都有精心的设计和布局 在喜剧情节上带出大量对社会现实以及世态人心的呈现 更通过主人公面对利益与公理的抉择 传递出满满的中国传统正能量价值观 ,5
一部挺通透 干净的小品 就像结尾树林里几个人看瓜 家长里短 说的都是日子的紧与慢 有遭遇 有不顺 最终都能被流水冲开症结 这种让人相信的朴实善良好像久未见过了 这电影有一种难得的溪水般的闪亮感 从技术上讲 能看见很多电影的痕迹 很多手法的化用 但不得不说 习作气息还是很重 化用并不纯熟 这不是举重若轻 而是有的地方不知道如何拿捏轻重缓急 ,3
猜想导演可能也考虑过 土味江户川 的名字 深信片中一个场景 真正的朋友永远是那个会为了救你 能自己掉坑里的人  聪明人是没朋友的 ,4
这电影确实没有那么好 但还是比想象中好 值得三星半  看得出很多电影对导演的影响 开场吊牛让人想到那个在电影中特别爱吊东西的安哲 广角俯拍三轮车经过麦田想到北野武 广场吐痰那段想到贾樟柯 桥洞车祸调查想到 杀人回忆  停车记录仪的桥段让人想到 大佛普拉斯    但妙就妙在接地气的农村现实和超现实的浪漫意象的结合 电影毕竟不是农村频道  比如树河叔醒来前那段溪水中冰西瓜 再比如超英叔深夜策马交接赎金 超英叔最后把金鱼倒进屋顶的塑料布  看似不现实 但想想又很现实 还很美妙  我们的平原上不会有夏洛克的 我们的农村也不会有马普尔小姐 我们只有我们的秋菊  看上去是个喜剧 但笑着笑着怎么就鼻酸了  ,4
仁义不值几个钱 却能载人飞渡浑浊的世间 最中国的侠义浪漫不过于此了,4
视听不简陋 素人演员不露怯 对底层生态的展现足以让绝大多数主流创作者汗颜 喜欢戴斗笠披雨衣的侠客行 喜欢夜色中策马的武侠范 还有两个人骑着电三轮的大特写 拍成十分钟的长镜头都耐得住看 给最后塑料膜上的金鱼加一星 ,4
仗义每从卖牛辈 负心多是有钱人 查案只能靠自己 过审全凭加字幕 ,3
3 3 5 难得有如此真实落地的东方乡土风情和兄弟情意 喜欢这种对农村人情世故的趣味化处理 看似荒诞实则真实 非职业演员 导演亲人 的状态也很好 就是一些情节的设计过于刻意   PS 今年剧情片的竞争蛮大的 夏洛克和鱼乐园棋逢对手 春江水暖和春潮也很稳 交给评委们纠结吧 只能说今年复审评委们可以的 ,3
有点惊喜 一部轻松愉快又有些感动的电影 推荐观看 平原夏洛克 乡村福尔摩 土味探案记 原装正能量 ,4
 柱子 睡觉了吗   二奎 睡觉了吗  真美好的人情,4
农村稠密的人际关系网里 一场追查放大了真正的亲疏 村野埋了老龄化 空巢 保障体制 二奶等等等问题  郭靖 超英和 喜剧版倒霉黄蓉 占义一一见证与趟过 故事和人是朴素的 解决方式与走向也是朴素的 生活中没有必然迎刃而解的机缘 但好像就这样 瓜熟蒂落 春去秋来 兄弟还是兄弟 又一场日月 能一同经历 说的是 尘土飞扬 的农村题材 但金鱼一幕 顿然把情调与品格扬到大浪漫主义的层次 原来那些精致特别的海报 都有出处  哈哈 映后树河老婆坐我身边 除了忍不住跟台上的老公招手外 还让我帮忙去拍照 止不住的喜悦与自豪 这顿朴素狗粮 吃得暖心暖肺  ,4
尽管在经验和技术上略有欠缺 仍然不失为一部佳作 很高兴青年导演对社会问题有自己的透视和类型化的方法 有幽默也有温度 ,4
是怎么把电影拍这么无聊的 ,2
除了几处笑点能勉强维持观感外 这个剧作实在是太僵硬且无趣了 农村犯罪题材拍到今天 还弄出个这么空洞的东西 不进反退 当然有农村情结的人应该会很喜欢这片 很接地气 但就是言之无物 ,2
D   对人物的冷感处理在头尾比较露怯 开头这种情绪动机的建立薄弱 结尾那种精疲力竭的涣散感同样不够有厚度 且不得不倚仗较强硬的戏剧性转折导引 对城乡空间差异的挖掘也不够落实 尤其是乡村的部分有点过分紧盯着情节剥开了更生动的环境 不过 能把下层农民的生活不乏幽默感又相对平视地速写出来 且冷静地与很容易文本化扁平化的 诗意 保持距离 光这两点就还是比本片监制拍的机械煽情猎奇底层喜剧好不少 ,3
与我熟悉的那个世界太近了 太近了 我没法当做电影来看 所有的体验都有切肤之感 以至于我对后半段精心安排出来的反套路 浪漫和深刻都感到愤怒 但更多的还是对这个世界的愤怒 这片子对我来说一点都不好笑 ,4
既显拙朴 亦是魔幻 于乡村日常里萃取百样窘境 以冷幽默覆盖现实的诸般无可奈何 比较出乎意料的是表演的整体姿态同镜头语言达成了从未见过的默契 ,4
忍俊不禁的原生态怪诞 却又处处透露着真实 完成度超乎想象 ,4
又名 乡村侦探骑士  很惊喜的黑色喜剧 冷暖交织 笑声不断 属于今年的 心迷宫  男主角长的真像许冠英   请本片监制饶晓志好好和本片导演学学怎么拍电影 ,4
这河北华生看起来好像北野武,3
故事不俗 这么 俗 的故事背景 表现得却一点都不俗 有些黑色幽默 有些让人心酸 但一想到这就是他们的生活处事方式 心里就坦然许多 用了不小篇幅塑造人物 结果就是让人非常共情 对一些 蠢事 也能放心跟着笑出来 一些小温暖的点也能扎在心尖儿上 很多镜头看着非常简单 却有很强的表现力 加上音乐很 洋气  一渲染那种对比的力度就出来了 做得很到位 是一种天赋 而这种天赋绝对不仅是文本上的 而是镜头语言方面的 个别段落的叙事节奏感觉还有调整的空间 总体非常舒适 ,4
看到后面太悲伤了 笑不出来 虽然有许多做作之处 还是非常值得推荐的国产片 金鱼在水里 人在水底下 水平线下的人 上不去的土坡 够不着的梯子 高速列车下被压缩的生存空间 即使最后树林间洒下灿烂的阳光 留下遍地黄金的希望 也只是因为 树底下只能种西瓜 种别的它不长  底下的人 用金鱼浪漫一下 也只是烧纸向妻子撒谎盖了大房子之后 用来接屋顶漏水的副产品 ,5
仁义的马卖出又将它买回 因为仁义的人内心有不忍  送到面前的钱又不再需要 因为诚实的人内心有善意  盖房当然是为了幸福家园 不盖又不代表自己不幸福  幸福或许就是三轮爬不上土坡有人帮忙 同心又乐善  幸福或许就是屋顶上塑料薄膜中养金鱼 诗意又浪漫  幸福或许就是灿烂阳光下三人同在瓜田 美好又温暖  超英不是什么超级英雄 平原上的夏洛克也未能破案  坏天气终会过去 能健康出院那就让一切都随风去吧 ,4
三分是觉得有鼓励有可原谅的地方 整个片子都像是在看欢乐喜剧人 堆叠一些可笑却有时笑不出来的点 试图营造乡村美学可以理解 关于农村的点滴也可以接受 但好玩的电影始终都只是一部好玩的电影 ,3
平原上的摩西那是一个有对比有含义的名字 平原上的夏洛克跟平原有啥关系  放过平原 ,2
每次看国产片到结尾 打出诸如 坏人受到了法律的制裁时 都觉得特别魔幻 特别虚无 连中国的平原上都能有摩西和夏洛克了 不禁脑补出  大别山里的默尔索  铁岭唐吉诃德  苏州河畔的伊丽莎白  铁西区的阿瑟  因为 我们知道很多时候在现实中 正义不仅会迟到 甚至都不来  ,4
纯朴接地气 却又是个不错的类型片剧本 把好莱坞叙事方式移植到土气的河北平原 营造出幽默 荒诞 非常西部片的感觉 两位非专业演员饰演的主角在寻凶的过程中堪称河北平原双镖客 人手一辆的三轮电动车就是河北农民的马 最惊喜的是当男主角真正骑上马的时候 恰到好处地用了一声莫里康内在 黄金三镖客 中的经典配乐 巧妙 点题 到位 ,3
一出巧拙相交的 探案戏  剧本 表演以及导演的整体把控 都在 巧 与 拙 之间找到一种有趣的平衡 乡村人际 城乡 贫富 权力差距 忠勇老实 无知无畏以及剑走偏峰的破案思路 共同形成强烈的喜剧效果 非职业演员达成的效果好得出奇 不愧是由生活亲自锻造出的幽默感 由里及外自然表达 新人导演能获得父母如此的理解和支持是何种幸运 暗夜骑士和屋顶的鱼又是另一种时空的美 以及 结尾字幕作为幽默感的体现需要特别提及 ,4
中国特别缺少这种堂吉诃德式的电影 但未必缺乏堂吉诃德精神 ,4
看大幅度减少排片 恐怕是要下映 赶紧去看了 真 土味硬汉派推理 抽掉喜剧段落去看现实主义取向和 笨拙的动作戏 真的有那感觉  你别看它老 可仁义着嘞  仁义值几个钱 整部电影太可爱了 捕捉到了农民身上那种木讷又朴实纯粹的品质 大爷骑马赴约那段太帅了 荒诞的展开方式 同时细节又真实无比 在天花板上养金鱼 可太浪漫了 折腾了一大圈 在结局的时候也没有 变好  原本怀着美好幸福的憧憬最终被重新归零 只有一点并不浓烈的伤感 更多的反而是努力好好生活下去的顽强 ,4
今天最好的一场 幽默感特别好 和以往农村题材也特别不一样 这两点很好 但作为电影本身 我其实觉得又特别平庸 缺乏丰富导演和叙事能力 也缺乏艺术上野心 在FIRST 尤其这个看了一天烂片特定环境里 比较容易出类拔萃 ,3
3 5 其实这是美团外卖和饿了么外卖小哥的终极对决2333 看过英国的日本的俄罗斯的乃至性转的夏洛克 来凑个乡村夏洛克的热闹 导演一看就是个年轻人 明显玩的很开心 乡村风味整得十分喜感有趣 平移镜头使用溜极了 吃饭喝酒配合手机来电  不接  亮暗一段长镜头最佳 有种极为贴合现代人状态之精髓 最后添附的那标配的得到惩罚一句 全场哄笑 丫压根儿不是为了过审吧 就是为了调侃过审这件事儿对吧 若说缺点还是玩心太重 本来可以黑色幽默 黑 的程度更深的,4
灵气逼人 这才是各大大V公众号应该全力吹的处女作 ,4
2 5 在我看来 月下策马单刀赴会 与将勘察肇事案的两位比附为 夏洛克 一样都是在模仿 看的时候总想起鲁迅观幻灯片的故事 他觉得当中的中国人是 麻木 的 这触发他弃医从文的想法 但仔细想想当时的幻灯片怎么能够让观者看得清里面人的神情 即便如此 也存在彼时的国人因为不熟悉这个新媒体而导致行动僵硬的可能 将摄像机对准不拥有这项技术的农村素人 我看到一种类似土味视频中的阶层被生产出来了 他们的僵硬和尴尬被解读为 黑色幽默  是他们自觉这么做的吗 如果不是 那么这里存在很大的问题 总觉得像醒前梦瓜和走入田野的片段应该多一些 平原的归平原 天天整那么些 别人的东西 不好 ,3
      年度疑惑系列 ,2
作为导演处女作来说的确惊喜 非常工整的剧作结构 有条不紊慢条斯理 远离城市的喧嚣 聚焦乡村的质朴 最接近自然的地界 也就最能剖析人性 以一个未知的突发事件 串起这部电影灵魂人物的公路旅行 并用试探式的手法观察现今中国城乡的变化 冷静克制 朴实无华 带着善意的轻松诙谐阐述还没理清的未知和矛盾 人物塑造也极佳 男主善良执拗 谦卑仗义 通过一个个的事件跃然于眼前 看似荒诞 但又深觉亲切可爱 还能轻巧准确的触摸这个时代的特性 解构社会运行规则 深谙本土世故人情 不故作高深 也没有强行高级 可诗意和浪漫随处可见 比如梦见漂流的西瓜 比如塑料顶棚饲养的金鱼 生活中的苦与乐 得与失 都在不动声色的静谧流淌     ,4
惊艳了 很久没看乡土作品 没想到这一部能这么有意思 蒙太奇下的土味笑料却有不俗深意 镜头语言也初有风格  人物 人物与他所处的小环境 甚至隐约暗示的社会大环境  城乡发展 无处不在的摄像头 标语 活动 最后电影的主题又回归到人与人的关系之上 妙   影片最后三分之一比前段稍弱 就当做是淡淡乡愁里的无奈吧 也好 ,4
60 100 对于乡土背景下的类型运用还是不错的 幽默感主要来自人物状态的迟滞与木讷带来的反差冷幽默 有些部分确实蛮有意思 对城乡差异以及现代中国社会都有一定观察 但是想法什么的都太表面 第三幕侦探动力终结之后 就显得弱了许多 视听上固定镜头为主 没有生产风格 美感也颇为有限 海报的迷惑性倒是十足的 ,3
不太喜欢这种 无错位 的类型化 提出了一些关于 平原和城市 的思考 但后三分之一完全灭掉了 比 大佛普拉斯 好五倍 ,3
快手定义了短视频的 土味   平原上的夏洛克 与 心迷宫 定义了电影的 土味  与 心迷宫 的 巧 不同  平原上的夏洛克 在 洋气 的 侦探 外衣下 其实是归 拙 的 超英放弃追凶 默默承受代价 看似 认命  其实是 知天命  是一种不折腾的 智慧  正义与真相不是生命的所有 某种意义上只是想象集合体的执念 超英是生活的 超级英雄  更重要的是 一切源自平视与无限的靠近 ,4
太赞太赞太赞了  中国土地上生长出来的杰作  ,5
论如何把一个幽默剧拍得无聊  ,2
有一点公路片的剧作架子 过程中喜剧成分大于社会展示 影像风格偏弱 一切得益于对环境的熟悉和表演的状态 其实没有看上去那么大戾气 社会阶层和底层维权  只不过是对多数人的冷漠松弛诙谐的描画 监视器的表现  以及 结尾老哥儿几个充满人情味的友谊渲染 ,3
随便放置的金鱼 吐了痰再蹭一下的头发 穿上外卖服录小视频 和可以消解的坏天气 虽然有一点 俗  但老哥俩的故事却始终是清新明亮的节奏 也一反那些阴郁的方向和角度 农村人对城市景色的凝望 带一点陌生敬仰 可最牵挂的 是更为踏实的田野 没有辜负从FIRST到现在的殷切期待 ,4
片中卖马人说的那句  这老马仁义有什么用呢 和我又有什么关系呢   应该就是点题 最大的泪点与悬念当然是在影片后三分之一处 青釉色的晨光中 人和老马在悠扬的音乐中前行 印象最深的是屋顶上养鱼 晨光下丰收的瓜田 夜里三轮车灯照亮了一片平原     仁义虽无用却诗意 ,5
土味农村推理破案题材 包含很多极为生动的细节 在这个社会上做一个好人是多么步履维艰的事情 两个倔强的老人一智一勇 性格突出 三辆不同品牌的车 三种迥然不同的社会环境 三等不同层次的身份  镖客 经典音效一起 村屯牛仔味迷影感十足 整体过于松散 有佳句无佳章 ,3
一半自觉一半钝感达成的幽默 果不其然 最近一次觉得 底子挺好 奈何审美有壁垒 的华语片就是 无名之辈  而且这次因为主题的关系 和上次cue的 追凶者也 更值得对标了  这事真不好评价 不过拿最佳电影文本其实挺能满足我虚荣心的 要是给我个最佳编剧 我会感觉好不容易熬成了导演 结果还是只能拿编剧奖   徐磊到场 ,3
饶有趣味的散文式电影 笑点都还算有设计 数量也比较合适 镜头以定机位和弧形绕旋为主 给到的信息点都是准确的 最后还有魔幻现实的燃情时刻 虽然还达不到 大俗即大雅 的程度却也足够浪漫和动人 就是可惜细究文本的话还是略显套路 完全可以再做极简 片尾字幕自动忽略就行了,4
农村题材 方言是特色 这两年云贵川听腻了 来点河北话也挺有意思的 素人表演效果不错 尤其演员脸上的风霜和沟壑 就是我们印象中的中国农村的老一代农民形象 就像纪实影像中走出来的一样 影片讲述的是一个 土味探案 的故事 两个农民通过仅有的社会资源 既殚精竭虑又异想天开地追查着肇事者 但这场轰轰烈烈的查案 终究只能是一场闹剧而已 影片展示给我们的农村满目疮痍 坚守着的是年老力衰的老人 仅剩的青壮却都被养成了好吃懒做的无赖 仁义情谊逐渐变成奢侈品 财富和权力又是他们跨越不了的阶层 这样一部电影 有人能看笑 有人能看哭 ,4
