comments,star
昆汀 谈伦蒂诺的新片 好莱坞往事 太文艺了 还是他一贯的复古胶片质感 但剧情却一返常态 完全不是你期待的那种痞子昆电影 它非常的文艺 没有故事 不仅用两个小时的时间讲好莱坞居民的浮生一日 就算到了高潮也故意用上帝视角的旁白间离故事 出现了大量准确的时间信息 甚至还有跳跃的故事时间跨度 总之感觉就是观感上如何不爽他就怎么来 最后的高潮十几分钟可以证明这就是昆汀电影 还是 无耻混蛋 里平行时空改变历史的玩法 告诉你电影是什么 可能是抱的预期不一样 以为会有暴力血浆和爽爽爽 结果昆汀这回玩的是彻底的反类型片 创作思维上是艺术电影的玩法 太出人意料了 对于普通观众开始 这种片子不好看 没有娱乐性 但从电影人创作的角度看 它值 分 你可能也会像我这样 越回味越觉得昆汀这次的创作思路很厉害 ,4
东亚病夫的招牌我们又要背回来了,1
我还以为昆汀多了不起 原来喜欢拿非白人角色去塑造白人角色 ,1
昆汀侮辱李小龙简直不能忍 李小龙一生致力打破好莱坞对亚裔的刻板映象 结果死后还要被昆汀这个垃圾羞辱,1
 和我想象中的完全不同 ,2
昆汀才尽 穷极无聊之作 没啥真玩意儿 净整些下脚料 片儿汤 臭氧层子之类的糊弄事 通篇无非是攒弄点肤浅无聊的迷影烂梗 没头没脑的怀旧情结来滥竽充数 最后还不忘自我标签化地强行来段暴力美学给观众打点鸡血土嗨一下 结果也力不从心 疲态尽显 只能拙劣可笑地草草收场 事实证明即便是天才无聊起来也并不有趣 天才拉的屎也是屎 ,2
不客气地说是昆汀最烂作品 倒数第二 危险关系 好歹还有点叙事结构上的野心 这一部叙事手法 台词 摄影都毫无可以称道之处 光知道追着美女屁股拍 怼着脚丫拍 通篇没有一个能给人留下深刻印象的镜头 只有情怀和各种烂梗 我就奇怪了 那个真正喜欢老B级片的人会把自己的电影拍到160分钟 这哪儿还需要什么加长版 在我看来砍掉一半都绰绰有余 ,2
李小龙被黑得太过分了,1
昆汀拒绝删减牛逼 撤档又如何 完整版照样看 5星送给玻璃心圣母,5
电影中的电影中的电影中的电影  点燃 了戛纳 ,5
这就是昆丁 他不会讨好观众无论是中国的 还是美国的 还是全世界的 这就是昆丁 要是连昆丁这种人多开始讨好观众了 那你能想象电影行业会变成怎样吗,4
5星 前面以为阿莫多瓦金棕榈能拿了吧 看完这部 嗯 不一定哦 哈哈 剧透一点 有李小龙模仿秀 世界影史和流行趋势大融合 戏中戏 讲的是有电影梦的明星和替身的故事 开头描绘好莱坞的梦幻豪华 中间各种致敬 后半段情感升华 整部影片不管是摄影 剧本 演员表演都是顶级水准 影片节奏让我很兴奋 也不知道怎么回事 看完戳中泪点了 但觉得 即使戛纳大奖分猪肉 好莱坞往事和痛苦与荣耀都是有资格拿金棕榈的 这两部片也可能会出男演员奖 小李子有戏 我觉得同片他的层次和空间更好  此片商业与艺术两不误嘛 ,5
事实一再证明 大家开画之前吹的时候千万得悠着点 期待拔得过高真是要命  ,4
有如演员与替身的搭档组合关系  好莱坞往事 既有昆汀非常慷而慨的一面  爱表演艺术 爱通心粉西部片 比波兰斯基更爱莎朗塔特 另一面又是十足的私人趣味 不加节制 令观众完全摸不透他的古灵精怪枪 牧场入室探秘老头  更不要说爱飙车爱血浆 电影院与前排座的两组恋足癖 更能继续俘获舔狗 我最爱的一组戏 是小李搭手小萝莉的两场 霓虹灯亮起的空镜头 也是片中不多的宁静抒情时刻 除此以外 观众很容易被片中片以及闪回片场之类的桥段 搞得七荤八素 譬如小李的西部片 明明重点发生室内 昆汀偏要让人物在外头磨磨蹭蹭 放上一炮 再进入正题 李小龙的出现 更像是博纳于冬要求加戏 随便给搞上了一场 否则要从剧作上来说  抱歉 这部电影不太需要剧作这回事 你可以在意淫大作和平行宇宙中间 搞一票重写电影史的重任 ,3
英雄归返之路 Pulp Fiction第三章的重演 令人吃惊的琐碎  无耻混蛋 好看的并不是改写历史结果 而是以当代口吻瓦解历史 不是小径分岔 而是再造花园 ,2
导演塔兰蒂诺的温情反思之作 只是对美国好莱坞历史及年代嬉皮士现象和 曼森杀人案 不大了解的观众 就看不出多少其中的内容和乐趣了 那样的话片子也只值三颗星 不过编剧导演再现那个时代的外貌 内在特征上 实在是下了大功夫 加一星吧 ,4
我的天啊 我的人生不可能有更好的观影体验了 我在家楼下电影院看此片 看着电影里 女主也走进了这家电影院看自己演的电影   太meta了我的天啊  ,4
瑞克读完了那本西部小说 拍完意大利西部片似乎东山再起 克里夫确认了瞎掉的农场主无恙 被解雇后还要重新思考未来出路 塔特免票在戏院和观众看完了自己的电影 虽然大着肚子但想到未来就很欢愉 1969年的好莱坞 所有人都在事业和人生的拐点 虽然天气很热 但那晚的小插曲似乎并不会更改未来的光明 ,3
昆汀最私人且最為平淡的一部作品 同時也是昆汀迷影情懷感最重的一部作品 很難用三言兩語形容他好不好看 因為那要看你對昆汀致敬的過往年代有沒有共鳴 至少我是喜歡的 畢竟觀影前有做一點功課 但絕對沒有昆汀過往作品那麼喜歡 全片最讓我感到憐憫的角色就是布萊德彼特的角色了 特技演員在那個年代真的是個心酸 不被看好的職業 昆汀對莎朗蒂事件的處理可說是處理的相當溫柔 今年剛好是莎朗蒂事件的50周年 昆汀用溫柔的方式處理該事件 除了對是對該影星的緬懷外 也是他對好萊塢黃金年代的緬懷 昆汀鏡頭下的過往LA樣貌 陽光 美女 party 嬉皮 凱迪拉克 敘事方式走散漫 純樸風 前2小時平淡 後半小時才是重頭戲 我想沒有人比他更愛西部片了 昆汀自己說這是他的 羅馬  的確所言不假 ,4
电影改变人生 不仅能飞黄腾达 也能家破人亡 最惨的两位 一个是帕索里尼 一个是波兰斯基 前者殒命 后者祸及家人 昆汀借波兰斯基的惨案 敷衍出一部虚实相间的好莱坞往事 既是怀旧好莱坞 也是献给莎朗的一封情书 片子把莎朗拍得太美了  大体来说 怀旧意味着对当下不满 这个时代确实令人失望 最后我想说 美女脏脏的脚底真是性感 这一点 我和昆汀的审美高度一致 ,4
昆丁真是龙哥的好粉丝 能想出这样的办法来把偶像气活 ,1
所有人都开始看电视 嬉皮士充斥街头 小孩儿在读华特 迪士尼传记 西部片日薄西山 前九十分钟给观众做足前戏 而对所有观众都以为会大书特书的曼森家族 昆汀的态度却是不屑一顾的 他甚至都没给曼森一句像样台词 直到California Dreamin 响起 分散的拼图才开始汇于一处 过气西部明星片场数次NG 被8岁小女孩的 演员修养 奚落到无地自容 无意争名逐利的特技替身 即使知道会碰一脸灰却仍挂念昔日老友安危 女演员潜入影院观影 被逗笑不是因为银幕上的自己 而是周围乐在其中的观众 很难说哪个主角的部分最迷人 但看到结尾又确定这是昆汀最温柔的一次 永远不按既定章法出牌 却拍出最动人的电影梦 两段跳切致敬大洋彼岸戈达尔 好莱坞奇闻轶事呼应罗伯特 奥特曼 大玩家  片尾摇臂升起 仿佛窥见另一个平行时空 ,5
前面还是普通略带恶搞的传记性故事片模式 到最后导演做了一个大胆 充满创意又似乎在情理之中的处理 给血腥残酷的历史事实披上了一层温暖的面纱 一如那条走向波兰斯基豪宅的洒满月光的小路 让一切的单纯美好生动地停留在银幕上 这是电影最最独特和吸引人的魅力,4
要不是昆汀在2009年回歸主流電影市場時 開始費盡工夫將自己 迷影導演 這個人設營銷到戲外都無人不知無所遁形無法無天的境地 否則真不知道有多少觀眾能接受本片在敘事上的雙標  並非發生於真實歷史 卻又要觀眾接受真實歷史的轉型正義為是其結局 只能說 昆汀功夫賽小龍 ,2
1969年往事 那一年 过气的电视演员道尔顿想转型成为电影演员 那一年 怀有身孕的好莱坞著名女演员莎朗 塔特被邪教组织残忍杀害 她是电影大师罗曼 波兰斯基的妻子 他当时在欧洲拍电影 躲过一劫 那一年 李小龙还健在 他当时是罗曼 波兰斯基的私人教练 那一年 尼克松就职美国总统   ,5
海报怎么看都感觉小李子在撒尿   ,3
属于电影的理想主义时空已在 低俗小说 的兔餐厅里建立过一次 如今昆汀将其拓展引入童年迷影记忆中的现实世界 从 无耻混蛋 开始真正步入的 小说电影 阶段对文学性与写作欲的追求不再局限于胶片上的架空历史 莱昂内式片名却更多在讨论考布西 接连相同题材的 姜戈 和 八恶人 激发出了强烈的对西部片乃至其整个亚类型历史探究重访的游戏兴致 后三十分钟的伦纳德小说式情节接棒对影史八卦考据戏说构成的前两个小时 组成了最符合昆汀多重身份的一部作品 替身皮特和小李的友情歌颂传统拍摄 也是现实的西部硬汉传奇 客串的女特技师佐伊 贝尔与当年的史蒂夫 麦奎因同样闪耀 电影诞生于团结 勇敢和牺牲 幕后英雄与银幕英雄联起手来 扫清浑浊邪恶 圆影迷们一个美好的梦 嬉皮文化与骑士精神共舞 那些浪漫菲林的叛逆和善良将被永远传颂 ,5
昆汀 莱昂纳多 皮特 还有帕西诺 这是什么超神组合了不要太期待了好不好,5
本届戛纳第一爽片  革命之路 之后第一次认同小李子的演技 ,4
小李哭得太真挚了 真挚到了萌化的地步 可可爱爱 他每次一本正经的哭起来 我都要大笑一遍 可以说 片子幽默戏谑的基调 从一开始 就是由小李的眼泪奠定的 至于沙雕化的波兰斯基和李小龙 那都不算事儿 现如今 小李也变老李了  无耻之徒 昆汀 也友好得像影片最末那扇敞开的门 而且吧 看出来了 皮特才是他镜头的挚爱 每个镜头看皮特的眼神 都是温柔的 不 是热烈和仰慕的 ,4
不明白为什么抹黑李小龙 而且个人感觉比八恶人无聊,1
昆丁连小李子的脚都没放过 ,4
如果我没有看到结尾 我再爱昆汀也就只能给它4星 但看到结尾后 作为影迷就必须给5星了 这也是为什么这部电影不能剧透的原因 剧透会摧毁你前2小时的观影体验 ,5
1969年节点的设置充满了割裂与合一 肯尼迪遇刺令美国失去了最后的纯真 越战的泥淖与性解放的兴起让嬉皮士走上舞台 而在好莱坞 以波兰斯基为代表的欧洲电影人实体入侵好莱坞 而新浪潮则在精神层面上占据了新生本土电影人的大脑  雌雄大盗   午夜牛仔   毕业生 在形态上与黄金时代相去甚远 经典好莱坞在影院银幕上走到了末路 但却在电视荧幕上得以残续 69年就像偌大的分隔符 将好莱坞甚至美国分成两个世界 昆汀在这部里电影也糅合了这美妙的矛盾 在形上他不停地展示着那个流光溢彩的旧世界 在神上却用自己张狂的技法对其毫不留情地施以持续攻击  尤其是用恐怖片配乐渲染布斯进入斯潘房间其后却发展成脱线对话的反情节片段 大型Mind Fuck  而那最后的30分钟 真的是用飞洒的血浆和烧焦的肌肤所能写就的极致温柔,5
一位竭力做着种族歧视斗争 试图扭转西方世界对黄种人偏见的华裔英雄 在电影里被塑造成这个样子 我反正是接受不了 ,1
什么是好莱坞 从某种意义上来说 好莱坞与西部片是同气连枝的 当牛仔被嬉皮士取代 好莱坞的黄金年代自然也就不复存在了 Sharon Tate 李小龙 Steve McQueen代表的都不是他们自己 而是一个美好却又早逝的时代 感谢昆汀 借用两个虚构的西部片演员 让我们重新体验了这样一个梦幻 Best birthday present ever ,5
3 5  竟和预期全然不同 温吞又温柔 很难说这部电影本身是还不错的 甚至可能是昆汀倒数 但真的能看到他放下了招数 用琐碎 无聊 甚至可以说几乎无效的剧本 却让人感受到很真挚的东西  致那些 消失 的烂片 致那些 消失 的历史时刻 ,4
我也喜欢李小龙,1
简直是看不下去  ,1
戏里戏外  好莱坞 最迷人的都是它的虚实交错 Leo代表虚的一端 西部牛仔 戏中戏 多处镜像 连最后的制胜武器都是电影道具 活成戏痴 也活在梦幻镜像里 Pitt则是实的一端 leo是扮演嬉皮士 他则是真正走入嬉皮士的地域去探寻一个 历史死人 的真相 最真实的暴力都由这位看似虚晃的替身完成 那么 波兰斯基和沙朗就是虚实线的中点 波兰斯基的 魔鬼圣婴 为现实中的他带来灾祸 虚实相互勾连 真正的 电影改变人生  于是 这部电影迷人的地方来了 当所有人都呼吁电影向生活靠拢时 还有一个迷影的昆汀用最后半小时给你造个大泡泡说 看 电影有它自己改变生活 甚至改变历史的方式 ,4
好莱污无聊往事 ,2
72nd Cannes补番完成 剧作有严重问题 这个不是非常规剧本的问题    调度也有十分严重的问题 以炫耀布景为调度乃至剧作的基本动机也真是活久见  所以即便是最后30分钟再精彩 情怀再动人 确实被打动了然后叹了好久的气  材质拼贴再花哨  也就是三星封顶了 ,3
 好莱坞往事 是19年我看过最烂的电影 饿着肚子看了三个小时 全是毫无意义的话痨 所有的故事线和镜头都毫无用处 我姜戈的时候给了昆汀机会了 八恶人也给 这次是最后一次 以后决定不可能再看他电影了 感谢广电局不让这部电影在国内上映 因为实在是太烂了,1
最好的一部昆汀 一封写给60年代美国电影 音乐与流行文化的迷人情书 没有过分痴迷于玩结构与洒血浆 也不再执守着疏离与话唠 一切都恰到好处 饱满动人 闲适 开心 惊讶 紧张 惆怅 惊喜 悲伤等情绪渐次涌现与交织在观影之旅中 我们在数不尽的迷影致敬 戏仿 戏谑 自指 反类型与戏中戏之中漫游 在不知不觉中便与角色融为一体 这种缓慢浸透式的 真挚而自然的共情在如今的电影中已太难觅得 小李子贡献了层次丰富 无与伦比的表演 而布拉德 皮特更是逆生长 气场全开 魅惑不已 PS1 注定是一部观影 隐形门槛 较高的电影 越熟悉60年代美国的电影 音乐与流行文化 才会越有感觉 PS2 若你还没被剧透 抓紧去看电影 勿看评论  9 5 10 ,5
当大门开启 音乐响起那一刻 眼泪都流下来了,4
依旧是昆汀式美足盛宴 依旧有塔伦蒂诺天马行空的暴力场面 但纵览整片节奏 离那个熟悉的昆汀 塔伦蒂诺真的很远 迷影化的细节铺设 并不能弥补整体结构的脱节 李奥纳多 迪卡普里奥更是制造了一种充满委屈感的暴怒式表演 你绝对不能说这种表现不好 但组合出的效果真的很奇怪 遗憾 ,3
昆丁说这部片子是他的Roma 因为2部片子都可以让人看的昏昏欲睡吗  昆丁不一定要b级要血浆 但是导演其他作品台词制造气氛的张力 这部片子没有 很多片段让我质疑why tf do i need to see this    结尾30分钟 也没有觉得酣畅淋漓  不是昆丁 还有多少人 认为这是一部好片    ,3
对李小龙的刻画确实有失偏颇 被骂活该 求仁得仁 但此处的争议反倒成了这部电影的遮羞布 转移了它剧作垮塌的问题 小李 皮特 塔特三条线都是无意义的流水账 目的只在于串联迷影烂梗 每场戏都是松散的 单看还不错 放在整体就充满拼凑感 以往最佩服昆汀的剧作功力在这部电影里荡然无存 话痨也真的成了纯废话 似乎昆汀拍此片只是为了炫技和抒发情怀 反正我的风格就是 戏谑  瞎几把拍观众也不会在意 当然它确实能讨好不少人  好的地方也有 主要在于戏中戏的使用 既有间离又有沉浸 并有新老两代演员对职业的思考 拍西部片段落是全片最有含金量的部分 比被尬吹的最后半小时那段强多了 相比另两位主要角色的耍帅和花瓶 小李子贡献了比较精彩的表演 小演员同样出色 前途无量  关于李小龙 我有个完美的解决方案 但我不告诉你们 ,2
白人的傲娇 垃圾,1
3 5 相比于莱昂内开天辟地 往事三部曲  应该允许广大影迷 很失望 ,4
面对诸多无可奈何的现实 有时我们就是需要一点儿小小的谎言 就像我们需要一支红苹果香烟 虽然有点辣嗓子 但take a bite and feel all right 从昆汀说不让剧透就大概能猜到这是一个怎样戏说历史的方式 毕竟在 无耻混蛋 那儿见过一次了 可是看到最后的十字架还是挺感动 和 低俗小说 一样是个救赎意味明显的结局 玩了不少他自己的老梗 那些御用配角亮相也够刻意的 但都没关系 这个电影最好看的地方是 后半段一直用 好莱坞少年杀人事件 吊着 观众知道有一些特别可怕的事情潜伏在背后 那种让人看着特别不舒服的悬疑感觉 确是小时候看暴力凶杀电影的感觉  你不知道里面要干什么 看得提心吊胆 编导们可学一点 你的电影最感人的地方不见得只能出现在主角的主线上 很多片子都是用看似无关的枝节引发观众强烈感动的 比如皮特和他的狗,4
昆汀写给电影 写给好莱坞黄金时代的一封情书 像个话痨鬼娓娓而谈 比起其他作品 算是蛮朴实的 都放弃章回体玩法了 炫技式的暴力与血浆也减少 按理1969年昆汀才6岁 应该记不得太多 但他用电影还原了那个年代的氛围 泛黄泛黄的带着诡谲的暖意 大街上的嬉皮妹子 古董车里的摇滚乐 可以脱鞋子的老电影院 枪声不断的老派西部片  既有纸醉金迷的影艺圈盛宴 也有破败不堪的嬉皮巢穴 小李子和皮特真是亦步亦趋的好基友 昆汀借着他们回顾历史 甚至还想扭转历史 比起布鲁斯 李 昆汀可能更喜欢波兰斯基 作为声称只拍十部电影的导演第九部作品 昆汀这是在准备告别仪式吗 ,4
或许带着非常高的预期去看 但前面却有些难以进入气氛 这应该是昆汀最柔情的一部作品 说 好莱坞往事 是送给好莱坞的情书不为过  小李的演员魅力 静静看他我也愿意 当小李落泪时我也难挡感伤 影片后三分之一渐入佳境 最后的高潮让人高燃和极具娱乐化  曼森事件处理得也很高级 片尾落幕时 确实让人感叹好莱坞的往事 一去不复返 ,4
好无聊往事    侮辱李小龙那段 真的恶心到了 说实话 以李小龙的一只手的速度和力度 你刚想出手时就已经输了 如果可以玩命 对手身上早被李小龙的寸劲下的手指 三指俯卧撑 穿了几个洞了 影片中对李小龙的无知和歧视 令人反感和作呕 全程流水账叙事 仅靠两位巨星的光芒撑门面 ,2
龙哥是不可能那样出招的 ,1
3 5  1 李奧養樂多一邊責罵自己是很廢又過氣的演員 一邊努力的把戲演好 演得真好  2 兩人這種惺惺相惜式的搭檔演出 倒是可以多合作幾次  3 改寫Sharon Tate 事件 成了大快人心結局 但後面45分鐘突地加上旁白 即使對Sharon Tate 事件一無所知的觀眾 也感覺刻意 好像要強調什麼 卻又沒什麼關係     4 把李小龍往車子砸過去的橋段 一直在偷笑     5 前2小時迷影式的閒筆與閒聊 個人反而比較喜歡 ,3
80 100 有意打破线性叙述 造就了这样极其琐碎的过程 昆汀这次压根不曾想过让你去体验些什么 更像是在逛一座好莱坞黄金时代的主题博物馆 各种闲笔都成为 展品 的漂亮注脚 正像逛展一样 很多人不会在乎它  但它的存在本身又并非好莱坞电影般的高效 成为一组有趣的冲突 策展人是昆汀自己 相当多的个人趣味投射 并利用好莱坞的一切撰写出他自己的挽歌 无论喜不喜欢这些趣味 我总是欣赏这样私人的做法 在最后 暴力段落终于如约而至 当最后一个镜头从莎朗 塔特的家门口升至天空最后定格在庭院时 我仿佛能看见监视器后面昆汀温柔的笑脸  D,4
 长大以后的我 三观变得很正 就无法欣赏这种艺术了呵呵,1
昆汀电影里丑化李小龙之后在媒体会上说 李小龙的傲慢众所周知   ,1
消化了一天昆汀的厉害 尝试在自己知识积累薄弱的情况下去理解 他们都是他昂贵的装饰品 电影节是他的巡演 他是摇滚明星 电影是造梦 可以改变心中的世界   三刷A quiz that i failed  ,5
第一次看的时候非常激动与惊喜 但过了找彩蛋的兴奋感之后总是觉得150分钟的铺垫实在太长 对于剧情也是管中窥豹无法了解全貌 但这一次更加清楚每一个铺陈段落的用意 这150分钟的铺垫 除了昆汀一如既往的迷影致敬与恶搞自己的作品之外 更多的是对于昆汀自己童年往事的回忆 一点一滴都是为了结局那一刻的情怀 150分钟的积蓄在最后一刻达到高潮 这一刻是现实与幻想的交互 充满了敬畏与伤感 昆汀用一部电影去造梦去回忆去致敬自己心中的女神 已经达到了迷影的最高境界 ,4
影19277 优雅自信的Bruce Lee被戏谑成了小丑 伴随小龙式喊叫的时候电影院一片笑声     ,1
这是一部非典型昆汀作品 不像他之前作品像坐过山车一样 而是在门口蹭了两小时 最后半小时一顿猛插 喷得满屋都是 同时 这部片里关于那个时代的电影 影人料埋的很多 很考验观影量 以上两点 我猜是分数没飚起来的重要原因 这次昆汀没走自己擅长的路子 依然展现了他的天才 看我嘴型 牛 四声 逼 二声  ,5
谁都没有昆汀善良和深情,5
某昆 奉劝你一句 别把玩弄胡扯当个性 虽然还是滋生了一群洗地狗 依旧没能改变这就是一部彻头彻尾的烂片 ,1
