comments,star
这部电影的笑点超出了预想 剧情设计很讨巧 是大家津津乐道的屌丝逆袭故事 全篇为鼠胆服务 以英雄收场 演员阵容上都是满满的 喜剧  小岳岳 蔡明老师 田老师  大长脸 等等 属于一出场就想笑那种 整个故事走向是比较紧张的 剧情饱满 冲突多 笑点多 反转多 绝对超出各种套路 丫丫依旧美丽 舞女造型明艳动人 小岳岳演的卖力 不出戏 比之前的作品有进步 暑期档的一股清流 推荐 5颗星 ,5
一开始看到这个组合 还琢磨着能够碰撞出一些不一样的火花 本来挺期待小岳岳和丫丫能够赢过宝宝和丫丫的组合 但整体看下来 算不是爆笑喜剧 但也没糟到不能看 不着急的话可以等下映了在网上看看吧 ,3
轻松愉快毫无负担 送岳上路,3
作为一部喜剧电影 不仅保住了作为喜剧的名分 故事讲的也十分的流畅 荒诞主题的剧情中 虽说有些套路化 但比起插科打诨的整一出闹剧的烂片 要好的很多很多 剧情的表现上 还可以看到情节的反转 结局的留白 导演也在通过不同的拍摄手法 弥补剧情上的瑕疵 让一些乏味的过程 看上去尽量不那么的乏味 还算可以,3
把港片的故事都抄抄好也不错,2
不想看 看预告就已经受不了了 女的那么美 男的那么丑 丑就算了还贱 ,1
戏剧冲突算是够了 但剧情有点套路了 小岳岳的笑点依旧大部分能够被预料到 爆米花电影 笑一笑就过去了 ,3
没想到佟丽娅都沦落到和岳云鹏接吻了 陈思诚你看到了吗 你前妻现在是什么烂片也接 都是你害的 ,1
作为国产片加喜剧 我觉得这部电影拍得还是不错的 对生死的寓意 对现代社会当局的一些暗讽 以及非常美的摄影和场景搭建 佟丽娅在这部电影里是我见过的最美的 造型设计也很不错 是我看过的岳云鹏主演的最好的一部喜剧 我给三星 是因为从故事到人物角色都是能立起来的 喜剧中设计的那些阴差阳错也并不牵强 说烂片的那些人是不是把漫威当大片打高分的那批观众呢 ,3
也不是毫无可取之处 套路 美女谁不爱呢,3
这种贱兮兮的出演 都不叫表演 有啥看点吗 7801,1
佟丽娅太适合浓妆艳抹了,2
搞笑点还是蛮多的 整体画风也不错 最大的感受就是佟丽娅真漂亮 真漂亮 真漂亮啊 哭也好看 笑也好看 能清纯 能性感 能霸气 ,3
一心寻死结果每次都死不了 反而却立下大功步步高升 刻意的笑点 看的让人十分尴尬 为了所谓的搞笑而搞笑 完全不顾逻辑 闫大海没出名前 杜卿从不搭理他 出人头地后 杜卿则另眼相看 其实电影是想告诉我们生活中一个非常现实的道理 穷逼屌丝是不配拥有爱情的 一星全给丫丫的美 ,1
佟丽娅是真的好看,3
岳云鹏主演的片子永远只围绕一个主题 赖猪惦记天鹅肉    都不需要剧透一猜一个准,1
对一出老旧好莱坞喜剧的借鉴  鼠胆英雄 将时代背景放到民国上海的展开 并没有令电影呈现出何般新的生机 相反做作的搞笑 浮夸的服装道具 以及毫无悬念 全然不重逻辑的叙事 都使电影和岳云鹏尴尬的演技一样 充满了了难以让人入戏的违和感 ,1
烂片不推荐 ,2
束焕很擅长融梗抄袭 电影界的于妈,1
看到佟丽娅亲一头猪 实在受不了 差评 ,1
感谢盗梦组织的这次观影 现场还看到了导演 小岳岳 丫丫 这事儿还瞒着哈哈 惊喜 小岳岳的电影都看过 这次真的是演技上线了 是他演的最好的一次 丫丫依然是颜值担当 这部片子里吃面条 彪鼻血感觉特接地气 从高冷女神走近了我们 主角配角客串都是咖啊 阵容强大 看的时候旁边哥们都笑抽了 我还鄙视他 结果后面换我收不住了哈哈哈 很棒的片子 ,4
郭德纲总算没给小岳岳接烂片了 ,3
毫无疑问这部电影是远超预期的 岳云鹏贡献了从影以来最优秀的表演 喜剧部分偶尔有些尴尬 但绝大部分是能让人发笑甚至是哈哈大笑的 节奏非常好 笑点足够且密集 是个不错的爆米花喜剧 值得一看,4
无聊又尴尬,1
一出闹剧,2
岳云鹏你去说相声吧 没有谦大爷的演技就不要拍电影,1
比预期强 有故事 还能看,3
公映,3
在西单看的 全场几乎坐满 大家笑声不断 看来此类电影还是更适合北京市场 虎扑女神名不虚传 配角都不错 但蔡明的角色让金星来也许更合适 或者就把场景改成北平也不错 2 5星吧 ,3
束焕 那个用拿来主义差一点毁掉中国大陆类型喜剧的人 ,1
小岳岳你还记得吗 好多年前你说不拍电影了 回归小剧场创作新作品,1
邵丹老师您拍 村戏 的功力去哪儿了 您课上讲的不是这样的啊      ,1
从故事上说是华语片中难得有 干货  尽管套路 人设都相当中庸常见 岳云鹏难得把自己 拙 的特点用在正确的地方 尽管依旧 傻气 十足 却没有糊弄观众的感觉 ,3
此前就预感这八九不离十可能会是部烂片 现在看了正片可以确定是部为我嫌弃的傻 差 蠢片了 ,1
及格吧 就是平庸 ,3
我就想说一句 丫丫 你要是被绑架了你就眨眨眼  ,1
 生煎中心   是 心中无尘    全片最漂亮的段子 ,3
这片唯一拍得好的地方是拍出了佟丽娅的美 ,2
郭德纲总算没给小岳岳接烂片了 ,3
故事和美术都挺高级的,2
看完2019钢丝节岳云鹏那场被种草来看的 感觉确实比口碑说的好不少 有7分吧 同意一个观点 就是如果放明年贺岁档一定票房翻N倍 我个人是因为觉得电影名 所以当时完全没有去影院的想法 但是放在明年春节鼠年就真的天时地利人和 可惜了 ,4
我刚刚在虎扑上看到一个帖子 标题叫 鼠胆英雄的票房还有机会超过上海堡垒吗  这个梗比电影99 的梗都要好笑,2
比预期强 有故事 还能看,3
公映,3
在西单看的 全场几乎坐满 大家笑声不断 看来此类电影还是更适合北京市场 虎扑女神名不虚传 配角都不错 但蔡明的角色让金星来也许更合适 或者就把场景改成北平也不错 2 5星吧 ,3
为了钱真是不停的拍垃圾电影,2
从故事上说是华语片中难得有 干货  尽管套路 人设都相当中庸常见 岳云鹏难得把自己 拙 的特点用在正确的地方 尽管依旧 傻气 十足 却没有糊弄观众的感觉 ,3
是蛮好笑 也臭长 哪来的傻逼导演 把佟丽娅拍得这么丑,2
岳云鹏拍电影真的是  ,1
你想救人就不能把水缸打碎 诸如此类极度影响观感的bug数不胜数 不过也是 谁会真的和这种片计较 本来就是出闹剧 过家家而已 全片能笑的地方还是有一两处的 郭德纲就是迷之喜欢这种屌丝靠运气逆袭的烂俗梗 还好这片价值观比相声大电影正了不少 袁弘声音娘起来就和文松分不清了 佟丽娅为嘛拍这片拉低身份 ,1
及格吧 就是平庸 ,3
 生煎中心   是 心中无尘    全片最漂亮的段子 ,3
上海总是迷人的 佟丽娅和袁弘是颜值课代表 ,3
佟丽娅自己 确实有问题 ,1
岳云鹏何德何能     ,1
105 39 公映许可证 电审故字 2019 第118号 国家电影局,2
逻辑漏洞多 演技略浮夸 有些笑点略尴尬    但是作为一部商业喜剧片 这些好像都不是大问题 笑料整体上都及格 ,3
岳云鹏我cnm别来祸害电影了,1
电影2星 丫丫加2星 为什么丫丫不是我的 ,4
之前好像没在宣传物料上看到郭德纲是监制 所以以德云社的电影作品来讲 已经算是难得的可看之作 佟丽娅意外地不错 美术也做得很用心 几乎快绝种的民国题材 故事基本就靠误会和错摸推动 越往后越失序 越没有逻辑 很难相信这是编剧主导的电影 当然 编剧以前主要是写段子的  搞笑手法也就是郭德纲相声 赵本山小品 ,3
啊两星 你比一星多一星 啊两星 你比三星少一星 ,2
刻意犯蠢和假装聪明没什么两样 都使人发笑 但这样并不高明  至于人物行为毫无逻辑性可言 就当是闹剧吧 ,2
佟丽娅漂亮 岳云鹏这次演的感觉还行 ,3
有些荤段子 可以笑一笑 ,4
这是一部从头到尾都一无是处的电影 你难以想象他会出现在逐渐成熟的国内电影市场 从整体剧情到人物设定 全是套路 全是老梗 你明明知道所有主创都在用力的逗你笑 但你就是笑不起来 几处默剧桥段简直尴尬到死 束焕老师还是继续做小品的好 认真的 从 大闹天竺 开始就没法看了 创作喜剧是讲究天赋的 而不是捡漏 一部三流的喜剧剧本遇到徐峥和王宝强就是 泰囧  只有王宝强就是 大闹天竺  如果遇到了岳云鹏 那就只能是这样尴尬致死的 鼠胆英雄  唯一的亮点也不是没有 佟丽娅依旧是那样的美 是我心中永远不变的女神 ,2
虽然啥也没有 但是可以看,3
中国做喜剧片真的好难 讨好观众更难 既要幽默又要有深度 但这部的美术和摄影不错呀,3
不差 甚至有几个段落非常惊艳 原来是束焕的作品 怪不得 ,3
岳云鹏对佟丽娅说 你不是漂亮 你是好看 漂亮的人有一天会不漂亮 好看的人一直都好看 恕我不能明白这句话的意思 ,2
很有诚意的电影 也很好笑 值得看看的,3
觉得这个好看的也只配看这个了,1
德云社出品 必属烂品,1
故事太假了 而且也没有建立一个有效的夸张的宇宙 这不是自嘲而是意淫 ,2
看了10分钟看不下去了 烂片鉴定完毕 喜剧不是这样的 ,1
算是合格的贺岁片 前面轻松无厘头 也不算闷 结局太乱了太拔高了 星星都给佟丽娅吧 太美了,2
一般吧   吃饭的时候看看没毛病   佟丽娅最近老喜欢演女神   屌丝堆里的女神   然后再配着屌丝逆袭    小岳岳也是  真的不适合演戏 还是 主角    这种咽饭的电影  就看看吧,3
我们可能误会岳云鹏了 也许他并不想做个好演员 总演这种二货无脑片只是想挣钱吧 我们可能也误会佟丽娅了 也许他并不想好好演戏 总演这种花瓶也只是想玩玩票吧 ,1
热评把 看笑了 让国产导演拍一些有深度的电影 喜剧类商业片拍出深度 你是来搞笑的吗 当岳岳身上被打上烂片的标志 也未尝不是一个坏事 可以作为自黑的横 如果想票房更进一步 自降身段接一些配角的活 演技还需要打磨 何不通过优秀作品的配角演技衬托主角的演技呢 至少观众会大有改观 不用像现在这样被打上德云电影烂片的旗号 佟丽娜是真的美 如果陈思诚能够把握住 一名优秀导演一名优秀演员 强强联盟 影视资本必有其位  能拿命换钱 不能拿良心换钱  舆论在你你是人 不在你是鬼 ,4
标标准准的喜剧 剧情很俗套  算是不高级的的喜剧电影  丫丫太漂亮了    ,3
本来这种片是不入眼的 太烂了 疯疯癫癫毫无笑点 只是某一刻觉得佟丽娅像文娟 我仿佛又回到能够心动的少年时代 因此 一星给佟丽娅 ,1
虽然抱着低期待值去 还是觉得一言难尽 唯一觉得能看的进去的点是 小岳岳用河南话念了写给佟丽娅的情书 讨论了下什么是漂亮的女人 和好看的女人 ,2
没那么差 但和大家指出的它的 抄袭 对象 猛警恶匪 一比 就知道差在哪了 尤其是男主的饱满度 ,3
导演的锅 别一有烂片就全怪演员 导演也该反思反思 拍的什么节奏烂糟的 ,3
我其实没看完 这水准要看完有点勉强了 但我是真的喜欢小岳 这三星我给的不应该我知道 值两星而已 就不应该一回吧 希望他努力 如果还拍片 下一本要好一些 对得起喜欢他的观众 ,3
看不下去   8分钟弃,2
毫无诚意的电影 剧情都是什么 黑帮 绝症 舞女 间谍 撒币 炸弹  还玩默片风格 这些不都是别人玩剩下的 同样历史背景的电影 跟 一步之遥 之间差了一百部 黄金大劫案  ,1
对比之前德云社出的电影 简直算得上一股清流 ,3
一部明星云集精致美妙的舞台剧 布景道服还有画面都还不错 看得出用心 喜剧嘛 笑了就行 ,3
有惊喜 不是一星片 但三星我真打不出来,2
那些打一分的 你们真的看过这部电影吗 ,5
佟丽娅配岳云鹏 简直堪称影史最不般配cp了 故事胡编乱造 人物想起一出是一出 警察徒弟那个角色根本就立不住 拉个喜剧的幌子遮脸狂抖小机灵的 疯狂 路子 还是歇了吧 ,2
不抱什么希望去看的 倒是比想像中要好一些 那些个票房毒药倒是没太发挥出毒性来 大家钟爱民国剧 就是因为贩毒黑帮歌舞女什么都能来 怎么折腾都不会有话柄 这次郭德纲还是监制 但是整体上好太多 是一部德云系电影中开始能看的电影了 刘德华唱好歌也不是一天的事 还是要给机会给时间以观后效的 以前老觉得佟丽娅演得有点俗气 放在这里倒是合适了许多 田雨真是好绿叶 快赶上孟达叔了 ,3
标准的一出闹剧 凭借小岳岳的超级贱招和佟丽娅的漂亮 靠着消费两大粉丝群的能量 维持在勉强能看的地步 至少 不像以往郭德纲扮相那样的恶心 5,3
比预期高很多 还是中国喜剧片传统框架 细节处理的很到位 据说是导演为岳云鹏定制的故事 换个人还真不行 值得去电影院,3
 天上不会掉钱的  钱还是掉下来了 很喜庆,2
拍它干嘛 ,2
一星给岳云鹏的蠢萌 一星给佟丽娅的颜值 一星给大鹏 ,3
故事核是很多投资方喜欢的那种 小人物阴差阳错之下身份错位带来种种喜剧 聊起来会很有戏 但呈现出来的效果实在太尬太无聊了 全方位的差 ,2
我也想亲一口丫丫 小岳岳还是好好说相声吧 有钱真好呐 ,3
有点暖啊 对猫来说就是一顿饭的事儿  不好看的时候也好看  你死了也得我埋  如果也能这么豁得出去多好,4
岳云鹏和烂片 就像是鸡和蛋 真不知道是谁 成就 了谁,2
好好说相声行吗 ,1
不用带脑袋去看的喜剧片,2
今天在优酷上线 赶着在第一时间看 我觉得还挺好看的 我是觉得甚至能给到三星半 虽然故事老套 伏笔明显 显而易见的雪茄 以及通过卡司阵容就知道蔡明和袁弘的角色会反转  可是没问题啊 爆米花电影就应该是这样的啊  我觉得在电影圈里德云社是不是得罪了什么人 权且不说影片质量 单看明星阵容这个电影的排片也不应该是这个样子  祖宗十九代 更是如此了  唉 不说了 佟丽娅真美啊 穿着白色跳舞那一段真是 emmmm 借用弹幕里的一句话 陈思诚不知好歹   雷佳音戏份太少了  ,3
 抄袭融梗 一步之遥   黄金大劫案  结果抄到了驴蹄子上  啥玩意 p s 张萌一枪把她老公崩了那里最好笑 剽悍的一逼 ,1
感谢盗梦观影 电影看的很开心 很解乏 很喜欢 更喜欢的地方是岳岳和丫丫来到了现场 ,4
还算及格 另外 始终不觉得佟丽娅好看,3
我觉得还不错 小岳岳真的很搞siao 丫丫真的美 黑白无声 天降十亿 蔡丫大战都挺有意思,4
剧情不指望 好歹说点相声啊    ,2
挺适合小岳岳活脱的风格 故事就是个笑料大杂烩 笑一笑莫深究 ,3
辛苦了 ,2
合格喜剧吧 没啥cp感 周星驰小人物苦中作乐 又逆袭获真爱的故事,2
 你都上床了 我要是不脱裤子 显得  对你不尊重  岳云鹏大鹏华少和蔡明 这分明是春晚小品 ,3
屌丝的春天,2
佟丽娅是真好看 不过岳云鹏也是真不适合拍电影 玩玩综艺搞搞笑还可以,3
有一些模仿致敬 主要看佟丽娅 ,2
制作不错 ,2
2019年第24部 20190924 踏踏实实看完 也没太乐呵 也不用费脑子 就挺好 人性无外乎要置生死与度外之时 才能多少闪出点花火来 ,3
佟丽娅是真好看  岳云鹏是真丑,2
让他亲 让他亲 让他亲 ,3
还可以了 搞笑片嘛 放轻松了看 别的不要去想太多,3
出乎意料的有趣 排去突然出现的滑稽剧风格片段 故事完整情节紧凑 笑料不断 看着很欢乐 美术及服装都很棒 不知道我马上评分为什么如此之低 ,4
吃老本就危险,2
很有意思的喜剧 绝不能凭借固有印象就打入死牢 小岳岳贡献了个人史上最佳演技 佟丽娅的美又上升了一个台阶  还是有做作又生硬的地方 因为执行力不够和品味的缘故 导致部分剧情并不流畅 不断沦为段子集锦和无脑闹剧 但豆瓣上要求之严苛 还真是让我惊讶 ,3
拍成这样是种超能力吗,1
这是什么  ,1
高估这部电影和岳云鹏了 又浪费了106分钟的生命 ,1
过桥随意 笑点小品 结构松散 情境不成立 ,2
荒诞不足 低俗有余 ,2
好好的写死岳云鹏干嘛呢    ,3
