comments,star
土 剧情设定土 服化道风格土 演的也土 ,3
讲了一段稀里糊涂的故事 塞了一些观众爱看的东西 其实可以看到很多其他电影的影子 也能很明显地感受到柳岩和大鹏对于转型的急迫需求 不管怎么说 能够卸妆说出  我今年三十八岁了 的柳岩 已经和从前大不相同了 如果不出预料 应该是本周上映三部新片中最能打的一部 还蛮不错 可以一看 图个乐轻松一会儿  PS 虽然其他两部我都还没看 ,3
本质上是一个爱情故事 底层人民的相互依偎和小确幸 黑色犯罪元素反而没有做的太到位 有一些缺乏惊喜 影片的整体节奏不是很好 忽松忽紧的 情节转折也全在意料之内 大鹏饰演的男主角的塑造缺乏合理性 剧作的严谨度也不高 倒是情感上做的还算饱满 演员方面 张子贤真的是太惊艳了 柳岩也不错 反倒是大鹏 用力过猛了 ,3
11号看的 宁浩坏猴子计划最新作品 拖了很久才看 整体比 大赢家 好一个档次 首先是原创剧本 而且剧情节奏很快 开场第一幕就很抓人 一下子就吸引住观众 然后前面很好看 节奏很快 轻松诙谐幽默 后面虽然不如前面但是并没有崩 结尾依然不错 剧本整体很扎实很饱满 作为一名新导演的处女作 我个人认为是很不错了 三位主演也是既 大赢家 后第二次合作了 大鹏比 大赢家 里表现好很多 但是他不戴眼镜实在是太丑了 柳岩的演技算是本片最大惊喜 而我最近几个月看的电影里出现最多的演员竟然是张子贤  大赢家 里有他  巴依尔的春节 里有他 这部更是成了主角 人虽然长得一般 但是戏演的不错 一个北京人学山西话重庆话都学的不错 第一次演戏的小孩很出色 东北人重庆话说的很好 看在是处女作的面子上加0 5分 7 5分,3
大鹏出场的第一个镜头 竟然没认出 还以为是群演路人甲 映后听大鹏说 他因此专门跑进重庆本地的宴席混饭吃 去验证赴宴的人到底彼此熟不熟 哈哈哈 大鹏看到电视上参加吃辣椒比赛的柳岩 结尾看守房无声胜有声的坦白一切 仅这两幕 可以算他迄今为止表演的最高光时刻  下面一软 心就硬 下面一硬 心就软  身不由己的谎言 善意的欺骗 受害者往往成为傻人有傻福的受益人  你看着我再说一次 我就信了  蒙骗签字的 淼 和诚挚练习的 海  影片英文名 My Dear Liar 其实已经道破一切 真心是一切谎言的破绽 ,4
所以 柳岩戏里戏外年龄同步了 配乐特别好 最后沙滩戏致敬肖申克的救赎  ,3
柳岩在戏里38岁 在直播里冒充24岁女主播 活的也像个傻白甜 被人这么骗都看不出来 这多出来的14岁还真是没活过吗   ,3
片名和海报是败笔 完全跟影片气质不搭 至少损失三成票房 小市民 黑色幽默 都市喜剧 发现这三种类型的电影特别适合在重庆拍 山城人民爽快耿直 魔幻的地理构造 四川方言天生喜感 这三样稳住基本上就可以奠定坚实的基础 影片最大的成功是重新塑造了柳岩 发现她居然有点李嘉欣和张柏芝的混合美感 算是一个惊喜吧,3
世间并无岳淼淼 遍地皆是钟振江 ,3
就是那种温温吞吞的东西 现在这样的风格已经成为国产院线中型故事片的基本范式了 有一点悬疑铺底 一点山寨的多线性叙事 通常还多线不起来  安排几个肚子里有点坏水但本质是好人的小人物做主角 弄个真坏人做反派 安插一些欲扬先抑的所谓人性黑暗 最后等着铺面而来的温暖光明和团圆 说实话 能做到这几点 并且故事合理 演技在线的国产院线片也都不多了 从这些标准出发去看这故事肯定及格了 更何况还得考虑外部环境的限制 但是它真的做不到它想呈现的那种凌厉 ,3
本该是三个骗子互相拆台的一出好戏 变成了两个傻子在一个骗子的疯狂摆布下 不得不演上一出 老婆老婆我爱你 的苦情戏 ,2
大鹏太奇妙了 演的每部电影的角色都是生活中我厌恶的男性形象,3
虽然大鹏的妆和柳岩的舞 多少都有那么点用力过猛的假 故事的逻辑也多少有那么点无法忽视的bug 其中最关键的一点 应该是岳淼淼这样一个久经沙场又高度物质的老手 为何能如此轻易地被潦倒老实的大海骗婚  但还是要佩服宁浩的眼光 也要肯定导演的完成度 在大部分时间里 这出简单的 骗婚记 的确捕捉到了这个时代的人物质感 对大海内心的几度拷问 力道也恰到好处 而柳岩那看似不真实却极度真实的塑料口音 更是刺中了这个网络时代虚假矫饰的本质,3
无聊 无趣 自以为是的幽默 各种逻辑不通 难以自圆其说 ,1
从底层小人物的悲欢离合出发 释放出真切的情感和对于荒诞现实的调侃 最感动的 来自于大鹏令人惊喜的表演 是他 表演生涯目前最佳 的水准 大鹏的演法和之前全然不同 邋遢 落魄 那种市井小民怂包 唯唯诺诺的一面 被他拿捏得恰到好处 靠 土味 戳中笑点的同时 对于不同尺度的感情戏也有着不同的处理 在看完直播后醉酒告白 看到电视后哭崩的那两段 五味杂陈的心理几乎冲到了我的面前 特别动人 最后那段 无声 的坦白 用朴素的演法进行表达 没有过多技巧 反而显得真实 真挚 不得不说 大鹏这次的表演相较之前 是肉眼可见的进步 ,4
又是那种 开头中国电影希望 三十分钟脱力如脱肛 的影片 宁浩的给力与大鹏的努力仅停留在浅尝辄止 柳岩则全程失力 负分表现 惊喜是张子贤颇有点倪大红相貌 身段 气势的表演 摄像剪辑则过于程式化 段子式的独立场景拼接 半抄袭半致敬的高潮处理 火锅店像的士速递4 a计划 床底神似爱情呼叫转移 片尾海滩戏强拧西部片的配乐是认真的    恶劣人性剧本遇上xjb煽情 xjb喜剧 xjb正能量 影片的编剧基本盘已经失去了支撑性 空余一个假震慑实教育的壳子 想必是害怕遇上 天国与地狱 上映后的现象 可也应了赵丹的话 管得太具体 文艺没希望  ,3
2 5星 剧情bug太多 淼淼不想想 大海能是她认为的有钱人吗 买得起6w的表 开着豪车 吃着3000一顿的饭 家里却穷的像垃圾场 大鹏的演技很尴尬 全程嘴部的那个似笑非笑的感觉 真的刻意的虚假 柳岩不错 ,3
温馨提示 千万不要拿 受益人 的预告片来期待影片 千万不要拿宁浩来要求电影 避免这两点 你的观影体验就会好一些 影片的优缺点都很明显 柳岩告别直播是影片高光时刻 放在整部影片里 她这段戏是存在问题的 一个历尽坎坷的女子 她发现嫁的男人是个废柴 这种情况下自断经济基础 但凡有一点脑子都不会这样做 影片给人一种有佳章非佳作的感觉 就是做得太赶了了 人物转变有些生硬 总让人感觉他都这样了你怎么还这样 尤其是在这现实风题材中 人物的反应跟不上剧情 就变得莫名其妙 渣男好女的故事设定 会让很多大老爷们欢喜吧 ,3
标准犯罪喜剧吧 申奥的第一部院线长片 很成熟 坏猴子这批青年导演都非常厉害啊 摄影不花巧 几场追逐戏拍的好 小巷追逐那场不像是斯坦尼康 用飞猫追的 夜戏用光很扎实 视觉质感很像 火锅英雄  肯定也有美术的功劳 那个霓虹灯招牌不错 网吧内景过于高 大 不太好控制 好在够逼真 密度和感觉都很对 剧本很巧 但是三个主要人物缺乏情感连接 吴海为什么要和钟振江交好 吴海和岳淼淼的感情到底是不是真的 可能宁浩有参与意见 至少最后处理汽车和房本的那段戏很像石头和赛车 这种处理麦高芬的手法很像 如果没猜错的话 这个剧本人物设计是对着演员写的 岳淼淼是柳岩没变 钟振江可能是王迅 而吴海原扮演者应该是黄渤 看现在这个预算水平 肯定是付不起那两位的片酬啦 ,3
作为长片处女作 值得鼓励 关于 审判 的镜头就很见心思 比如佛像 以及后面全以行车记录仪录下的视频充当闪回素材 问题在于 主线故事不够扎实 和情节里的杀妻骗保一样 虎头蛇尾 本该主打的悬疑 慢慢有些荒腔走板了 调性有点散乱 影片最出挑之处 是柳岩这个银幕形象 暗合了她的现实遭遇 有力量 也非常动人 ,3
在这个兴许很难成立的故事里 脚踏实地的柳岩演得真好 内外合一的辛酸 都顺着这个久经风霜却反而愈发烂漫的岳淼淼 给泄得波光潋滟 鸡汤是低廉的 打扮是俗艳的 武装起来 自己也像是有金主罩着捧着疼着的女人了 那语言与腔调都太对位 看她故作圆滑 以为一身鸭毛 水过不留 其实瓢泼起来 狼狈得不敢相信什么 找一个兜里100元能为她花99元的男人 编这样的童话哄了自己那么久 终于能够卸妆的一刻 看得百味杂陈 三星半 ,3
新导演处女作我都会额外多加1星 每一部处女作都是尸山血海杀出来的 能拍出来就已经值得这颗小星星了 本片的优点和缺点都是非常工整 工整对于新导演是个优点 第一部电影就能做到规整说明导演基本功很好 未来潜力可期 对这个类型的电影来说 工整算是个缺陷 因为观众很难得到 惊奇感  但新导演只要有潜力就值得继续期待 摄影机不能停 ,4
"穷男人的白日梦体现 劝妓从良 世界上总有个杜十娘带着大批金银珠宝等着他的 拯救  无怨无悔 命都给你 且在无能的男人面前莫名卑微 三星全给柳岩的表演 是她救了大鹏这部电影 ",3
7分 其实这一部更加宁浩 黑色幽默与荒诞感 有趣在几个角色处理得都非常好玩 一直很喜欢张子贤 很希望他能出来 而柳岩半表演半本色的状态 也为本片加分不少 至于大鹏 我甚至有一段时间没认出来他 申奥作为年轻导演 还是很让人充满期待的 ,4
土味坏猴子黑色喜剧 给柳岩加鸡腿,3
尝试做到不同类型语调的融合但却严重失衡 导致很多时候展现出来的人物与故事的逻辑都很崩坏 表演方式也因此无法统一 片中有意或者无意展现出的一些两性观念有点可怕 尤其是对待女性 感情和婚姻的态度 越细想越觉得癌啊 看完后还是觉得 预告片剪得真好看 ,2
整整十年 依稀记得 河龙川岗 在标放展映时 掌声经久不息 申奥终于迎来第一部电影长片 学院派导演就像穴居的十七年蝉 若想脱壳上树 需要经历漫长的蛰伏 胜出者寥寥 走到最后不知道是孤独还是侥幸 ,3
电影里 大鹏有一张笑脸 那是穷人挤压变形然而不得不笑的脸 生活把他压得很低 很实 他演得浑厚饱满 收着 柳岩则是放着演的 一个咋咋唬唬艳艳俗俗的女人 爱和温暖像她身上的亮片蕾丝羽毛彩粉滔滔不绝 看着廉价 但是是真暖啊 她拢住一个孩子 护着一个男人 撑着一个家 她像母鸡啄掉自己羽毛筑窝一样 洗净铅华 而不觉苦 不觉卑微 这两个演员的真 暖 透过电影 直抵人心  ,4
剧作挺工整 可以看到新人导演的一些想法 以及宁浩在创作风格上的建议与帮助 作为一部黑色幽默电影 强化了黑色 淡化了幽默 而主演都还是大家印象中的喜剧演员 这无疑增加了表演的难度 还好大鹏这次成功地做到了以人带戏 这几年突破的决心很明显 经常会在一些比较意外的项目中看到他的身影 这次饰演的吴海是一个不折不扣的小人物 形貌有些猥琐 行事有些胆小 但本心是善良的 这符合大鹏一贯以来的接戏思路 只是这次在情感上有了更深层次的挖掘 和柳岩的几场对手戏也擦出了足够多的火花 我最欣赏的是 大鹏是国内为数不多的能够在喜剧框架内展现出小人物辛酸悲喜的演员 这次的吴海就是最典型的角色 整体来看虽然电影还有一些小瑕疵 但演员的表演成功弥补了不足 感觉大鹏继续坚持下去 离影帝许冠文的实力百变真的不远了 ,4
伪饰的现实主义 尴尬的荒诞喜剧 影像密度低 足够完整但风格不统一 卡在模糊的语境下节奏失衡 未学到科恩兄弟的精髓  对生命热切盼望与被宿命冷漠以待的戏剧反差 而是始终被圈套在个体抉择之中形成困局 柳岩的角色写得好演得好 一个已然被时代沉默抛弃却依然在其浪尖挣扎翻滚的矛盾人格 是华语电影少有的 当下  ,2
有佳章 柳岩卸妆和辣椒大赛足以入选年度光影和动情时刻 无佳作 像是学了很多佳作但只学到了皮毛 大鹏太演了 刻意维持在一个状态里 时刻展露一副 我真的有演技 的皮囊 新人导演鼓励一下 不用学别人 做自己最好 ,3
虽然大鹏自嘲这是部 中年的你  但新导演带着原创故事 演员也有新挑战 坏猴子和中国市场已经可以给出这种环境了 总归是值得鼓励的 本子我还是喜欢的 虽然哭点和笑点都不正 但爱情点是及格的 只是男性视角里的女主还是过于理想化了 ,4
坏猴子旗下的新人还是靠谱的 类型片的完成度和成熟度都不错 有幽默感 没有新人常见用力过猛与过于刻意的编造痕迹问题 好像是第一次看到电影里有湖南普通话 柳岩饰演的网络女主播有趣 有情 难得看到电影拍直播与女主播不尬的 导演到底是年轻人 没有用猎奇的视角去演示这种实际上也是普通人的角色 ,4
要新千年第三个十年了 我们能不能不要再歌颂卑微女性被合起伙来卖了还一心等你回家的故事了 连男性视角都是配不上的 打扰了 M观影团 英皇,2
本片用喜剧将影像导向所谓现实主义 但喜剧又划下影像与现实间的沟壑 说到底还是电影整体太年轻了 剧本上有朝着整合 细节和呼应去 但几乎所有转折都像赶场 导致节奏存在着严重问题 人设部分更是漏洞百出 人物想要消失就写消失 完全像是丢给观众脑补 就更别说人物成长的突兀了 甚至有的还根本没有成长 演员都挺棒却也因此失去色彩 原想夸赞没过分使用配乐 结果到最后还是没憋住 亮点自然有 例如直播镜头前卸下伪装进行人生思想的升华 如此多行车记录仪记下生活两面的点滴 还有片中明明将XX黑得挺过瘾 迫于无奈最后还得加上两行字幕 ,2
节奏拖沓 剧情老套简单 被好女人感动的老梗 充满了渣男yy 还好我的票不花钱哦 ,2
结尾连自圆其说都做不到了 出狱去海南和淼淼的原谅笑自相矛盾 无逻辑无动机 在车上睡觉这个细节和关于直播的戏都蛮喜欢 柳岩比大鹏自然很多 这就是说演技的层次感鲜明的同时也要演的自然 ,2
77 100 百元男人给你花掉的九十九 每一分都是催命鬼 妖艳女人为你打进的擦边球 每一杆都是诓钱贼 你问我爱你有多深 她说就像嘴里的辣椒那么火热 他说就像瓶里的空气那么透明 犯罪游戏里当不了成功者 能不能让我在爱情故事中做一次受益人  愿每一颗渺小的水滴 都能挣脱江河的束缚 终入海流 ,4
三星半 70分 本质上是一个挺心酸的底层故事 用幽默手法表现出来 就带了一些小人物互相取暖的乐观 圆满 这几年大鹏挺拼 作为导演 无论短片 长片都在憋一股劲 作为演员 一步步往里收 尽量摒弃喜剧演员的标签  受益人 就是这种努力下的作品 从神态 动作再到一口重庆方言 都很卖力 柳岩作为唯一女主角 这一次终于也丢掉性感标签 靠一口率真的湖南话 率真无邪的性格 演出了苦中作乐 善良单纯的网红主播的日常生活 有一种大大咧咧的亲切感 难得 ,4
这个导演对黑色幽默的理解大概就是把它变成一场闹剧 ,2
宁浩瞎监制啥,2
湖南普通话 家里的弟弟和生病的父亲  现在搞直播的谁不打点擦边球啊    我去过韩国 不是 整形 这里 指胸    看似是一部犯罪喜剧 实际上淼淼这个人物几乎就是柳岩本人的半自传表达了吧 难怪演得这么走心 转念一想 柳岩和大鹏真的都是那种勤奋又踏实的的艺人 他们也正一步步向好演员的目标靠近 ,3
一部现代 假凤虚凰 式的电影 工业标准很高的处女作 编剧细节处理有些遗憾 使得影片在黑色喜剧和社会现实剧中游移不定 6分 ,3
预告片的节奏太过强悍 反衬得正片的趣味和格局大打折扣 没有 药神 的社会议题性 又在类型技巧里隐去了作者性 看似无懈可击 实则平庸无趣 大鹏可能是直接从 铤而走险 的片场来的 演法都如出一辙 绝地求生的小人物 于是驼背 缩嘴 畏首畏尾 被强行降临的命运推着向前 脸上写的全是动机 所谓复杂人性就是最后一秒的善良 往直播行业里稍稍探了探身 于是柳岩倒完成了 煎饼侠 里初露端倪的自我剖析与重塑 有好几个高光时刻 但内在还是与这个人物有些格格不入 放在坏猴子计划的序列里 是各项都不突出的中等生 ,3
在行骗犯罪逻辑上有不少值得斟酌 但依旧有着极其坏猴子的底色 无产者一无所有尚可留存些许道德和情感包袱 有产者反倒因被资产绑架 人性完全沦陷和丧失 片尾大鹏面对大海的愧疚和失落 大概依旧是最为令人疼痛的现实吧 ,4
导演长篇处女座 整体非常成熟 搞笑和感动并存 有些黑色幽默和宁浩电影的风格 毕竟签了宁浩的坏猴子72变计划  像 我不是药神  但差一个量级 格局也小一点 大鹏演技略浮夸 柳岩演技完美 结局略弱 口碑应该不错 ,4
重庆是什么电影取景之都吗 ,2
打分的时候挺纠结的 剧本的问题其实特别大 整个故事过于俗套 几乎每场戏都能预先猜到 喜剧部分做得也不够好 但这些都不是最致命的 最致命的是几个主人公都刻画得过于扁平 以至于人物的行动缺乏让观众共情的基础 柳岩的角色是典型地迎合男性观众 妓女都有颗金子般的心 情结的角色 表面的风情万种是生活所迫 一旦被 真爱 打动就会化身十全十美的贤妻良母 不再直播专心相夫教子 一个杜十娘式的人物 身上兼有男性想要的性感放荡与圣洁忠贞 但柳岩和大鹏的表演 却又是能够打动人的 尤其是柳岩 她对这个角色的情感投射和理解 某种程度上是超越了编剧和导演的 以至于这个人设如此糟糕 有几个瞬间我依然相信了这个角色的真实性 好的演员确实是能弥补剧本的不足 只能说三颗星全给柳岩和大鹏了 ,3
看的时候一直在后悔如果这个都愿意进电影院 当时怎么一时想不开没看铤而走险呢 铺垫的海南地产广告一直以为内含机巧 没想到真的是地产广告 真是讽刺 ,3
还期望着结尾有个大反转 柳岩才是真正的大骗子 结果就只是骗了不会游泳这一件事 怎么就变成温情戏了呢 结尾一下子垮掉 前面还可以的 尤其大鹏柳岩演技都在线 结尾行车记录仪的视角有点像大佛普拉斯 可是放的都是已知的内容没有半点反转 浪费了这么好个视角 喜欢大足石刻   ,3
还不赖 粗看下来被宁浩式的环形冲突惊艳到了 最后水里的那场戏真的让人拍案叫绝 我觉得这还是得益于大鹏柳岩以及张子贤演技过关而且关系好 来电 柳岩卸妆那一段演得挺不错 而且敢在大荧幕前真素颜 看来除了胸她还是有点实力的 大鹏逐渐在电影圈站稳了脚跟 好好磨练一下也是个好苗子 至少他够拼嘛 然而这电影最大的漏洞在于 为什么当初设计的时候不让岳淼淼直接嫁给钟振江 不是一切都简单了吗 结尾也略拖沓 如果最后淹死的是钟振江 然后把所有罪名退给他 吴海和岳淼淼从此远走高飞去了海南 不是更加黑色幽默吗 ,3
药神捧红导演 受益人则捧红演员 热情似火的喜剧模式 柳岩的银幕形象了终于变成了她心中的梦露 大鹏也终于在慢慢变成一名好演员 一个圣人 一个坏人 一个介于两者之间的市井小民 多么完美的寓言故事铁三角 没有在喜剧之余发扬监制同志的优点把直播和贪污这两点突出其一讽刺的更狠一点而是最终回到爱情本身真是遗憾 毕竟 哪有什么圣人 哪又有什么爱情 ,4
三星半 柳岩有直播网红的气质 但是没有那个地气 整个故事的大前提是错的 骗保杀人对于贪污犯来说是非常难以实现的操作 吃辣椒啊等等 这些都是想当然 ,3
情节烂俗 结局真的让我头秃 世界上怎么会有人蠢到原谅曾试图要自己命的人 如果这是真爱 我宁愿永远独身,2
需警惕大量陷入这种底层式黑色幽默狂欢的讨巧创作 看准了目标便进行命题作业 难免有些差强人意 行车记录仪像一个废弃的意象 没有起到实际的表征或推动作用  大佛 看了会流泪系列 亮点是对于网络直播生态的观察 和柳岩对着镜头的独白 因为很像她个人的陈白 反而此处有动人滋味 ,3
会不会成为今年的 无名之辈  底层人民 黑色幽默 犯罪元素 新人导演拍成这样非常难得 极其接地气的故事和充沛的情感表达也稍微弥补了转折的生硬 大鹏饰演各类屌丝真是拿手好戏 柳岩这次的表演也让人刮目相看 ,4
又是预告片比正片好看一百倍系列 剧情逻辑 人物逻辑 包括制作逻辑都很随便 一条用来杀人的河 找的景是公园里那种五米宽的小沟 一帮人还在里面奋力扑腾 看得无比尴尬 ,2
把黑色电影的底本加上了网络直播的滤镜 具有极高的时代贴合度 但我真地愈发不喜欢宁浩系电影里那些刻意到虚假的幽默 柳岩在这部电影里扮演的角色由符号开始最终绽放成人物 而她也终于从符号开始蜕变成一个演员 ,3
坏猴子影业的又一部颇具眼光的导演处女作 把黑色电影中常见的 双重赔偿 式骗保故事 嫁接到当代中国互联网直播的现实背景 便是一出充满 呼吸焦虑 的黑色喜剧 柳岩用卸妆做最后一场直播 褪去铅华 还原本真 也直击人心 而最后的开放式结局 也将一切的不可原谅化解 ,4
整体打磨还是不错的 看不太出新导演的青涩 情感点对普通观众很受用 但细看起来巧合和漏洞还是很明显 ,3
三星半 作为商业片 男主太磨叽 中间节奏太慢 看得难受 作为现实主义题材 女主的设定太过天真完美 反派太片面 有野心 有实力 但价值观没有统一 整个片子的基调都有些暧昧 整个看下来现实题材的冲击力和商业的爽感都不到位 男主女表演很棒 总体来说有点可惜了 ,4
把所有的赞美送给柳岩 尽管大部分段落中柳岩的表演还是过于安全 但是她奉献了全片最动情的高光一刻  岳淼淼直播卸妆 我钟意柳岩并非因为她是男人眼中的一个符号 而是她戏内戏外模糊和挣扎的自我 我特别喜欢 煎饼侠 中柳岩的角色在天台告白的一场戏 那是那部聒噪电影中唯一有重量的时刻 是柳岩的表演所赋予的 那刻你很难分清那是角色的台词 还是柳岩自己的心声 这种模糊影像与现实边界的处理在 色情男女 中发挥的更加淋漓尽致 这种真真假假的迷人观感 具有强烈的迷惑性 直播卸妆那场戏中柳岩展现的那种真挚的坦白 让我在这个扯蛋的故事中竟然也唯一相信了这个人物 并且在几场不同的哭戏中也感受到了柳岩表演的层次 我为柳岩感到由衷的高兴 这么多年 浮浮沉沉都走过了 终于在她39岁生日当天迎来了自己演员生涯的代表作 真好 ,2
从现实到梦想 从依山傍水到海天一线 每个人都想着最便利的捷径 ,3
感觉岳淼淼这个人物写的蛮好 柳岩也演绎得不错 相得益彰 ,3
非常棒的处女作 能看出申奥导演调整自己风格的努力 制作雅俗共赏的类型片 大鹏柳岩表演非常棒 除了演员自身天赋能力之外 我觉得也和年轻导演面对明星演员不怵头 站稳立场有效开展合作不无关系 剧本下了苦功 不断创造新矛盾和新需求 看上去编导对直播行业有特别的倾诉欲 可能专门做过调研 但是两位主角内心最渴望什么 推动两人做出这一系列选择 前半部分为了制造喜剧效果 本该深入探讨角色需求的桥段 因为笑料的存在而显得抽离 人物需求没夯实 偶尔会抓不住角色行为逻辑 彭飞老师音乐很棒 各种乐器样样精通  拨弦波尔卡 用得很到位 ,4
非常难啃的骨头 大鹏的好处使得片子距离坏猴子和港片都远 但他和柳岩都是很有标签的演员 这个题材还不足以抹去刻板印象 所以观众愿意为同样出色但更陌生的张子贤点赞 如此苛刻的大环境 如果走的是出口转内销路线或许无论口碑还是票房都会不一样 但拍法也面临调整 只是猜测啊因为即便如此当年 武侠 也没能打破天花板 如果和同为 花满山 出道的另一部片子比较 同样有触动且具有时代感 个人认为最大的差异在于本片的情绪更多来自个人体验 其实触动不足为外人道 但后者的情绪触碰了社会性的痛点 当然这只是题材方面 剧作有些依赖机巧 但成就了名场面 定剪的版本或许出于喜剧类型考虑 很多处都阻断了情绪的流动 有些遗憾,4
完成度真的非常好了,4
 B  影片本身说不上特别新颖 不过是那类踏实说好一个故事的喜剧片 尽管整体情节走向在预料之内 然而角色有几分可爱有趣 情绪上也把控到位 完成度达标  感觉看这片的时机太正确了 上午少年的你下午受益人 压抑的心情也得到了一定的缓解 ,4
继 绣春刀Ⅱ 修罗战场   我不是药神 之后的 坏猴子第三变  公映  这次有宁浩那味儿了 先前不被看好的大鹏演得真好 无须过多的幽默台词 只消几个肢体动作 在女人面前无钱买单的窘迫全表现出来了 让我想起 移民 中遭遇同样境况的卓别林 演得更好的是柳岩 演出了角色的单纯和复杂 有层次 也有立面 在最狼狈的时候都闪耀着光芒 观感很不错 只可惜导演有点玩脱 部分情节太 浮夸  以致于结尾收不住了  另外 重庆真是一块宝地 ,3
我的天那  走出电影院都有一阵阵恶心的后反劲  我的天啊 女主真是个惊天地泣鬼神的38岁历尽苦难永葆初心的盛世白莲大傻逼啊    吐了 ,1
 受益人  杀妻骗保的黑色设定已经事先张扬了凶手和被害者 但凶手的心理动机和转折 以及人算不如天算的环境和阻碍才最能把人吸引在座位上 从犯罪到喜剧 再到爱情 它把类型融合地十分顺滑 在合理的水平线上发挥 湖南腔的柳岩这回是找到了状态 也是演得最好的一次 当然细究起来还是会有瑕疵 但瑕不掩瑜 提名 最佳影片 最佳新导演 申奥      ,4
为了补上百万漏洞 他想到了杀妻骗保险  为了治好儿子哮喘 他迫不得已配合演戏  就这样 他认识了她 并真的喜欢上了她  一边是结识多年的哥们 不能不帮他 更是为了给儿子换一个好环境  一边是真心喜欢的女人 欺骗她已经愧对自己良心 更不能送她去死  普通平凡的他 左右为难 受益人是他 但受益人也并不是他  虽然她也想遇上一个有钱人 但她更愿意等那个只有一百块钱却愿意给她花九十九的人  最终 她还是等到了那个让她做回最真实自己的那个他 自此有了一个家 也有了孩子  外表看似亮丽的她 背后同样有委屈 难处 同样也渴望爱情  有着明显宁浩风格的电影 依旧是小人物生活上的挣扎与辛酸  PS 虽然大鹏 柳岩在表演上仍有些不足 但这次俩人确实有不小的进步 一改人们以往的认知 这是我们该看到 该肯定的地方 ,3
二流科恩兄弟 导演原因 大部分时间并未真正给予演员期待中的转型空间 一切其实仍在按照两位主演过往角色的模式进行安全的微调 没有张子贤的戏份 基本还是以段子小品的亲和力遮掩残破虚假的情节进展 唯一成功的做戏是高潮的三人落水这一全片戏眼 然而之后就立马迎来了更为彻底的逻辑崩坏直到电影结束 ,3
