comments,star
这大概是我近今年看过的最牛逼的喜剧电影了 编剧的功力太厉害了 所有的事都在情理之中意料之外 节奏特别紧凑 笑点一点儿都不少 最后的结局真是出人意料 但觉不瞎扯 演员班底演技在线 没一个掉链子的 最最重要的  最后居然是警察输了  在中国啊 警察什么时候输过  牛逼了  ,5
挺招笑的 不过分的煽情和温馨也恰到好处 保留原版所有精彩桥段之后加上不错的本土化演绎 很精彩的片子 直接网上播有点可惜 就是这个大鹏的演技吧 看出来从铤而走险后在努力转型 但努力归努力 天赋实在有限 上一部片子里柳岩都有质的飞跃了 这部里他还在原地打转 PS 感受到被人踢来踢去的娇娇的愤怒 ,5
这个长假放的真是救了大鹏和徐峥  ,2
我只看了20分钟 坚持不下去了 好尬,2
 大赢家 和 率性而活 都翻拍自 永不结束的游戏  但是 大 比 率 差太多了   率 中男主角干净利落 简单粗暴  大 里就跟闹着玩儿一样   率 中男主角宣布每10分钟就杀一个人质 逼迫警方满足他的条件  大 杀人质非要走逗比路线 关键还一点都不好笑  不仅是这一段 导演从头到尾都在想方设法逗你笑 但是大部分笑点都很尴尬   率 中男主角是刑侦科警察 全国拳击冠军 打败女警察有理有据  大 把男主角的职业改成银行职员 为了让他不被女警察打败 又补充说他之前当过兵 这不是多此一举吗  严谨的妹妹声带受伤的剧情毫无意义 真是想到什么拍什么  家人 领导 同事的反转太生硬了 强行煽情 矫揉造作  还有摸腹肌 斗地主 扳手腕 吃火锅 爷孙情  基本上都是废戏  前面已经有2个版本了 照着拍都拍不好 ,1
大鹏他妹一开口 弹幕出现的都是塞班  哈哈哈哈哈,4
两个原版的精髓在现在的环境下是不可能表达出来的 结果就变成了如此抽疯犯傻的神经病闹剧 垃圾 ,1
也算某种程度上的架空剧了 可惜架劈岔了  大鹏系 喜剧的正常水平 硬挠观众痒痒那种 ,2
这是一个连城市名和银行名都不能用真的创作环境 不敢太认真 也不允许胡闹 翻拍 不是我说的哦 和开心麻花 万语千言一句话 正能量 成了内地喜剧电影唯一出路 本片终于集齐两张王牌 ,3
作为导演 两部作品   来电狂响 翻拍 完美陌生人   大赢家 翻拍 永不结束的游戏  身为导演 请拍点自己的  身为导演 请不要生搬硬套  身为导演 请麻烦翻拍也用点心 ,2
最近刚看了 率性而活  没有对比就没有伤害 因为众所周知的原因 1 警察改成银行职员 2 真枪改成水枪 3 最后强行上价值 最重要的是对喜剧的理解 跟原片完全不在一个层次 ,1
我堂演员表为什么是这张他自己都嫌弃的照片 三星给电影 一星给结局 一星给孟老师,5
往死里尴尬 毫无章法 把无比流畅的原版故事说的磕磕碰碰 情节推动靠生硬的巧合和犯傻比 银行抢劫的群戏拍得就像松散的小品 笑点设计是一声也笑不出来 而且去掉了讽刺性和对于类型元素的之后 故事更是干到不行  率性而活 把一个假的事儿拍得和真的一样 本片则从头到尾都在提醒这个事儿是假的 观众根本不可能进得去故事 大陆电影人又一次浪费了一次翻拍机会 ,1
又是一部认真买了版权改编的电影 中日韩都拍过了 看来这样一个抢银行的故事 具有亚洲的共性  我看过韩版 大鹏很会选电影 这部电影很捧男主角的 基本是他的行为在带动整个故事的合理性 最后柳岩那样的女同事会爱上他这样的平凡老实男就能理解了  几位演员都选得不错 代乐乐 田雨 许娣  包括孟非都有自己合适的角色 南京人都懂 金陵没距离 的梗吧  孟鹤堂好可爱啊 小表情特别逗 算是近年来相声演员演戏选的不错的 朋友见到久违稳稳的老戏骨杜源 表示非常惊喜 这电影确实适合和朋友一起看 欢乐才加倍  小孩子说出真相那里设置也很好 又戏剧 又真实 又令人深思 ,4
看到南京 真要老泪纵横 大鹏又挑准了一个升斗市民来演 轴到几乎失真 于是一开始故事可以架空 人情可以荒唐  就连戏中人都在嘲弄 但事先张扬的错谬与尴尬 还是给几个包袱制造了足够的反差 鸡汤泡得有点着急 但万家灯火中的一点失落 还是勾起些许伤怀 从蛮牛一样的严谨里争一份尊敬 非常童话 但也许演到底 别人的故事也还是讲成了自己的过往吧 大鹏跟柳岩的银幕官配挺好嗑的 另 意想不到的强奸戏真笑出来了  看来是翻拍 到时找原版瞅瞅  三星半 ,3
百姓心里的脍炙人口 绝不是装装样子 人民眼中的喜闻乐见 决不能是走走过场 当金钱利益捆绑了人心 一定有人顶风作案 当人情冷暖陷入了昏迷 必须有人排除万难 我们将本该给生活的漫不经心给了工作 把本该给工作的严肃认真给了家人 而我们总有一天会明白 人生的输赢只是表面 最难得的是心安 虽然是翻拍片 但依然值得尊重 关键在于其故事内核是当代中国喜剧片中最缺乏的 社会理想主义关怀  也就是说 当一位堂吉诃德式人物出现在真实生活中 我们究竟是进行自我反思 还是开启群嘲模式 这当中既包含了群体对个体认知的尊重 也包含了对社会运行法则正在逐步失效这一事实所进行的思考 立意虽好 卖相确实不佳 几个社会价值观的融合做的不好 很零碎 笑点多但都十分尴尬 基本属于四线城市脱口秀的级别 不过大鹏柳岩CP真的挺甜 三星 ,3
和 受益人 一样 都是聚焦小人物 并能在他们的生活中发掘出荒诞与温暖的底色 主要的场景都发生在银行之中 对于创作者来说是一把双刃剑 一方面不至于将场景铺设得太多 但另一方面也需要更加强大的戏剧冲突来吸引观众 电影的叙事挺高明 能够让观众从一个看客式的 旁观者  逐渐成为一个身在其中的 参与者  像 人质 态度的转变 严谨的自白 与心上人在天花板上相视而笑的场景都还蛮动人的 和日本版 韩国版相比 感觉已经是在较为局限的范围内 尽量做到了最好 ,4
还行 翻拍韩国率性而活翻拍日本永不结束的游戏 致敬香港人民英雄致敬热天午后 有个愿意主动陪你抢银行的心上女孩真让人嫉妒 臧鸿飞演张驰 哈哈哈,3
正确说是小说改编 日本小说原著版权  而非翻拍韩国电影 韩版电影也是改编自日本原著  举例中国和韩国都拍流星花园都是改编自日本原著而非谁翻拍谁 属于兄弟俩,3
天啊比 囧妈 也好笑太多了吧 如果 大赢家 是央视春晚小品 那么 囧妈 就是湖南卫视春晚小品 ,2
 烂片 今年肯定有 但没想到它来的怎么早 ,2
最早是日本的 永不结束的游戏  韩国翻拍了 率性而活  中国又翻拍了这个 毕竟有原作的底子在 一些桥段是直接套过来的 喜剧效果还不错 最大的问题在于对警察的态度 一边调侃还要一边往回找补 那个老警察尤其违和 另外主角身份不是警察 故事就有些别扭 身份的反差感也出不来 很多地方也显得浮夸了一些 那些刻意煽情拔高的情节也很做作 也有一些不错的本土化改编 比如点火锅 ,3
还行吧 就是部分人演技有点尬 总觉得在念台词 笑点不是很多 一是严谨做俯卧撑后给别人带上强奸的牌子 二是最后柳岩手拍蟑螂的反差  最后的温情反转有点假了 一开始直播自己犯罪的原因才是最真实的吧  这个社会真的需要严谨这样认真的人 大家都不配合的时候 依然能认真下去真的太难了 想到了大学精心准备班级活动的时候 同学们都不理睬   这部电影给我最大的惊喜是柳岩 有一种知性美 有那么一瞬间我觉得她在电影里真的和大鹏太配了 她真的缺少一部更好的电影来表现自己 ,3
喜剧 能开心的笑 最后有煽情 最后说一句 周游好可爱 垂耳兔本兔了 ,5
非常好的故事 原本是极端人格养成的故事 但是影片没有正说而是用轻松的方式戏说 戏说的一个好处就是中间可以随便用各种方式加入解释 正说的话有些机关没法解释 观众可能看不懂 喜剧效果本地化得很不错 能把本地化做好其实不容易 如果说史蒂夫 卡瑞尔是美国冯巩 那么大鹏就是中国亚当 桑德勒 又能唱又能演 演得比唱得好看 戏路非常宽 各种角色游刃有余 非常有才华 ,4
拙劣的投机翻拍之作 唯一一个亮点来自于台词   让领导先死  ,2
如果不是线上播 可能真的不会注意到这部片子 刚复工两天回家和室友一起看完笑一笑感觉还蛮回血的 对柳岩的好感是从 受益人 开始的 虽然片子一般 但是可以看到演艺圈混了这么多年 从从前的花瓶到现在的大鹏式 小人物 专业户 你柳姐演技确实是进步很大而且好的 ps 腾格尔的客串就已经让这部电影赢了 囧妈 太多了 ,5
这是将认真二字污名化 它没有给任何行为与思想带来状态上的检验 而是成为了任性的借口 认真本没有排他性 但这个剧作却很轻浮了设置了它与所有都敌对 那是任性的状态 况且认真也不过是被拿来推动情节的一个借口 想认真的时候就认真不想认真的时候就轻松带过 全片稍微正常一点的代乐乐的角色 两次要不参与演习 游戏  通通都是靠转场的喜剧手法来完成对这个角色矛盾的攻克 第一次是昏迷 第二次是强奸 说白了还是一种自说自话 大鹏也不像是演认真 他的那副腔调太过火 他每次都要做这种有些拙劣的表演痕迹来说明在演 反而不如他一张脸来得有效 影片没有顾虑到另个问题就是 它实际展现了一个职场 一言堂 的恐怖过程 银行内是严谨 有理不让人  银行外是局长 决定结束和死亡  中间混进来一个行长 权力  火拼了一下 但无反思 ,1
听简介 应该是翻拍韩国电影 率性而活 ,3
一种感觉 大鹏好像牟足劲在证明自己 他的精神状态不好 不快乐 ,3
全程尴尬 也没啥笑点 整个一出闹剧 主角最后的洗白太突兀了 比大鹏柳岩上部 受益人 差太多了 ,2
几个月没看到这种国产小制作了 居然还有点亲切感 故事起于荒诞 终于严肃  演习 从亦假亦真走向敬岗敬业的过程铺垫得挺自然  三份猪脑 等声画对位好玩 柳岩继 受益人 之后继续走对可爱傻大姐的本色戏路 就是最后的说教实在爹气十足 大鹏演退伍军人也没说服力 小人物的YY不等于小演员的YY 违和了 一干配角倒是都很出彩 ,3
对比中韩两个版本 韩版 率性而活   你能明白些许中韩两国电影差距到底在哪里 中国版等于是掏空了一个人的精神内核 留下精心装饰的皮囊 然后告诉你那就是美和正能量 韩版谈不上非常优秀 但还称得上是讽刺喜剧 主角的固执劲有戏剧支撑点 作为反对韩国警察和官僚系统的腐败和无能而存在 他越固执 对后者的讽刺越激烈 中国版肯定不能这么拍 所以主角成了单纯的认真做事的 杠精  除了几个无伤大雅的同事 他的认真没有明确的讽刺对象 最后强拉硬拽教人做事要认真 努力 欲望超过了能力 就继续努力 这种主题终极目的就是剔除个人大脑中的反思和追责意识 ,1
只要你看过一千部电影 就会发现这世界上没有抢不了的银行 哈哈哈哈哈哈哈 故事虽然简单 但是各种意料之外又情理之中的制胜招数就特别吸引人 大鹏把傻憨傻憨的感觉演得很好 ,3
有人问 这样的严谨是真傻还是假傻 演习中最先 死掉 的警察回答了这个问题 他说  一百个里面 有这么一个就够了 但要是没有 还真不行  大鹏演出了这种笨而不蠢的轴劲儿 他常常绷着脸 不知道怎么穷凶极恶 笑起来略显尴尬 可这就是严谨该有的感觉 ,4
 来电狂响 导演于淼的第二部大银幕竟又是翻拍作品 大鹏张子贤柳岩 受益人 后再次三角组合  其他演员中既有田雨代乐乐王戈孟鹤堂等喜剧人 也有杜源张绍荣许娣腾格尔这样的实力派  心花路放 中的阿凡达女孩陶慧演了倔强孕妇  驴得水 里的铜匠演了逗比保安 百变型女屈菁菁演飒爽警花,3
工作时认真工作 游戏时认真游戏 认真的人最美丽 ,4
改编的还不错 就是大鹏老是一副欠揍的样子,4
这真的不是演戏 是演习 跟过家家一样 玩儿呢 ,2
在一个假定的演习设定之下 添加来龙去脉 旁枝末节不是让事件更为合理 而是弄虚作假 刻意搞笑 比如 看见严谨掏出玩具枪丈夫就弃孕妇妻子而逃 妹妹开车帮助哥哥逃跑等段落  实在失望 请母亲来谈判却演变成相亲现场的设计更是让我一度想打一星     原著小说 遊びの時間は終らない  电影 1991年日本版 永不结束的游戏  2007年韩国版 率性而活  2020年中国版 大赢家     为此看了 率性而活  再次让我有想给 去其精华添加糟粕 式翻拍的 大赢家 改一星的冲动 原故事人物之所以能完成种种任务挑战的人物设定以及蛮多有趣且精妙的情节细节遭到本土 无意义且尴尬虚假 化地篡改 这种落差感与 完美陌生人 改编成 来电狂响 有一拼 ,2
情境太怪异了 难以让人信服 还有个问题 是影片的调性 非要往小品方式的喜剧去搞 几度毁了这个严肃的反讽设定 演员的形象和表演 更加重了不真实性 家人和同事的转变 心理轨迹也不明朗 ,2
两星半 从制作到表演 真真的网大水准 某种意义上 这就是今年沈腾那个春晚小品的变奏加长版 里里外外透着一股朝内特色正能量的虚假 而它讽刺的恰恰也是那种虚假 它讲的是傲慢草率的公权力面对一个较真的普通人可能有多么难堪 但事实呢 后者多半被碾压成一坨尴尬的齑粉,2
去精取糟,2
我服了,1
什么破玩意儿 还不如囧妈 起码是个电影 ,2
4 10 没想到是翻拍 让人质疑原作的质量 假抢劫应该可以算是高概念 但这个概念本身就很扯 戏里戏外都浪费了许多社会资源 就实现了一个人的成长 成长也很小  严肃和玩笑的切换太频繁了 整个一出闹剧 我现在很讨厌国产电影最后总得出现的反转 ,2
大鹏最烂的电影 比煎饼侠还烂 ,1
2020年了 ,2
觉得大鹏的 大赢家 差点意思的 可以看看韩国改编的那版 率性而活  黑色幽默的味儿更浓 日本版太古早了没看过  大家都在混日子 太认真的人反而格格不入 这种命题是中日韩三国共有的社会文化 所以改编起来难度不大 导致讽刺力度有差异的 还是审查制度的问题 另外大鹏把它理解成一个纯喜剧 这在中韩两版妈妈喊话的处理体现的尤为突出 中国版妈妈喜大普奔趁机给儿子征婚 韩国版妈妈表现的像没有感情的念词机器 但是最打动人的就在这里 男主说 因为妈妈心里还是认为自己是警察的母亲 而不是劫匪的母亲 所以她没有哭 如果我真是劫匪 她会因为羞愧和自责哭的 如果她哭了 我会投降的 ,3
为了孟鹤堂看的 看完后得到的冷知识 原来 率性而活 改编自90年代的日本电影 几年前看 率性而活 的时候觉得很灵很有趣 但是本片看的我十分无聊 一度狂翻白眼 杜源和柳岩的角色是我最不耐烦的两个 强行升华的主题莫名其妙 并且感觉编剧的成语词汇量就只有 负隅顽抗 这一个 ,2
有意思啊 想象一下 现实中万一真有这么一场魔幻的演习 围观的吃瓜群众不得爽死 何况还给你拍成电影 从劫匪到人质到警察 不是逗比就是沙雕 还各个机位 各种特写 还加动作戏 还撒一波狗粮 现实中真有严谨这样的人吗 可能很少 但现实中装模作样的形式主义可不少 认真你就输了 可这部电影偏偏讲的就是认真你就赢了 真想看看大鹏举枪高喊一声 摄影机不要停 ,4
大鹏还是那个大鹏 还是用圈里人脉拍电影这一招 知道的 是了解大鹏人脉广 在拍电影 不知道的 还以为组织了娱乐圈的朋友在搞团建呢 简直就是在胡闹  语文试卷写了篇作文 前面写了些废话连篇凑字数 还剩下四行 需要升华一下主题 要不然这个作文得不了几分了   这就是电影最后升华主题的感觉  尬的一层鸡皮疙瘩 另外 没有对大鹏讨厌的意思 单纯点评电影 还有 大鹏 把柳岩娶了吧 别靠着拍电影来跟柳岩约会了  你俩约会次数太多了  ,1
看一半就可以评了 我断定这么尬 逆转不回来了 一切设定都这么让人无法信服 ,1
好笑的都是别人的 半段过家家 半段简单鸡汤 已经成大鹏喜剧标配了 真的得好好转型了啊 ,2
有强大的日本原始文本与韩国模版做支撑 加上不错的本土化处理与完成度 及格分还是有的 但也就仅限于此了 用一个失真环境做解构讽刺喜剧的尝试本身没有问题 问题还是出在了导演对片子的把控度上 如此三一律高概念 一但节奏失衡就会对观感造成极大影响 甚至还拍丢了一条线索  莫名的尴尬气息就是这么来的 当然从另一方面讲 敢这么明目张胆的 反写 意识形态也是也是够大胆 可以额外加分,3
刚开始以为是真抢劫 2 1的时候觉得是假装配合演习假抢劫但实际偷偷把真钱偷走给家人 还剩1 3的时候觉得可能是一个中国版的 猫鼠游戏  因为演习者战术太高超后被警察启用 恶俗的结尾狠狠地打了我一巴掌 最后反转效果当然有 但恶心 真恶心 像是一个从未过过苦日子的富二代说出 你们觉得生活苦 是因为没有发现美和幸福的心  本来是可以给三星的 但这种主题再扣两星都嫌少 ,1
认真的假 假得认真 ,2
退役老兵这个人设和大鹏不搭啊,2
抢银行这种事情挺简单的 不信你试试   让领导先死  哈哈 ,4
非常成功的翻拍之作 在这个特殊时期居然能够免费看新片已经很惊喜了 大鹏柳岩这对黄金搭档回归老本行喜剧果然不会让人失望 一根筋的严谨用反差搞笑和各种密集报复看起来实在是解压 最后点立在小人物共鸣上也提升了影片的厚度 ,4
这片哪有什么喜剧的节奏啊 剧情没意思极了 就为了后面的煽情和鸡汤 可也是很尴尬呀 还不如片尾那几个小彩蛋的表演好玩 ,2
这个电影的三大雷区 大鹏柳岩组合 翻拍 德云社,1
堡垒往往是先被内部攻破的 各大影视公司 影院齐心协力抗击疫情的时候 大赢家和囧妈做了叛徒 抖音成了发国难财的奸商 事实也证明 便宜没好货 这俩片子真没一个能看的 ,2
大鹏每次其实都诚意满满而来 这次竟然认真的丢弃了东北口音 但 全片所有演员堪比道具香蕉机器人 没有生气 全是木偶一样 大鹏更是把一个严谨的人 塑造的一脸低智 故事本来不复杂 但不知道怎么拍的 乱七八糟 松散拖沓 莫名其妙 这是大鹏贡献的最差的一部电影 希望可以沉下去 相信会有真正绽放的那天 ,2
尬尬尬,2
这不就是韩国电影 率性而活 的翻版吗,2
众所周知 再好的原作 用这种方式正能量化之后 也就不是荒诞 只剩荒唐了,2
看过韩国版 再来看此版 简直是小儿科了 硬生生的成为了鸡汤电影 因为审查制度 国内也不会拍成具有批判性的电影 ,2
漫步人生路 我看点啥不好 努力的傻 严谨的胡闹 就为片尾上价值拔高 ,2
蛮有意思的 还是关于底层小人物 甚至融入了一些家庭关系 有搞笑也有最后的升华 在现在的环境下对剧本做出了合理的更改 却碰撞出了特别的火花 做出了尴尬感和流畅感共存的喜剧 大鹏通过最近几部戏的表现也证明了自己作为演员 塑造角色的能力 而孟鹤堂的首次出演也足够令人惊艳 值得鼓励 ,4
看之前补了 率性而活 所以也看到了本片的不足 尤其是强行以为自己是个好人  并且家人同事之间对他的冷落 最后被剪成了其实是为他好 那就代表他在当劫匪之前就明明知道家人同事是爱他的呀 那之后的行为就不成立了  结尾的改动也完全偏离 鸳鸯大盗是什么 不被抓到就是劫匪的胜利  放跑劫匪不会被舆论骂死吗 大众怎么可能就接受一个没有交代结局的演习  这场演习以警察失败告终   开什么玩笑 ,2
看了二十分钟挺尴尬的 像负面教材 编剧 演员都可以管窥问题 ,2
你的时间非常宝贵,1
3 29看的拖到现在才评论 看完电影第一感受 大鹏不戴眼镜太丑了 而且老实人演的太烂了 这个导演拍了两部电影 全是翻拍外国优秀片子 而且还拍不好 不想费力只想走近路的垃圾导演 而且还能拉到投资 明星还不少 亏我之前 来电狂响 还夸了他 呸 以后再看这位导演的电影 如果是翻拍先减两颗星 说回电影 节奏很快 开篇即进入正题 影片倒是很完整 废话 原片照搬还能不完整   全片看似很多笑点 其实都尴尬无比 我真的是一点也没笑 而且全片废戏太多 比如他妹妹  爷孙 吃火锅斗地主有啥作用 删掉对剧情一点影响都没有 基本都是塞进来撑时长的 结尾矫揉造作的强行煽情 我是真不理解这片评分为什么会比 受益人 高 这让认真写剧本拍电影的导演太伤心了 从拍摄手法到剧本我认为 受益人 都比这片高一个档次 5分,2
男主在整个过程中一直被画外音强调是退伍军人硕士学位并以姓名帮助观众接收他是一个很厉害的按规矩办事的认真轴人 但在人物塑造上大鹏选择了一字一顿的慢语速 这不是认真这是大脑控制不好语言中枢啊 过程也过于儿戏 工作人员并没有确凿必须的理由配合他等等 带着疑问重重 补了 率性而活  只一个开头就高下立见 说回 大赢家  开头四全景空镜 通常这样放出几个标志性建筑告诉大家这是哪儿 但这里似乎是合成的图片 只能说明这是在城市  紧接着主角阳台pose 上班路上捡瓶扔垃圾桶 表现高素质好公民  到单位一个调度全配角出镜 接着男主挨骂 被同事 排挤  下幕就警察开会要演习了 但为什么要演习啊 没交代 全家帮忙男主准备 至此 整个片子将按照小学生作文法则  时间地点人物事情的起因经过结果 简单粗暴地开始了 ,2
还没看韩国版的 演技真的太重要了 成年人过家家吗,2
如果没看过韩版可能会打三星吧 其实挺好笑的 在原版笑点的基础上也增加了一些 但是啊 最大最大的问题是 把劫匪的身份改成银行职业 然后里面的警察全是要继续演习的好人 只有行长是坏人 这就破坏了原版最重要的讽刺效果啊 果然国产片里警察都是正面形象哎  ,2
前面很尬 作为喜剧片是失分的 刚开始完全无法理解角色的动机 后面才逐渐开始揭开谜底 但是人设已经立不起来了 中间的节奏也有点乱 这种讲故事的手法实在糟糕 虽然一些段子和梗的包袱运用得还不错 本来是一个很好的命题 结果拍成了四不像 柳岩的戏份也少了很多 还不如那个大姐戏足,2
将日本小说进行了流畅的本土化处理 通过一连串的错位安排营造喜剧感 笑果出色 大鹏柳岩和张子贤又合体出现 依旧聚焦都市小人物的日常 荒诞之中有对现实的映射 商业片的套路之中又闪烁着创作者的人文关怀与真诚 ,4
又是和 伟大的愿望 差不多 韩国老版刚及格 国产翻拍一点味道都没有 除了 起跑线  别的梗都很难笑 能乐得出来的朋友 说明笑点很低 很幸运 但要真是这样 你刷2个小时抖音能获得的快乐远比看这片子多,2
还是 来电狂响 的问题 沦为说教大电影,1
如果不是线上播 可能真的不会注意到这部片子 刚复工两天回家和室友一起看完笑一笑感觉还蛮回血的 对柳岩的好感是从 受益人 开始的 虽然片子一般 但是可以看到演艺圈混了这么多年 从从前的花瓶到现在的大鹏式 小人物 专业户 你柳姐演技确实是进步很大而且好的 ps 腾格尔的客串就已经让这部电影赢了 囧妈 太多了 ,5
完成度很高的喜剧 结构有点 热天午后 的影子 剧本将本是正邪对立无可正面化处理的银行劫匪 以 演习 的名义巧立名目 便可突破很多束缚 并制造诸多荒诞的喜剧桥段 编剧更是在台词中大胆穿插了对 领导  公安 的戏谑调侃  先死  猪脑   即使是翻拍也有现实意义 亦是一种突破 在搞笑闹剧中深入讽刺并严肃批判了形式主义 钻牛角尖的 较真派 主题深得我心 主配角都不是大咖 但都是很出彩的喜剧演员 不过 电影在男主角个人及家庭背景设定方面交代不足 爱情线的加入也有画蛇添足的生硬幼稚感 ,4
韩国的 率性而活  我们的 东施效颦 ,1
真烦透了这种明讽暗袌生拉硬扯偷换概念最后还要收割一把 实际并不存在的  底层情怀 的鸡贼货色 不知道是人家原版本来就差还是咱们自己发挥成这样的 如果是后者那中国商业电影八成是没救了 剧本不会写那能不能拍得稍微像个电影 不过转念一想是网络发行还真就说得过去了 但不管怎样放过邓丽君好吗 求求了 ,1
本片价值观 上情下达时领导想办的漂亮小人物总是不懂事 正常人都应该认为演习就是走过场 严谨的人总是好心办坏事儿  两处很恶心的点 给警察媳妇打电话报丧 万一有心脏病当场死亡怎么办  和女人玩格斗你往人家胸上踹 还给回放  一个小彩蛋 大鹏录信息报的电话号xxxxx33521是 屌丝 里房产中介那个电话号 调侃一下自己还干黑中介哈哈哈哈 整体二星 各位演员演技无加分,2
严谨个锤子 你就是想泡柳岩   啊 我真的不喜欢这部电影 节奏看得人很不舒服 笑点嘛 对不起我看这片之前看了Lex的一个吐槽 笑得比看这片时开心十倍 强行炖的鸡汤也很烂 比我吃午饭时喝的真 鸡汤差了不是一点点 大鹏柳岩的演技比我印象里要好了 大概从一星变到两星水准了 然而人设完全没立起来 从头到尾靠台词驱动 唯一抢眼的是设定 然而既然是翻拍作 设定加分自然就免了 有想要讽刺些什么的心又没那个胆 只能疯狂往回拽   比较有意思的一点 认识的一个银行职员表示这片中关于银行的部分 尤其是领导 描写得很真实 这片中的领导形象很真实 _ 呵呵 有点恐怖    评分 D ,2
觉得大鹏的 大赢家 差点意思的 可以看看韩国改编的那版 率性而活  黑色幽默的味儿更浓 日本版太古早了没看过  大家都在混日子 太认真的人反而格格不入 这种命题是中日韩三国共有的社会文化 所以改编起来难度不大 导致讽刺力度有差异的 还是审查制度的问题 另外大鹏把它理解成一个纯喜剧 这在中韩两版妈妈喊话的处理体现的尤为突出 中国版妈妈喜大普奔趁机给儿子征婚 韩国版妈妈表现的像没有感情的念词机器 但是最打动人的就在这里 男主说 因为妈妈心里还是认为自己是警察的母亲 而不是劫匪的母亲 所以她没有哭 如果我真是劫匪 她会因为羞愧和自责哭的 如果她哭了 我会投降的 ,3
