comments,star
时隔5个月 我终于又走进了电影院  这么好的题材被拍成这样 真的很可惜 应该出彩的地方笑点铺设得并不密集 煽情又来得如此让人尴尬 最后吐槽一句 如果这样的候选人也能当选 韩国人真的心太大了 ,2
想讽刺什么 最后又回到了落俗的影视结局,3
看完有少许感动 在那个最热烈的坦白的第一天 其实影片略为夸张的喜剧情节并不是我的菜 但不觉的那种反讽的微妙透过滑稽的场景 映射出黑色的剧感 对从政 也不仅仅是从政的人 而是每一个不得不说很多谎话过活的普通人 看到我们自身的倒影 ,4
通篇的为搞笑而搞笑 也太无聊了吧 ,2
演员魅力和能力撑起整部电影的实例 现实主义的题材和完全戏剧的表达和表演方式 mix的非常搭 ,3
两个罗女士都很不错,4
与妻同乐,3
想多一颗星给罗文姬 看着凶神恶煞的老奶奶 是最有爱的啊 直接看哭 设定上其实有奇幻的点 笑料没有想象中多 其实背后的大问题也没有真正解决 美中不足了 这就是个3星起评的片子 但整体拍的还算顺畅 就给个鼓励了 罗美兰也很可爱啊 ,4
我们看到的大部分政治娱乐明星新闻 都是他们想让我们看到的 作为平民百姓 很容易就被大众情绪带领 社会就是这样 黑暗且腐朽   本片讲真话确实会产生喜剧效果 很多笑点都来自于此 ,3
罗美兰和罗文姬这个组合不错 本来谎话连篇的政客忽然就不能说谎只能说实话了 虽然只能说实话出了不少岔子 但意外获得了更高的选民支持率 一个奇幻政治喜剧 前半部分某些细节非常夸张非常离谱 不过仔细想想这些细节在现实生活中不一定不存在 最喜欢假装打羽毛球和住小公寓这两个桥段 ,3
罗美兰还真是适合喜剧 不过除此之外和金凯瑞的相同题材相比乏善可陈 ,3
太好看了吧 奶奶最棒演技杠杠的 超赞的女主 果真什么都敢演啊赞,5
6 5 10 我真心地请求文姬女士不要再接躺病床上的戏了 不能接受   我爱的两个女演员 豹子女士和文姬 能够合作在私心上已经会很有满足感了 再加上影片把一个严肃的政治题材通过一系列夸张搞笑的方式去披露出来 题材大胆又新颖   但不得不吐槽的是 后半段完全垮掉 又臭又长 感觉编剧编不下去了 还是说导演喝酒了 真的是白瞎了前半段积攒的好印象 也可惜了我的文姬和豹子女士 爱你们哦  ,3
罗美兰人物塑造能力太强大了 多位配角的人物立得也很到位 政治外衣嫁接变身类喜剧 桥段不算新奇但却拍得非常通俗有趣,3
完全靠語言來製造笑料不符合喜劇國際化要求 但好笑的東西無論什麽表現形式都是好笑 ,4
罗美兰是个天生的喜剧演员 哈哈哈哈哈 ,4
笑死我了  削琳家,3
普通欢乐片 ,3
劝人正直坦荡的童话 轻松地戏谑丑陋 演员上罗美兰和罗文姬都很有亮点,3
電影院,4
电影到一半 那个选举大拿才提出朱尚淑可以走诚实路线 我满脸问号 这个不是一出现设定然后闹三五分钟笑话后就能总结出来的事吗 商业片不紧凑 就像忽然意识到嘴巴里的口水一样 吐也不对咽也不舒服 剧本把十五分钟就要解决的事情用来写什么 用来写了两件不被重用的背景 题外话如果是大男主还根本不会写家庭问题和选举有关真是不平等 奶奶没死儿子没当兵 两件事设置当然是指向背后牵连的终极谎言 对于不能撒谎是一个不错的挑战 事实撒谎但情感真实 但可惜后段也没好好写这些 要上演追车打群架抢U盘大战 整个电影崩坏 像凑情节一样 虽设定已远离严肃的政治题材 但仍可针砭时弊讽刺人群 而最后变成一个选举身份为背景的人一系列闹剧 看上去朱这角色十分难得 实际相当低幼 只有罗美兰细腻又完整的演技拯救了一下 让她没失去体面 ,2
6 5分 什么事情都随便说出口 这不叫诚实 这叫傻   但出现问题以后怎么做公关 这个还算不错的例子 ,3
那个  现代竞选策略全部用谎言的比较少 大部分都是扭曲的实话 不完全的事实 以及精选的数字 ,4
候选人满嘴谎言和过于正直其实都一样 候选人的公关能力和资本才是获得胜利的关键 把 正直 作为主打只能抚慰最普通的选民 韩国电影热衷的奇幻 放在放下也只能带来喜剧效果 相对隐晦的 公关 倒是足够讽刺 却不是导演编剧的最终目的 罗美兰和罗文姬仅发挥出百分之六十的水平 即便是不走讽刺路线 这个喜剧效果也是欠佳的 ,3
前面挺好玩的後面怎麼回事,2
正焕妈,3
比之于恨不得一瞥眼神都是阴谋和戏的传统 男性向政务片 略带点夸张与调侃姿态的喜剧或许更易下口 就好比只想在Netflix放空的时候 大概首选 政客 而非 纸牌屋    当中对首尔市长阴差阳错的背景设置 仿佛也在观毕之后 想起了到底 真话 动人还是 假话 唬人的经典悖论 还有任何时候 都很难不被罗美兰女士的演绎自然地打动 PSSSSS 朱尚淑 机智的牢房日记 笑爆   再加上对坚持以女性视角为主的努力 院线能不断有这种电影活跃真的是一件幸事 ,4
额 不是我的菜,2
啊 wuli美兰真可爱 ,5
就一般吧很一般,2
真是精彩的讽刺喜剧 把大家心里对政治作秀的嫌恶表达出来 因为即便民主国家也难逃政治腐败的兹扰 选举空头支票的承诺让选民对国家制度的失望也是一个民主政治常态化的嬗变 不过对咱天朝而言 连想体验这种失望的资格还差了好远 爆笑 至少让咱先有竖中指的勇气吧 ,4
以诙谐搞笑的角度讲述了竞选议员的套路以及对母亲和家庭态度的转变 ,3
其实搞笑得很勉强   ,2
有搞笑的地方 到节奏有点慢 看的想睡觉,3
很俗套的搞笑片 全篇都是一个劲的讽刺政治 笑料一般 不过打发时间看很合适 ,3
豹子女士啊哈哈哈,4
豹子女士的大话王,3
笑了几次,3
用统计数据的机器代替心脏起搏 用德国制造的宝马实现韩国之梦 把真诚当作为恶的天谴 让谎言悬挂上政治的横梁 将亲人放进名利的祭坛 神佛却只给良善的心愿褒奖 皈依需要支持的宗教 投身有利可图的爱好 每天都在扮演世界上另一个我 但唯有到了绝望的关头 才能承认自己究竟被什么蛊惑  故事文本比较普通 演员魅力为之加分 再次陷入变身奇幻的罗文姬女士 与最会演绎父子家庭喜剧的豹子女士 让我们拥有竖起中指的勇敢 亦有心底珍视的柔软吧 ,3
普普通通的一个轻轻松松 嘻嘻哈哈的电影 下饭剧较真细节你就输了 ,4
命题挺好 但细节还是能挑剔的,4
青龙奖最佳女主实至名归 很好诠释了谎言边缘游走的状态 最近看得很开心的一部 莫大的政治讽刺 假的说成真的 最后讲真的反而成了最大的笑话 ,4
挺轻松的哈,4
前半部分笑点十足 后半段并没有深刻 难免平庸 小助理是个亮点 还以为他会和美兰女士组Cp ,3
罗美兰给这个片子增色太多 不过更喜欢开头谎话连篇的她 那种微妙的喜剧感 武烈的辅助也贯彻了这种片子里助理能力大过正主儿的路数 但很讨喜 故事老一套 好在每个角色都鲜活的有生命力 看到罗美兰女士说真话那一段居然看到热泪盈眶差点哇的一声哭出来 大概是感动于这种美好的政治理想难以存活的眼泪吧 ,4
跳着看的 确实不是很感兴趣,3
比 柏林 VS 44号孩子 更加善于 借鉴 的棒影 实在太像金凯瑞的 大话王 了 虽然加入了棒国政治生态的讽刺 我很喜欢罗文姬奶奶 也乐见罗美兰终于开始在棒影中出演女主角 但创作者太过取巧 不值得给予肯定,2
就是这种简单幽默还有点奇幻不需要费脑筋舒舒服服看完的韩式喜剧 ,3
两大看点 选举和奇幻 竞选时的谎话连篇 攻击对手 遮丑自己和祈祷后说真话的强大反差是笑点 恢复正常后的鸡汤反倒有点反胃 ,3
所以当选了吗  ,4
前面还蛮搞笑的 可惜后面势头跟不住 有点高开低走 ,3
其实搞笑得很勉强   ,2
前半部很有意思后面落入平庸俗套 罗美兰罗文姬搭配很有意思可惜对手戏太少了 以及金武烈真的帅太符合我审美,3
韩国片就是这样 前半段针刺时弊 后半段哗众取宠 这洗白真是让人看不下去 但是演员都是好演员没话说 特别是女主 奶奶和助理,3
讽刺政治喜剧 题材不错 看过类似的比较多了 没觉得很好笑 ,3
罗美兰还差一部代表作才能真正加冕 韩国喜剧女王  这部政治讽刺意味非常浓 喜剧效果只能说一般 而且都集中在罗美兰一个人身上 前期笑点密集 后劲不足 结尾平淡 女主轻描淡写地两年入狱就算过关 有强行洗白的嫌疑 ,3
罗美兰女士nice 确实蛮搞笑的 喜欢朴代表,4
两位罗女士一流演技 奶奶的爱是刀子嘴之后的豆腐心 是比完中指之后翘起的大拇指 是希望她诚实却也心里说我家丫头太难了 保持初心 谈何容易 ,3
民主选举 还真不错 ,4
节奏快 有趣 嘲讽到位 开片两分多钟的信息量和表现方式够国产电视剧拍两集   另 有一种东亚女版underwood的感觉 哈哈哈哈,4
笑笑就过去了,3
后半段垮掉,3
比 柏林 VS 44号孩子 更加善于 借鉴 的棒影 实在太像金凯瑞的 大话王 了 虽然加入了棒国政治生态的讽刺 我很喜欢罗文姬奶奶 也乐见罗美兰终于开始在棒影中出演女主角 但创作者太过取巧 不值得给予肯定,2
金凯瑞的 大话王 了解一下,3
罗美兰女士太适合这种角色了,3
2 5星吧 不能更多了 ,3
特别好啊 用闹剧这个形式配政治这个话题 居然这么出彩 节奏爽快 有些剧情点节奏过快是问题 但都用一通胡闹 敷衍 过去了 在需要表达内容的地方留足了空间 很不错的商业电影 老少咸宜的商业电影 观影门槛特别低 褒义 的商业电影 但就是这种电影能让那些平时看电影就是图一乐儿的非 影迷 群体摄取到高于纯粹娱乐的内容 韩国商业电影不得不服 ,5
咋咋唬唬,2
借喜剧的偷梁换柱玩了一把政治讽喻,3
看豹子女士骂人真爽,3
老套 看看演员得了 罗文姬 罗美兰 金武烈 ,3
前半段挺好的 也很好笑 后半段太拉垮了 结束的也很没头没脑的 但是这部电影里突然get了金武烈的帅点  ,3
7 10,4
中段是被笑到了   没秃头戴假发 红红火火恍恍惚惚,4
有意思 政治片还能这么玩 韩国商业喜剧片真的越来越成熟了,3
有幾個點沒有展開有點遺憾 但是好搞笑啊 哈哈哈 羅文姬女士一定要長命百歲才可以有更多的作品呀 羅美蘭女士真的很搞笑,4
挺好看的喜剧 一天看两部罗美兰的片 都是喜剧 演技派 韩国老戏骨还是那么些啊 ,4
这种讽刺力度不够,2
助理帅得有点过分 两位罗女士还是那么搞笑 但是后半段剧情很一般让人想快进 ,3
哈哈哈 蛮好笑的 三星半 朴特助还挺帅的 ,3
脑洞不错 也有讽刺意味 但是高开低走 后面稍平了一些,3
好像很久没有看过这么欢乐的电影了 喜欢两位罗女士 ,3
普普通通 为豹子女士看的 俺喜欢女主戏 ,3
黑大选黑的够劲爆,3
挺有意思的 讽刺的内容不少 但着重在喜剧效果上 所以犀利和阴暗程度较轻 结局是阴差阳错和反省悔过后的HE 豹子女士的表演非常的可爱 ,4
前几天跟同事讨论 即使我们写出了这样的剧本 国内也找不到可以驾驭这些角色的演员      当然 我们是写不出的 没有选票XD,4
罗美兰女士 罗文姬奶奶 加上崔武烈  呸  金武烈 还看到很多隔壁剧组的演员来客串  2020第一季度最期待的韩影之一 开头40分钟不负众望  无法说谎话的候选人 设定玩得不错 喜剧元素与不遗余力的政治讽刺完全就是冲着五星奔去的  心想又是一部我国无法拍的电影吧 只可惜60分钟过后剧情崩得有点猛 尤其是最后设定的兜回俗套 感觉实在是编不下去了 心有余而力不足 非常遗憾 所以完全沦为了浮夸的韩式闹剧 ,3
没啥惊喜或深度 随便看看,3
带点奇幻色彩的喜剧片 打发时间很好 罗女士脆骨 ,3
就是金凯瑞大话王的设定啊 罗美兰还是蛮好笑的  ,3
和老婆看的 爆米花电影吧 也挺有趣的 奶奶的中指哈哈哈,3
还可,3
很好笑,4
政治讽刺喜剧片 豹子女士给书迷签名的时候那句 正直和汗水不会背叛你吗  很妙 多了一个 吗 字意思却完全变了 罗文姬奶奶又一次好笑 贡献了 你去吃中指吧狗崽子  的梗 ,3
前半段挺高兴 后半段硬来一个鸡汤 ,3
节奏很快 点都在台词和豹子女士的表演上 最后结局一如既往的是监控视频大炸弹 从中也说明不管时代和地区 政治家果然都是一个德性一副嘴脸 ,3
和 我身体里的那个家伙 一样 高概念下剧作中后段进入疲软阶段 好似韩剧尿性 ,3
虽然是一出闹剧 可是看看人家可以享受自己的一切合法权力还是挺羡慕的   ,4
还是一如既往的老味道的韩国电影   题材并不新颖 姑且认为这个影片是借助了金 凯瑞 大话王 的梗 其实是完全的另起炉灶 笑中有泪 泪中有笑 而当年的 大话王 很夸张也很闹   韩国这一部 却耐看有趣  ,4
罗美兰   金武烈都是我好喜欢的韩国演员 当然演得都很好 但是剧本不行 没有想象的有意思 ,3
无法说谎的设定不算新奇  但妙就妙在豹子女士与罗文姬女士的奇妙反应  搞笑又温情,4
只有我觉得豹子女士有几身打扮在模仿朴阿姨咩 哈哈哈 感觉共同民主党 未来统合党 国民之党全被影射了一把 ,4
政治总是充满谎言 于是不能说谎反而成为一种罪过 笑点密集 后半部分走温情路线把削弱了前半部分的讽喻 ,4
靠搞笑只能撑前半段故事 后半段的剧情就如鸡肋 喜剧化的黑暗更无趣 ,3
演员们有魅力,3
看到罗文姬女士的苍老面容 顿时心里一酸  再看3S女士说的那句 我恢复正常了  又是一酸 ,3
第2789 还可以更荒诞更大胆更搞笑 可惜后面有点复杂不太搞笑了,3
3 5分,3
中规中矩 后边编剧有点精分感觉烂尾了啊,3
豹女士不好笑啊,3
剧情中后期有点断档  感觉BUG挺多的,3
有点好笑 蛮吵的 ,2
前半截比较喜欢 ,3
还行,3
故事还行吧 一般 作为喜剧不怎么及格 只有在打架那段 尚淑握住手说了句 苏库斯密达 的时候笑了 ,3
罗美兰虽然长相普通 但演技确实当得起一个青龙奖影后,3
197,3
豹子女士很有趣啊,3
前三分之二的设定机智幽默 后半段开始平庸 可以博观众一乐 ,3
3 5哈哈哈,3
三星半吧 另给豹子女士多加半星 一如既往地自信优雅 小宇宙随时爆发 ,4
罗美兰真的太喜欢了 金武烈真的也是我喜欢的那种男生 太有味道了 除了洗澡能改变心情 看电视也能 ,5
出乎意料 是好看的,4
这种题材真没法国产了,3
韩国的老套题材加上了略微奇幻的内容 随意看看吧 中规中矩 只是有点感叹近几年罗文姬女士真是越来越老了 心疼呀 ,4
 您是人民公仆   人民是我的公仆  双门洞豹子女士真是我的快乐源泉啊 ,3
很好笑啊笑的我哈哈哈哈的,4
韩国电影的想象力还是可以的,3
朱尚淑应该属于最不容易犯错的那类政治人物 第一 她出身劳动人民家庭 深知民间疾苦 第二 她以维护权益步入政坛 有着理想追求 第三 她的婆家经济实力雄厚 根本不差钱 但是 做了几届议员下来 她变得伪善 谎话连篇 就连她的奶奶都朝她比中指 祈祷神明让她停止说谎 ,4
典型的编剧开了个脑洞和灵感一石激起两层浪剧本 剧情走到后面还是老三套,3
非常标准的讽刺型喜剧 演员演技都很扎实,4
不会撒谎的候选人 这个点真是笑爆,3
轻松愉快 罗美兰女士犀利又不失可爱 但前面两段是不是太奇怪了 ,4
谎言只是一种更好的选择,3
挺逗,4
一个国家 媒体越肮脏 现实越干净 反之 媒体越干净 现实则越肮脏 ,3
又是愿望实现的韩国电影 一般般吧 可以看看,3
哈哈哈哈哈,5
有点意思,4
形容枯槁的婆婆 笑点担当 后来只要篮子出现我都能笑疯 讽刺什么的 就那样吧,4
剧情还是俗套的女主刚开始有问题最后变的恢复初心的套路 亲情这块描写的有点太表面话 剧情一般 也就是套啦个韩国选举这么个外壳 但是各方面都好像表达不够,3
哈哈哈哈 保持了韩国喜剧片一贯的水准,3
 政客突然丧失说谎能力 这个设定太好玩了 ,5
竟然是今年的新片 我还以为今年没有新电影了 豹子女士真棒啊 好喜欢 助理也很好看 ,4
国民手榴弹 哈哈哈哈啊哈哈 笑到打鸣 ,4
典型的日本喜剧片,3
甭说政治家了 就算是普通人 你就能保证完全不会撒谎 我是说 完全不会 ,3
剧情有点儿垮 但是笑点还行 ,4
前半部分还是不错的 喜剧效果很明显 后半部分就明显的有些垮了 但胜在罗美兰女士和罗文姬奶奶的神仙演技 总体来说还是不错的 值得一看 ,3
2020年韩国喜剧 各种调侃政客 超级好笑 虽然后半段不如前半段 但是很有新意的讽刺喜剧片 ,3
前半段还是好笑的,3
其实现在民主国家的选举都存在这种现象 人民被蒙蔽愚弄,5
典型 ,3
罗女士的喜剧感是很有保障的 故事冲着奇幻温情喜剧的方向 也是经久不衰的题材 但人物和剧情为了创新不踩雷显得很笨重 硬生生加了很多可有可无的桥段 后半段变得自己也不能控制只能草草收场,3
1 市议员的竞争都用到隔墙监听 安插眼线 撞车杀伐 换成政治斗争文明悠久的中国会不会更加激烈 2 竞选就是秀 是秀就有作假的成份 秀里选出的总统从本质上就注定充满了虚伪 3 建制派的好就是能培养出一批强富政治能力的政治家 但建制这条路就始终充满了任人唯亲 易生腐败的潜在风险 4 编剧知道人性这个东西捉摸不定 不可能有人会一直说真话 一直正直 总有自私的时候 所以充满神秘性的玄学介入 既增加了影片的幽默性 又为塑造只能说真话的人物提供了可行性基础 5 能一直有人坚定的支持你 真好 6 幽默的讽刺比严肃的讽刺更容易被讽刺者接受 这是温水煮青蛙的最优解 ,3
奶奶的朋友来吊唁那段 做的 嘘 的手势 真的看哭了 豹子女士好适合这种剧情哈哈哈,4
2 5 就曝光的乌龙那么一下挺有意思的吧  ,2
好看的 ,4
可能因为我太喜欢罗美兰了 我看这个片子好欢乐 ,4
真会演,3
是想说政治家也都是被逼无奈么 人性本善 但不说谎是不可能在社会中职场中好好地活下去 ,3
如果能黑化就好了 结局太正能量,3
惊喜满满的政治喜剧片 政客和富人一样都是满嘴瞎话 而大选就是一场充满瞎话的表演 1号候选人朱尚淑 你是最棒的,5
7 10,4
前面更好笑 后面就是有点坍塌 ,4
很努力的在搞笑,3
政治喜剧 引人思考,4
说啥实话了 只是证明了就算在童话里玩政治的也不能说实话,3
67 100  青龙奖最佳女主角 双罗出场 笑翻全场 从伪正直到真性情 罗美兰欢闹而突出的真话带来的公关危机 辅佐侍卫般护佑 帅而傻 韩国选举生态由于过度 诚实 而反增的数据 女性视角的政客路数另带活力和生气 说变善变成熟如果恢复原状 为亲情泪流暂时 依旧是伪装极好的 明星 ,3
是也乎       HK 无厘头真正的继承者     我豹太给力了   ,5
豹子女士和罗奶奶 我太爱的两个韩国女演员 豹子女士凭此片获青龙奖 恭喜 剧本太薄 演员演技没问题 喜剧元素 煽情元素都俱全 就是故事性太普通了 尤其后半段垮掉 ,3
还可以 挺好笑的 反正打发时间是个很好的选择 笑点蛮有梗的 不像有些电影只会用下三滥的黄色笑话 豹子女士真是太搞笑了 ,4
轻松搞笑哈哈,4
疫情沉闷呆在家的一天因为这部电影而久违的哈哈大笑 完整流畅的喜剧小品 ,4
明明很搞笑的题材 为啥还是觉得那么冗长呢 不得不说 女性演员主演搞笑题材 真的不是那么容易 天赋不同 角色便不同 大胆承认吧,2
7 28 ,4
感觉是给罗美兰多一颗星 创意是好的 也挺好笑 但是作为故事 确实千篇一律 ,3
豹子女士喜剧效果可以的,3
双门洞豹子女士魅力不减 ,3
大话王模式到了今天 没那种特别的面部肌肉演技 基本上强情节来凑了 有些拖沓 也没特别好的展示出不能说谎的危机和逆转 树木希林后东亚影圈最后的老太太 罗文姬 ,2
有被笑到,4
一个感悟 品质韩影席卷全球奖项的同时 原来疯狂输出的幽默喜剧片近些年却乏善可陈 该片双罗阵容也没能救起平庸的剧本 不够好笑也不够讽刺 豹子女士需要换戏路了 ,2
2021年的第一部电影  和一群小伙伴快笑疯 小伙伴们真可爱 ,4
6 爆米花影片 ,3
俗套的故事 虚假的政治 正直的候选人 力度不够 笑料来凑 值得一看,3
豹子女士了不起 真的是很久没看正路的喜剧了,4
韩国是真喜欢拿政治开涮 最近是发现喜剧只能看韩国的了 ,4
女版加政治版 大话王  ,3
这是我为数不多看的韩国的搞笑片 罗美兰女士万岁 ,4
我真的觉得蛮好看的hhh 轻松好笑 虽然幽默没有那么高级 但是还是挺有趣的  政府让群众放心还不是因为心虚吗 好敢说啊,4
评论都是拖吧,1
豹子女士和罗文姬奶奶真的是喜剧担当,4
3 5,3
罗文姬竖中指那里太绝了哈哈哈哈 豹子女士演技也加分,3
罗美兰女士真的好搞笑 民主国家的选举都可以拿来编排 轻松喜剧值得一,3
凑合看的电影 ,3
罗美兰演技不错,4
当个闹剧看还行吧 别较真儿,3
说谎是营销 不说谎也是营销 真真假假 全世界新时代集团缩影以这种嬉笑怒骂展现 ,3
好笑 韩国真是玩转换喜剧的高手,4
无厘头的搞笑 好讽刺 好现实 ,3
你所看到的荒诞不经 都是政治上的习以为常 ,3
有趣,4
斯密达的喜剧框架还是相当成熟的 无论套路不套路 反正笑的出来 而且不是装疯卖傻的那种低级笑料 顺便再煽煽情 传播一点正能量 观感轻松不累人 ,3
娱乐够了,3
之前挺期待的 但搞笑弱了点 ,3
不是很好笑  ,3
很好的政治讽刺剧 很用心的构造辛辣的讽刺 立意也很直接 但是笑点和过渡略显不足,4
原本有趣的题材 可惜被喜剧了 ,3
在电视上放完了,3
闹剧罢了,2
极具讽刺意味 政客总是会撒谎 而你永远不知道自己选择的人是否真的如她表面所做的那样 喜欢这部电影 搞笑但是也有现实意义 ,5
新投影的第一部电影给了豹纹女士,3
豹子女士要一直走花路哦,3
UUU,4
罗美兰女士真是天生适合喜剧 ,4
豹纹女士冲啊,4
冲着豹子女士赵美兰来看的 感觉生活变好了 唔理美兰变胖了些 笑点蛮多的 好评 ,4
既然搞政治 就只有政 而没有正了,3
中间节奏一度很不对 果然政治题材和喜剧挂钩两者的协同问题对导演来说就是一个很大的挑战,3
